,Year,retroid,Pitch_G%
4802,1982,pulec001,0.6851851851851852
4803,1982,rainc001,0.554074074074074
4804,1982,rasme101,0.4567901234567901
4805,1982,rawls001,0.766884531590414
4806,1982,redfp101,0.5299145299145299
4807,1982,reedj002,0.5555555555555556
4808,1982,reedr001,0.6481481481481481
4809,1982,renks101,0.6473429951690822
4810,1982,reusj001,0.7507507507507509
4811,1982,rhodr001,0.7312169312169313
4812,1982,righd001,0.6982167352537724
4813,1982,rinca101,0.5864197530864198
4814,1982,ripla101,0.6218323586744638
4815,1982,robid001,0.737037037037037
4816,1982,roges001,0.8793650793650793
4817,1982,romov101,0.4012345679012346
4818,1982,rozed001,0.6296296296296297
4819,1982,ruckd001,0.7222222222222222
4820,1982,ruhlv001,0.6684303350970018
4821,1982,ruthd001,0.7192353643966549
4822,1982,ryann001,0.7947089947089948
4823,1982,sands001,0.777777777777778
4824,1982,sarmm101,0.7603485838779956
4825,1982,sauck101,0.3703703703703704
4826,1982,schad001,0.5
4827,1982,scheb001,0.6296296296296297
4828,1982,schmd001,0.6435185185185185
4829,1982,scotm001,0.6279461279461279
4830,1982,seavt001,0.5890652557319223
4831,1982,shirb001,0.6814814814814815
4832,1982,showe001,0.7063492063492064
4833,1982,siwyj001,0.5555555555555556
4834,1982,slatj001,0.582010582010582
4835,1982,smitb001,0.5555555555555556
4836,1982,smitd001,0.2222222222222222
4837,1982,smitl001,0.6888888888888889
4838,1982,smitm002,0.6481481481481483
4839,1982,soloe101,0.5074074074074075
4840,1982,sorel001,0.695061728395062
4841,1982,sotom001,0.8289760348583879
4842,1982,splip001,0.6269841269841269
4843,1982,stanm001,0.5185185185185186
4844,1982,steir001,0.6666666666666666
4845,1982,stewd001,0.6005291005291006
4846,1982,stews001,0.5864197530864198
4847,1982,stied001,0.8430799220272903
4848,1982,stodb001,0.831275720164609
4849,1982,stupj001,0.7072310405643739
4850,1982,sutcr001,0.8148148148148151
4851,1982,suttd001,0.8159041394335513
4852,1982,swanc001,0.6966490299823633
4853,1982,tanaf001,0.7197530864197531
4854,1982,terrw001,0.7777777777777778
4855,1982,tianl101,0.6148148148148149
4856,1982,tobid001,0.14814814814814814
4857,1982,torrm001,0.6296296296296297
4858,1982,trous001,0.6257309941520467
4859,1982,tudoj001,0.7123456790123457
4860,1982,tunnl001,0.5679012345679012
4861,1982,ujduj001,0.7901234567901234
4862,1982,undep101,0.6080246913580247
4863,1982,undet001,0.7148148148148149
4864,1982,valef001,0.855855855855856
4865,1982,violf001,0.6363636363636364
4866,1982,vuckp001,0.8283950617283949
4867,1982,waitr001,0.5679012345679013
4868,1982,walkb001,0.6392318244170098
4869,1982,welcb001,0.7273662551440331
4870,1982,welsc001,0.712962962962963
4871,1982,weves101,0.2962962962962963
4872,1982,white001,0.6995884773662551
4873,1982,wilcm001,0.7420178799489144
4874,1982,willa001,0.6566951566951568
4875,1982,wittm001,0.6794871794871795
4876,1982,wrigr001,0.45185185185185184
4877,1982,zachp001,0.6898148148148149
4878,1982,zahng001,0.7452300785634117
4879,1983,morgm001,0.3518518518518518
4880,1983,davim001,0.6166666666666666
4881,1983,abbog001,0.6825396825396826
4882,1983,ackej001,0.5555555555555556
4883,1983,alexd001,0.7185185185185186
4884,1983,allen001,0.6565656565656565
4885,1983,andeb101,0.3333333333333333
4886,1983,anduj001,0.7102396514161219
4887,1983,auguj001,0.48148148148148145
4888,1983,bailh101,0.6296296296296297
4889,1983,baird001,0.6666666666666666
4890,1983,bakes101,0.037037037037037035
4891,1983,bannf001,0.7102396514161222
4892,1983,bargg001,0.5432098765432098
4893,1983,barkl001,0.6765432098765433
4894,1983,barnr101,0.24074074074074073
4895,1983,beatj001,0.7496807151979566
4896,1983,beckj001,0.5679012345679012
4897,1983,bedrs001,0.7777777777777778
4898,1983,beher001,0.5666666666666667
4899,1983,berej001,0.686159844054581
4900,1983,bereb001,0.6642771804062128
4901,1983,bibbj001,0.4475308641975309
4902,1983,birdd101,0.5555555555555556
4903,1983,blacb001,0.7504025764895329
4904,1983,bluev001,0.5582010582010583
4905,1983,blylb001,0.7237654320987654
4906,1983,boddm001,0.757834757834758
4907,1983,bookg001,0.48148148148148145
4908,1983,bordr001,0.5925925925925926
4909,1983,boydo001,0.7948717948717948
4910,1983,breif001,0.7037037037037038
4911,1983,brent001,0.6518518518518518
4912,1983,browm003,0.6213991769547325
4913,1983,brows001,0.8148148148148149
4914,1983,burnb001,0.7150997150997151
4915,1983,burrr001,0.69281045751634
4916,1983,butcj001,0.7160493827160495
4917,1983,bystm001,0.5684380032206119
4918,1983,caldm001,0.7928240740740738
4919,1983,callb101,0.4074074074074074
4920,1983,calvm001,0.3148148148148148
4921,1983,campr001,0.6898148148148148
4922,1983,candj001,0.6851851851851853
4923,1983,candt001,0.7222222222222223
4924,1983,carls001,0.851851851851852
4925,1983,castr001,0.6696296296296296
4926,1983,chril101,0.5967078189300411
4927,1983,clanj001,0.7287581699346407
4928,1983,clarb001,0.5947712418300654
4929,1983,cocaj001,0.8641975308641975
4930,1983,codic001,0.6726403823178018
4931,1983,comes001,0.6666666666666666
4932,1983,conrt001,0.6460905349794239
4933,1983,cox-d001,0.7685185185185186
4934,1983,creek001,0.5
4935,1983,curtj001,0.7654320987654323
4936,1983,darlr001,0.7851851851851851
4937,1983,darwd001,0.7535612535612537
4938,1983,davis001,0.7151979565772669
4939,1983,daylk001,0.6412037037037038
4940,1983,delej001,0.7999999999999999
4941,1983,dennj001,0.7489711934156381
4942,1983,dotsr001,0.761904761904762
4943,1983,dravd001,0.7288359788359787
4944,1983,ecked001,0.6997354497354497
4945,1983,eichj001,0.5950617283950617
4946,1983,falcp001,0.5777777777777777
4947,1983,farme101,0.3888888888888889
4948,1983,ferns001,0.3333333333333333
4949,1983,filsp001,0.6759259259259259
4950,1983,flanm001,0.6962962962962964
4951,1983,fontr001,0.7209876543209877
4952,1983,forsb001,0.6592592592592593
4953,1983,forsk001,0.7861409796893667
4954,1983,galer001,0.4973544973544973
4955,1983,garrs001,0.7925925925925925
4956,1983,ghelt101,0.5308641975308642
4957,1983,gibsb001,0.634920634920635
4958,1983,goltd101,0.6728395061728395
4959,1983,gormt001,0.3888888888888889
4960,1983,gottj001,0.634567901234568
4961,1983,grosk001,0.6274509803921569
4962,1983,guidr001,0.8972520908004779
4963,1983,gullb001,0.7919389978213509
4964,1983,gural001,0.7049382716049383
4965,1983,haasm001,0.7955555555555557
4966,1983,hagek001,0.5
4967,1983,hamma001,0.8400673400673402
4968,1983,haveb001,0.582010582010582
4969,1983,hawka001,0.682261208576998
4970,1983,heatj001,0.5802469135802469
4971,1983,heatn001,0.7546296296296298
4972,1983,heimg001,0.6455026455026456
4973,1983,hernw001,0.48148148148148145
4974,1983,holms101,0.5962962962962963
4975,1983,honer001,0.7372685185185187
4976,1983,hootb001,0.6241426611796983
4977,1983,hougc001,0.8350168350168351
4978,1983,howej001,0.6481481481481483
4979,1983,hoytl001,0.8045267489711936
4980,1983,hudsc001,0.7236467236467237
4981,1983,hursb001,0.7199074074074076
4982,1983,jackd001,0.5925925925925927
4983,1983,jeffm001,0.5555555555555556
4984,1983,jenkf101,0.6155810983397191
4985,1983,johnt001,0.7668845315904138
4986,1983,johnj001,0.3703703703703704
4987,1983,jonej001,0.7037037037037037
4988,1983,keoum001,0.5300925925925927
4989,1983,kisob001,0.6993464052287582
4990,1983,knepb001,0.6858237547892722
4991,1983,koosj001,0.6651234567901236
4992,1983,krueb001,0.7384259259259259
4993,1983,krukm001,0.6606929510155317
4994,1983,lacha101,0.6666666666666666
4995,1983,lacom001,0.6753812636165577
4996,1983,lampd001,0.6444444444444445
4997,1983,langr001,0.3174603174603175
4998,1983,lapod001,0.6613756613756614
4999,1983,laskb001,0.6592592592592591
5000,1983,lea-c001,0.7474747474747478
5001,1983,leall001,0.68994708994709
5002,1983,leart001,0.5925925925925926
5003,1983,leffc001,0.6370370370370371
5004,1983,leond001,0.7
5005,1983,lercr001,0.437037037037037
5006,1983,lollt001,0.6506172839506175
5007,1983,lynce001,0.6748971193415639
5008,1983,lysar001,0.5277777777777778
5009,1983,maddm001,0.6068376068376069
5010,1983,martj101,0.6296296296296297
5011,1983,martr001,0.5432098765432098
5012,1983,martd001,0.5659259259259259
5013,1983,martr101,0.5555555555555556
5014,1983,matlj101,0.5843621399176955
5015,1983,mccas001,0.6774691358024691
5016,1983,mcclb001,0.6827697262479872
5017,1983,mcgaa001,0.5833333333333334
5018,1983,mcgrt001,0.3333333333333333
5019,1983,mcgrs001,0.8024691358024694
5020,1983,mclab102,0.6243386243386243
5021,1983,mcmuc001,0.7068783068783072
5022,1983,mcwil001,0.7555555555555556
5023,1983,mirap001,0.31481481481481477
5024,1983,montj001,0.650462962962963
5025,1983,moorm001,0.6666666666666666
5026,1983,morrj001,0.8816872427983539
5027,1983,moskp101,0.4444444444444444
5028,1983,nelsg001,0.45185185185185184
5029,1983,niekj001,0.7709551656920078
5030,1983,niekp001,0.6722783389450057
5031,1983,niemr001,0.18518518518518517
5032,1983,nippa001,0.8333333333333333
5033,1983,noled001,0.6502057613168724
5034,1983,norrm101,0.6157407407407408
5035,1983,nunee001,0.45185185185185184
5036,1983,oconj001,0.5740740740740741
5037,1983,oelkb001,0.45370370370370366
5038,1983,ojedb001,0.6759259259259257
5039,1983,ownbr001,0.5
5040,1983,palmj001,0.6599326599326599
5041,1983,pashl001,0.5
5042,1983,pastf001,0.6679438058748406
5043,1983,pattr001,0.7407407407407408
5044,1983,penaa001,0.7037037037037037
5045,1983,perep001,0.7250280583613918
5046,1983,perrg101,0.6901234567901238
5047,1983,petrd001,0.7787524366471735
5048,1983,pettj102,0.75
5049,1983,portc001,0.6419753086419753
5050,1983,powet001,0.6975308641975309
5051,1983,pricj001,0.7619047619047619
5052,1983,pulec001,0.6327160493827161
5053,1983,pulia001,0.2222222222222222
5054,1983,rainc001,0.6241830065359477
5055,1983,ramia101,0.6000000000000001
5056,1983,rasmd001,0.7777777777777778
5057,1983,rasme101,0.6337448559670782
5058,1983,rawls001,0.8078703703703706
5059,1983,renks101,0.6710239651416121
5060,1983,reusr001,0.5740740740740742
5061,1983,reusj001,0.7968936678614099
5062,1983,rhodr001,0.7661375661375663
5063,1983,righd001,0.777777777777778
5064,1983,robid001,0.4876543209876543
5065,1983,roges001,0.842592592592593
5066,1983,rozed001,0.5833333333333333
5067,1983,ruckd001,0.2839506172839506
5068,1983,ruhlv001,0.609053497942387
5069,1983,russj001,0.7592592592592593
5070,1983,ruthd001,0.6354166666666666
5071,1983,ryann001,0.7522349936143041
5072,1983,sancl001,0.2222222222222222
5073,1983,sands001,0.5300925925925926
5074,1983,schad001,0.5740740740740741
5075,1983,schrk001,0.7314814814814815
5076,1983,schud001,0.4444444444444445
5077,1983,scotm001,0.6712962962962963
5078,1983,seavt001,0.7549019607843138
5079,1983,shirb001,0.588235294117647
5080,1983,showe001,0.6689113355780024
5081,1983,smitb001,0.8117283950617283
5082,1983,smitm101,0.4074074074074074
5083,1983,smitm002,0.7519640852974185
5084,1983,sorel001,0.7145969498910676
5085,1983,sosae101,0.5555555555555556
5086,1983,sotom001,0.894335511982571
5087,1983,splip001,0.6419753086419755
5088,1983,steir001,0.711111111111111
5089,1983,stewd001,0.7613168724279835
5090,1983,stews001,0.4444444444444444
5091,1983,stied001,0.8580246913580248
5092,1983,stodb001,0.6360708534621579
5093,1983,stupj001,0.6765432098765433
5094,1983,sutcr001,0.7671957671957672
5095,1983,suttd001,0.789725209080048
5096,1983,swagb001,0.48148148148148145
5097,1983,swanc001,0.5
5098,1983,tanaf001,0.7171717171717172
5099,1983,terrw001,0.7314814814814816
5100,1983,thurm001,0.6995884773662552
5101,1983,tidrd001,0.3333333333333333
5102,1983,torrm001,0.7080610021786494
5103,1983,travb101,0.5185185185185185
5104,1983,trous001,0.6041666666666667
5105,1983,tudoj001,0.7908496732026143
5106,1983,tunnl001,0.674074074074074
5107,1983,ujduj001,0.4753086419753087
5108,1983,undet001,0.5654320987654321
5109,1983,valef001,0.8158730158730159
5110,1983,violf001,0.6830065359477125
5111,1983,vuckp001,0.54320987654321
5112,1983,waitr001,0.6296296296296297
5113,1983,walkb001,0.4074074074074074
5114,1983,warrm001,0.7777777777777778
5115,1983,welcb001,0.7311827956989247
5116,1983,welsc001,0.4876543209876543
5117,1983,white001,0.6948853615520282
5118,1983,wilcm001,0.7948717948717949
5119,1983,willa001,0.6922094508301408
5120,1983,willm001,0.22222222222222224
5121,1983,willf002,0.6944444444444444
5122,1983,wittm001,0.6588693957115009
5123,1983,younc001,0.37037037037037035
5124,1983,younm001,0.704861111111111
5125,1983,zachp001,0.6666666666666666
5126,1983,zahng001,0.8015873015873015
5127,1984,sabeb001,0.6378600823045268
5128,1984,clemr001,0.7296296296296296
5129,1984,rijoj001,0.6
5130,1984,davim001,0.5747599451303155
5131,1984,abbog001,0.4444444444444445
5132,1984,ackej001,0.5308641975308642
5133,1984,alexd001,0.8275132275132275
5134,1984,allen001,0.18518518518518517
5135,1984,anduj001,0.8065843621399176
5136,1984,baird001,0.2962962962962963
5137,1984,bannf001,0.729517396184063
5138,1984,bargg001,0.5555555555555556
5139,1984,barkl001,0.6888888888888889
5140,1984,baros001,0.6904761904761907
5141,1984,beatj001,0.7326388888888888
5142,1984,beckj001,0.4074074074074074
5143,1984,bedrs001,0.712962962962963
5144,1984,beena001,0.4444444444444444
5145,1984,beher001,0.3580246913580247
5146,1984,berej001,0.6406035665294927
5147,1984,bereb001,0.6012345679012349
5148,1984,blacb001,0.815873015873016
5149,1984,blylb001,0.841435185185185
5150,1984,boddm001,0.8540305010893245
5151,1984,bookg001,0.5555555555555556
5152,1984,bordr001,0.6031746031746031
5153,1984,boydo001,0.8076923076923079
5154,1984,brent001,0.2592592592592593
5155,1984,brizt001,0.6481481481481481
5156,1984,browm003,0.5454545454545454
5157,1984,brows001,0.40740740740740744
5158,1984,browt001,0.8641975308641975
5159,1984,burnb001,0.6157407407407408
5160,1984,burrr001,0.7751322751322753
5161,1984,butcj001,0.7352941176470589
5162,1984,bystm001,0.5925925925925928
5163,1984,caldm001,0.6705653021442494
5164,1984,calvm001,0.5703703703703704
5165,1984,campr001,0.6790123456790124
5166,1984,candj001,0.712962962962963
5167,1984,candt001,0.5432098765432098
5168,1984,carls001,0.7710437710437714
5169,1984,castr001,0.42592592592592593
5170,1984,chiff001,0.4444444444444444
5171,1984,chric001,0.5185185185185186
5172,1984,citar001,0.6296296296296295
5173,1984,clanj001,0.6779835390946504
5174,1984,clarb001,0.46913580246913583
5175,1984,cocaj001,0.6982167352537724
5176,1984,codic001,0.5343915343915345
5177,1984,comes001,0.6166666666666667
5178,1984,conrt001,0.5026455026455027
5179,1984,corbd001,0.5925925925925926
5180,1984,cowlj001,0.7306397306397305
5181,1984,cox-d001,0.6186556927297668
5182,1984,darlr001,0.692480359147026
5183,1984,darwd001,0.7407407407407408
5184,1984,davis001,0.7586618876941458
5185,1984,daylk001,0.4012345679012345
5186,1984,delej001,0.7460317460317462
5187,1984,dennj001,0.7794612794612795
5188,1984,deshj001,0.38888888888888884
5189,1984,dixok001,0.7222222222222222
5190,1984,dotsr001,0.8530092592592592
5191,1984,dravd001,0.6587301587301587
5192,1984,eastj001,0.6296296296296297
5193,1984,ecked001,0.7575757575757579
5194,1984,falcp001,0.6157407407407409
5195,1984,fallb001,0.48148148148148145
5196,1984,farrs001,0.5879629629629628
5197,1984,ferns001,0.6666666666666666
5198,1984,filsp001,0.6243386243386243
5199,1984,flanm001,0.7407407407407408
5200,1984,fontr001,0.6867283950617286
5201,1984,forsb001,0.47811447811447816
5202,1984,forsk001,0.9074074074074074
5203,1984,galer001,0.4537037037037037
5204,1984,garrs001,0.3333333333333333
5205,1984,geisd001,0.5802469135802469
5206,1984,gibsb001,0.5925925925925926
5207,1984,gleaj001,0.14814814814814814
5208,1984,goodd001,0.7813620071684588
5209,1984,gottj001,0.7098765432098766
5210,1984,granm001,0.5518518518518518
5211,1984,grapr001,0.3333333333333333
5212,1984,grosk001,0.6746031746031746
5213,1984,gubim001,0.7241379310344828
5214,1984,guidr001,0.7724867724867724
5215,1984,gullb001,0.787037037037037
5216,1984,gural001,0.6903703703703705
5217,1984,haasm001,0.6987654320987654
5218,1984,hamma001,0.611111111111111
5219,1984,harrg001,0.5555555555555556
5220,1984,hartp001,0.7407407407407408
5221,1984,hawka001,0.5892255892255892
5222,1984,heatn001,0.6209150326797386
5223,1984,herso001,0.8203703703703702
5224,1984,heskj001,0.7481481481481481
5225,1984,hodge001,0.634567901234568
5226,1984,honer001,0.7208994708994708
5227,1984,hootb001,0.5246913580246914
5228,1984,hortr001,0.602880658436214
5229,1984,hougc001,0.8209876543209877
5230,1984,howej001,0.5555555555555556
5231,1984,howek001,0.6296296296296297
5232,1984,hoytl001,0.7701525054466232
5233,1984,hudsc001,0.64320987654321
5234,1984,humet001,0.5555555555555556
5235,1984,hursb001,0.7340067340067342
5236,1984,jackd001,0.622895622895623
5237,1984,jeffm001,0.5555555555555556
5238,1984,johnt001,0.67816091954023
5239,1984,johnj001,0.6296296296296297
5240,1984,jonem001,0.5154320987654321
5241,1984,kaufc001,0.5185185185185186
5242,1984,kepsk001,0.7361111111111113
5243,1984,kisob001,0.5291005291005292
5244,1984,knepb001,0.7549019607843137
5245,1984,koosj001,0.7265795206971678
5246,1984,krueb001,0.6388888888888887
5247,1984,krukm001,0.6599326599326601
5248,1984,laceb001,0.2222222222222222
5249,1984,lacof001,0.5555555555555556
5250,1984,lacom001,0.5699588477366254
5251,1984,laddp001,0.4444444444444444
5252,1984,lampd001,0.5833333333333333
5253,1984,langr001,0.42592592592592593
5254,1984,langm001,0.7418630751964087
5255,1984,lapod001,0.64983164983165
5256,1984,laskb001,0.675381263616558
5257,1984,lazoj001,0.5925925925925926
5258,1984,lea-c001,0.8308641975308644
5259,1984,leall001,0.7058201058201059
5260,1984,leart001,0.48148148148148145
5261,1984,leibc001,0.6940418679549114
5262,1984,lercr001,0.5
5263,1984,lollt001,0.70131421744325
5264,1984,lynce001,0.5527065527065527
5265,1984,maddm001,0.3756613756613757
5266,1984,mahlr001,0.789272030651341
5267,1984,martd001,0.6425925925925927
5268,1984,masom001,0.722222222222222
5269,1984,masor001,0.5555555555555556
5270,1984,mccas001,0.6567901234567902
5271,1984,mcclb001,0.6460905349794238
5272,1984,mcgaa001,0.5555555555555555
5273,1984,mcgrs001,0.7271604938271604
5274,1984,mcmuc001,0.6246913580246912
5275,1984,mcwil001,0.7858796296296298
5276,1984,mintg001,0.4444444444444444
5277,1984,mirap001,0.4444444444444444
5278,1984,montj001,0.5589225589225589
5279,1984,moorm001,0.7093153759820426
5280,1984,morrj001,0.7629629629629632
5281,1984,nelsg001,0.6584362139917695
5282,1984,niekj001,0.7261208576998052
5283,1984,niekp001,0.7694145758661889
5284,1984,nippa001,0.7638888888888888
5285,1984,noled001,0.619047619047619
5286,1984,ojedb001,0.7430555555555559
5287,1984,onear001,0.5802469135802469
5288,1984,owchb001,0.5555555555555556
5289,1984,ownbr001,0.5277777777777778
5290,1984,pacej001,0.5555555555555556
5291,1984,palmd001,0.580896686159844
5292,1984,palmj001,0.46913580246913583
5293,1984,pashl001,0.6666666666666666
5294,1984,pastf001,0.513888888888889
5295,1984,pattr001,0.4444444444444444
5296,1984,paynm001,0.2962962962962963
5297,1984,penaa001,0.7910052910052912
5298,1984,perep001,0.7839506172839508
5299,1984,petrd001,0.7407407407407407
5300,1984,portc001,0.6543209876543209
5301,1984,pricj001,0.6358024691358027
5302,1984,pulec001,0.5648148148148148
5303,1984,rainc001,0.5902777777777779
5304,1984,rasmd001,0.683641975308642
5305,1984,rawls001,0.6402116402116402
5306,1984,reusr001,0.656084656084656
5307,1984,reusj001,0.6395061728395064
5308,1984,rhodr001,0.8024691358024691
5309,1984,rileg001,0.712962962962963
5310,1984,robid001,0.7777777777777778
5311,1984,robij001,0.5712682379349046
5312,1984,robir001,0.6444444444444445
5313,1984,roges001,0.6507936507936509
5314,1984,romaj001,0.2777777777777778
5315,1984,romar001,0.7732884399551069
5316,1984,rozed001,0.5324074074074073
5317,1984,ruhlv001,0.4444444444444444
5318,1984,russj001,0.6419753086419753
5319,1984,ruthd001,0.6346801346801346
5320,1984,ryann001,0.680246913580247
5321,1984,sands001,0.6512345679012345
5322,1984,schad001,0.7566137566137566
5323,1984,schic001,0.45679012345679015
5324,1984,schrk001,0.671957671957672
5325,1984,schud001,0.5827160493827162
5326,1984,scotm001,0.5644955300127714
5327,1984,seavt001,0.7934904601571269
5328,1984,shirb001,0.693121693121693
5329,1984,showe001,0.7175925925925924
5330,1984,slatj001,0.7239057239057239
5331,1984,smitb001,0.7103174603174605
5332,1984,smitr001,0.5767195767195766
5333,1984,smitz001,0.7407407407407408
5334,1984,smitm002,0.7777777777777778
5335,1984,sorel001,0.6596119929453264
5336,1984,sotom001,0.7991021324354658
5337,1984,spild001,0.5
5338,1984,splip001,0.3703703703703704
5339,1984,steir001,0.2962962962962963
5340,1984,stewd001,0.7229080932784635
5341,1984,stied001,0.8476190476190478
5342,1984,stodb001,0.691358024691358
5343,1984,stupj001,0.5308641975308642
5344,1984,sutcr001,0.7767195767195768
5345,1984,suttd001,0.7141203703703706
5346,1984,swagb001,0.4938271604938272
5347,1984,swanc001,0.4444444444444444
5348,1984,tanaf001,0.7820105820105822
5349,1984,terrw001,0.7239057239057242
5350,1984,thomr001,0.2962962962962963
5351,1984,thurm001,0.6730523627075354
5352,1984,tibbj001,0.7989417989417992
5353,1984,tolif001,0.7777777777777778
5354,1984,torrm001,0.5092592592592593
5355,1984,trous001,0.6774193548387099
5356,1984,tudoj001,0.736111111111111
5357,1984,tunnl001,0.5864197530864198
5358,1984,ujduj001,0.43209876543209874
5359,1984,undet001,0.3333333333333333
5360,1984,valef001,0.8529411764705884
5361,1984,vande001,0.6209150326797384
5362,1984,violf001,0.8179894179894178
5363,1984,waitr001,0.6296296296296297
5364,1984,walkb001,0.5740740740740742
5365,1984,warrm001,0.6049382716049384
5366,1984,welcb001,0.6679438058748406
5367,1984,whitl002,0.4444444444444444
5368,1984,white001,0.6774193548387096
5369,1984,wilcm001,0.6520763187429857
5370,1984,willa001,0.5622895622895623
5371,1984,willf001,0.5555555555555556
5372,1984,willc001,0.25925925925925924
5373,1984,willf002,0.45925925925925926
5374,1984,wittm001,0.8061002178649237
5375,1984,wrigr001,0.5555555555555556
5376,1984,younc001,0.69281045751634
5377,1984,younm001,0.5723905723905723
5378,1984,zahng001,0.8203017832647462
5379,1985,sabeb001,0.8171296296296298
5380,1985,morgm001,0.33333333333333337
5381,1985,clemr001,0.728395061728395
5382,1985,rijoj001,0.6584362139917695
5383,1985,davim001,0.4444444444444444
5384,1985,abrej001,0.5037037037037037
5385,1985,aguir001,0.692007797270955
5386,1985,alexd001,0.8045267489711935
5387,1985,allen001,0.2592592592592593
5388,1985,anduj001,0.7884990253411307
5389,1985,baird001,0.419753086419753
5390,1985,ballj001,0.6296296296296295
5391,1985,bannf001,0.6884531590413943
5392,1985,barkl001,0.43827160493827155
5393,1985,baros001,0.5
5394,1985,beatj001,0.47407407407407404
5395,1985,bedrs001,0.6206206206206208
5396,1985,beher001,0.5462962962962963
5397,1985,berej001,0.5185185185185185
5398,1985,bereb001,0.5061728395061729
5399,1985,bielm001,0.6084656084656085
5400,1985,birtt001,0.5970370370370369
5401,1985,blacb001,0.6924803591470257
5402,1985,bluev001,0.6333333333333333
5403,1985,blylb001,0.881881881881882
5404,1985,boddm001,0.7060185185185185
5405,1985,bordr001,0.7160493827160495
5406,1985,boted001,0.619047619047619
5407,1985,boydo001,0.8645502645502644
5408,1985,brent001,0.6203703703703705
5409,1985,browm003,0.18518518518518517
5410,1985,browt001,0.764132553606238
5411,1985,burnb001,0.7342047930283225
5412,1985,burrr001,0.6719576719576718
5413,1985,burtd001,0.7962962962962963
5414,1985,butcj001,0.6924803591470261
5415,1985,bystm001,0.5694444444444444
5416,1985,campr001,0.5
5417,1985,candj001,0.6068376068376068
5418,1985,carls001,0.6388888888888887
5419,1985,castr001,0.5259259259259259
5420,1985,ceruj001,0.4444444444444444
5421,1985,chilr001,0.6666666666666666
5422,1985,clanj001,0.6215780998389693
5423,1985,clarb001,0.43209876543209874
5424,1985,cocaj001,0.6444444444444445
5425,1985,codic001,0.6786786786786787
5426,1985,conrt001,0.46296296296296297
5427,1985,cookg001,0.5767195767195767
5428,1985,corre001,0.5555555555555556
5429,1985,cowlj001,0.6282051282051282
5430,1985,cox-d001,0.7650793650793651
5431,1985,craws001,0.7407407407407408
5432,1985,creek001,0.5555555555555556
5433,1985,darlr001,0.7841269841269842
5434,1985,darwd001,0.7816091954022988
5435,1985,davij002,0.6902356902356902
5436,1985,davis002,0.4222222222222222
5437,1985,davis001,0.6587301587301589
5438,1985,delej001,0.6800000000000002
5439,1985,dennj001,0.7766554433221102
5440,1985,dixok001,0.6522633744855966
5441,1985,dopsj001,0.43209876543209874
5442,1985,dorsj001,0.4074074074074074
5443,1985,dotsr001,0.6460905349794238
5444,1985,dravd001,0.7562724014336919
5445,1985,eastj001,0.5502645502645503
5446,1985,ecked001,0.7525925925925927
5447,1985,enges001,0.6481481481481481
5448,1985,farrs001,0.49382716049382713
5449,1985,ferns001,0.7279202279202279
5450,1985,filet001,0.5514403292181069
5451,1985,filsp001,0.6049382716049383
5452,1985,flanm001,0.6370370370370371
5453,1985,fontr001,0.6473429951690821
5454,1985,forsb001,0.6608187134502925
5455,1985,gibsb001,0.6666666666666666
5456,1985,goodd001,0.8783068783068785
5457,1985,gormt001,0.35185185185185186
5458,1985,gottj001,0.6339031339031338
5459,1985,grosk001,0.6917562724014337
5460,1985,gubim001,0.6944444444444443
5461,1985,guidr001,0.8709315375982044
5462,1985,gullb001,0.694763729246488
5463,1985,gural001,0.4814814814814815
5464,1985,guzmj001,0.7259259259259259
5465,1985,haasm001,0.6737891737891738
5466,1985,hamma001,0.6538952745849298
5467,1985,haveb001,0.5555555555555556
5468,1985,hawka001,0.7699214365881031
5469,1985,heatj001,0.6825396825396826
5470,1985,heatn001,0.6734006734006733
5471,1985,herso001,0.7668845315904141
5472,1985,heskj001,0.6903703703703705
5473,1985,higut001,0.7592592592592592
5474,1985,honer001,0.5896296296296294
5475,1985,hootb001,0.5944444444444444
5476,1985,hortr001,0.6049382716049383
5477,1985,hougc001,0.818082788671024
5478,1985,hoytl001,0.760493827160494
5479,1985,hudsc001,0.7507122507122509
5480,1985,huffp001,0.48148148148148145
5481,1985,hursb001,0.7968936678614098
5482,1985,jackd001,0.7222222222222224
5483,1985,jackr003,0.5185185185185185
5484,1985,jeffm001,0.3333333333333333
5485,1985,johnt001,0.5206971677559913
5486,1985,johnj003,0.6560846560846559
5487,1985,jonem001,0.2222222222222222
5488,1985,keoum001,0.2222222222222222
5489,1985,kepsk001,0.5632183908045977
5490,1985,kerfc001,0.5617283950617284
5491,1985,key-j001,0.7164351851851852
5492,1985,kippb001,0.5851851851851851
5493,1985,kisob001,0.6460905349794239
5494,1985,klawt001,0.18518518518518517
5495,1985,knepb001,0.7237237237237238
5496,1985,knudm001,0.6111111111111112
5497,1985,koosj001,0.5946502057613169
5498,1985,krueb001,0.6425120772946858
5499,1985,krukm001,0.7724867724867727
5500,1985,lampd001,0.5555555555555556
5501,1985,langr001,0.43209876543209874
5502,1985,langm001,0.5864197530864199
5503,1985,lapod001,0.7407407407407407
5504,1985,laskb001,0.6168091168091169
5505,1985,lathb001,0.5925925925925926
5506,1985,leact001,0.7407407407407407
5507,1985,leall001,0.5264550264550264
5508,1985,leart001,0.7407407407407408
5509,1985,leibc001,0.8002244668911335
5510,1985,lewij001,0.4074074074074074
