,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,22002,1505,0020201168,"APR 14, 2003",DAL vs. SEA,W,5,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,2,0,0,0,2,0,-7,0
1,22002,1505,0020201147,"APR 11, 2003",DAL @ UTA,L,9,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,4,2,0,0
2,22002,1505,0020201133,"APR 09, 2003",DAL @ PHX,L,19,2,5,0.4,0,0,0.0,1,2,0.5,1,1,2,1,0,0,2,1,5,-8,0
3,22002,1505,0020201123,"APR 08, 2003",DAL @ LAL,L,14,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,4,0,0,1,4,0,3,0
4,22002,1505,0020201101,"APR 05, 2003",DAL vs. ORL,W,18,4,9,0.444,0,0,0.0,0,0,0.0,0,4,4,0,0,0,0,0,8,6,0
5,22002,1505,0020201086,"APR 03, 2003",DAL vs. LAL,L,19,2,2,1.0,0,0,0.0,0,0,0.0,2,2,4,1,2,0,1,1,4,-5,0
6,22002,1505,0020201070,"APR 01, 2003",DAL vs. NOH,W,21,2,5,0.4,0,0,0.0,2,2,1.0,3,2,5,0,1,1,0,1,6,3,0
7,22002,1505,0020201054,"MAR 30, 2003",DAL @ MIN,W,25,5,8,0.625,0,0,0.0,0,2,0.0,1,3,4,6,1,1,0,4,10,27,0
8,22002,1505,0020201047,"MAR 28, 2003",DAL @ POR,L,30,6,13,0.462,0,1,0.0,0,0,0.0,2,6,8,2,1,0,0,3,12,7,0
9,22002,1505,0020201033,"MAR 26, 2003",DAL @ LAC,W,6,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,1,1,0,-9,0
10,22002,1505,0020201012,"MAR 24, 2003",DAL @ DEN,W,17,2,3,0.667,0,0,0.0,0,0,0.0,0,4,4,1,0,1,1,1,4,9,0
11,22002,1505,0020200966,"MAR 18, 2003",DAL vs. CLE,W,12,1,4,0.25,0,0,0.0,0,0,0.0,0,2,2,2,0,0,1,2,2,-6,0
12,22002,1505,0020200951,"MAR 16, 2003",DAL @ SAC,W,4,1,2,0.5,0,0,0.0,0,0,0.0,2,0,2,1,1,0,0,2,2,0,0
13,22002,1505,0020200942,"MAR 14, 2003",DAL @ GSW,W,5,1,3,0.333,0,0,0.0,0,0,0.0,2,1,3,1,0,0,0,0,2,-1,0
0,22002,949,0020201183,"APR 16, 2003",ATL @ NOH,L,34,3,10,0.3,0,0,0.0,4,6,0.667,0,6,6,1,0,0,4,2,10,-1,0
1,22002,949,0020201166,"APR 14, 2003",ATL vs. ORL,W,30,4,11,0.364,0,0,0.0,4,5,0.8,0,5,5,6,0,1,2,3,12,13,0
2,22002,949,0020201150,"APR 12, 2003",ATL @ WAS,W,40,8,16,0.5,0,0,0.0,0,0,0.0,2,7,9,6,1,0,1,2,16,-12,0
3,22002,949,0020201138,"APR 11, 2003",ATL vs. CLE,W,29,6,9,0.667,0,0,0.0,5,6,0.833,2,11,13,3,0,1,3,1,17,22,0
4,22002,949,0020201127,"APR 09, 2003",ATL vs. NJN,W,40,7,13,0.538,1,1,1.0,3,5,0.6,2,13,15,4,3,1,4,2,18,10,0
5,22002,949,0020201116,"APR 08, 2003",ATL @ NYK,L,39,6,15,0.4,0,1,0.0,4,4,1.0,3,5,8,0,0,0,2,2,16,-11,0
6,22002,949,0020201098,"APR 05, 2003",ATL vs. MEM,W,41,8,19,0.421,0,1,0.0,3,4,0.75,3,4,7,5,2,0,2,3,19,6,0
7,22002,949,0020201085,"APR 03, 2003",ATL vs. WAS,W,43,9,18,0.5,0,2,0.0,6,6,1.0,1,6,7,4,0,0,3,3,24,6,0
8,22002,949,0020201048,"MAR 29, 2003",ATL vs. PHI,L,35,6,9,0.667,0,0,0.0,3,3,1.0,1,3,4,2,0,0,0,4,15,-21,0
9,22002,949,0020201025,"MAR 26, 2003",ATL @ DET,L,40,8,17,0.471,0,0,0.0,7,7,1.0,1,7,8,2,2,0,3,5,23,-5,0
10,22002,949,0020201017,"MAR 25, 2003",ATL vs. LAL,L,38,6,9,0.667,0,0,0.0,3,4,0.75,3,6,9,2,2,1,6,4,15,-16,0
11,22002,949,0020200995,"MAR 22, 2003",ATL vs. IND,W,41,7,15,0.467,0,0,0.0,4,4,1.0,2,4,6,5,0,2,2,3,18,-1,0
12,22002,949,0020200984,"MAR 21, 2003",ATL @ PHI,W,39,7,15,0.467,0,0,0.0,8,8,1.0,1,10,11,2,3,2,2,3,22,1,0
13,22002,949,0020200972,"MAR 19, 2003",ATL @ TOR,L,41,8,18,0.444,0,0,0.0,6,8,0.75,1,6,7,1,1,0,0,2,22,11,0
