SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
21973,76002,0027300689,"MAR 26, 1974",HOU vs. BUF,W,0,3,,,,,,3,4,0.75,,,,,,,,,9,,0
21973,76002,0027300680,"MAR 24, 1974",HOU @ BOS,L,43,6,22.0,0.273,,,,1,1,1.0,,,13.0,3.0,,,,2.0,13,,0
21973,76002,0027300675,"MAR 23, 1974",HOU @ BOS,L,39,8,14.0,0.571,,,,2,2,1.0,,,8.0,4.0,,,,4.0,18,,0
21973,76002,0027300670,"MAR 22, 1974",HOU @ CAP,L,31,3,7.0,0.429,,,,2,2,1.0,,,11.0,2.0,,,,1.0,8,,0
21973,76002,0027300662,"MAR 20, 1974",HOU @ DET,L,0,4,,,,,,2,3,0.667,,,,,,,,,10,,0
21973,76002,0027300656,"MAR 19, 1974",HOU vs. BOS,L,39,5,10.0,0.5,,,,0,0,,,,10.0,6.0,,,,0.0,10,,0
21973,76002,0027300651,"MAR 17, 1974",HOU @ KCK,L,0,5,5.0,1.0,,,,0,0,,,,12.0,6.0,,,,3.0,10,,0
21973,76002,0027300637,"MAR 15, 1974",HOU vs. CAP,W,39,13,18.0,0.722,,,,1,1,1.0,,,20.0,3.0,,,,5.0,27,,0
21973,76002,0027300633,"MAR 13, 1974",HOU vs. CAP,W,35,5,6.0,0.833,,,,0,0,,,,13.0,3.0,,,,1.0,10,,0
21973,76002,0027300622,"MAR 10, 1974",HOU vs. CLE,W,0,8,,,,,,5,6,0.833,,,,,,,,,21,,0
21973,76002,0027300610,"MAR 08, 1974",HOU vs. BOS,W,30,6,12.0,0.5,,,,2,2,1.0,,,2.0,5.0,,,,2.0,14,,0
21973,76002,0027300603,"MAR 06, 1974",HOU vs. CHI,L,0,2,8.0,0.25,,,,0,0,,,,11.0,2.0,,,,2.0,4,,0
21973,76002,0027300591,"MAR 03, 1974",HOU @ MIL,L,41,9,22.0,0.409,,,,1,2,0.5,,,17.0,1.0,2.0,3.0,,3.0,19,,0
21973,76002,0027300586,"MAR 02, 1974",HOU @ ATL,L,0,5,,,,,,1,2,0.5,,,,,,,,,11,,0
21973,76002,0027300582,"MAR 01, 1974",HOU vs. PHX,W,29,5,9.0,0.556,,,,2,2,1.0,,,7.0,1.0,,,,,12,,0
21973,76002,0027300568,"FEB 26, 1974",HOU vs. KCK,W,0,5,9.0,0.556,,,,1,5,0.2,,,8.0,3.0,,,,2.0,11,,0
21973,76002,0027300559,"FEB 24, 1974",HOU vs. POR,W,23,3,5.0,0.6,,,,2,2,1.0,2.0,10.0,12.0,3.0,0.0,2.0,,3.0,8,,0
21973,76002,0027300546,"FEB 22, 1974",HOU vs. MIL,L,27,3,9.0,0.333,,,,4,4,1.0,,,6.0,3.0,,,,2.0,10,,0
21973,76002,0027300539,"FEB 20, 1974",HOU vs. PHL,W,0,4,,,,,,2,2,1.0,,,,,,,,,10,,0
