SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22009,201167,20901216,"APR 13, 2010",DEN @ PHX,L,30,2,8,0.25,0,1,0.0,3,5,0.6,2,1,3,3,1,2,0,3,7,-14,0
22009,201167,20901209,"APR 12, 2010",DEN vs. MEM,W,32,7,13,0.538,2,6,0.333,6,6,1.0,2,11,13,1,0,0,0,3,22,14,0
22009,201167,20901192,"APR 10, 2010",DEN vs. SAS,L,34,1,6,0.167,0,1,0.0,0,0,0.0,1,2,3,2,0,1,0,2,2,-15,0
22009,201167,20901173,"APR 08, 2010",DEN vs. LAL,W,18,3,7,0.429,1,2,0.5,1,1,1.0,1,2,3,0,0,1,1,1,8,-5,0
22009,201167,20901165,"APR 07, 2010",DEN @ OKC,W,38,7,14,0.5,3,3,1.0,0,0,0.0,1,4,5,3,0,1,1,3,17,17,0
22009,201167,20901139,"APR 03, 2010",DEN vs. LAC,W,29,3,8,0.375,2,4,0.5,0,0,0.0,1,8,9,2,0,0,0,0,8,5,0
22009,201167,20901121,"APR 01, 2010",DEN vs. POR,W,21,4,6,0.667,1,2,0.5,0,0,0.0,1,4,5,3,0,0,0,3,9,-5,0
22009,201167,20901100,"MAR 29, 2010",DEN @ DAL,L,21,2,6,0.333,0,1,0.0,0,0,0.0,0,2,2,2,0,0,0,2,4,-7,0
22009,201167,20901092,"MAR 28, 2010",DEN @ ORL,L,26,4,7,0.571,1,3,0.333,0,0,0.0,2,6,8,2,0,0,0,1,9,4,0
22009,201167,20901075,"MAR 26, 2010",DEN @ TOR,W,23,2,5,0.4,1,3,0.333,0,0,0.0,0,1,1,1,0,0,0,1,5,3,0
22009,201167,20901058,"MAR 24, 2010",DEN @ BOS,L,27,5,8,0.625,2,4,0.5,1,2,0.5,0,1,1,0,0,0,1,2,13,-9,0
22009,201167,20901055,"MAR 23, 2010",DEN @ NYK,L,35,4,6,0.667,3,4,0.75,0,0,0.0,0,2,2,1,1,0,1,2,11,14,0
22009,201167,20901034,"MAR 20, 2010",DEN vs. MIL,L,23,0,2,0.0,0,1,0.0,1,2,0.5,0,2,2,0,2,0,0,2,1,-4,0
22009,201167,20901017,"MAR 18, 2010",DEN vs. NOH,W,26,2,8,0.25,1,4,0.25,0,0,0.0,0,0,0,0,1,0,0,1,5,12,0
22009,201167,20901002,"MAR 16, 2010",DEN vs. WAS,W,24,2,4,0.5,1,2,0.5,1,2,0.5,0,1,1,2,0,0,0,3,6,5,0
22009,201167,20900993,"MAR 15, 2010",DEN @ HOU,L,34,5,9,0.556,2,6,0.333,0,0,0.0,1,5,6,2,0,0,1,3,12,-4,0
22009,201167,20900978,"MAR 13, 2010",DEN @ MEM,W,22,2,7,0.286,0,4,0.0,0,0,0.0,2,4,6,2,0,0,2,2,4,-3,0
22009,201167,20900971,"MAR 12, 2010",DEN @ NOH,W,22,2,5,0.4,0,3,0.0,2,2,1.0,0,1,1,3,0,0,1,3,6,6,0
22009,201167,20900957,"MAR 10, 2010",DEN @ MIN,W,32,4,9,0.444,1,4,0.25,1,1,1.0,0,3,3,2,1,0,0,3,10,6,0
22009,201167,20900939,"MAR 07, 2010",DEN vs. POR,W,34,4,9,0.444,3,6,0.5,2,4,0.5,2,3,5,4,0,0,3,4,13,2,0
