SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
21974,76002,0027400687,"APR 02, 1975",HOU @ WAS,L,3,0,2.0,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0,,0
21974,76002,0027400660,"MAR 28, 1975",HOU vs. CLE,W,7,1,4.0,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2,,0
21974,76002,0027400649,"MAR 25, 1975",HOU @ CHI,L,22,6,8.0,,,,,3,4.0,0.75,,,9.0,2.0,1.0,,,3.0,15,,0
21974,76002,0027403034,"MAR 23, 1975",HOU @ CLE,L,4,0,1.0,,,,,0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,,0.0,0,,0
21974,76002,0027400636,"MAR 22, 1975",HOU @ BUF,L,0,0,,,,,,0,0.0,0.0,,,,,,,,,0,,0
21974,76002,0027400628,"MAR 21, 1975",HOU @ DET,L,0,5,,,,,,2,3.0,0.667,,,8.0,0.0,1.0,0.0,,,12,,0
21974,76002,0027400614,"MAR 18, 1975",HOU vs. BUF,W,0,2,,,,,,2,3.0,0.667,,,2.0,0.0,0.0,,,,6,,0
21974,76002,0027400612,"MAR 16, 1975",HOU @ BOS,L,10,0,1.0,,,,,0,0.0,0.0,,,3.0,0.0,,,,3.0,0,,0
21974,76002,0027400604,"MAR 14, 1975",HOU vs. NYK,L,9,2,3.0,,,,,2,2.0,1.0,,,2.0,0.0,0.0,,,0.0,6,,0
21974,76002,0027400593,"MAR 12, 1975",HOU @ WAS,L,21,5,9.0,,,,,0,0.0,0.0,,,6.0,1.0,0.0,0.0,,2.0,10,,0
21974,76002,0027400586,"MAR 11, 1975",HOU vs. SEA,L,4,0,0.0,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0,,0
21974,76002,0027400583,"MAR 09, 1975",HOU @ LAL,L,13,2,6.0,,,,,0,0.0,0.0,,,2.0,0.0,0.0,1.0,,0.0,4,,0
21974,76002,0027400573,"MAR 08, 1975",HOU @ PHX,W,24,3,8.0,,,,,6,6.0,1.0,5.0,5.0,10.0,1.0,0.0,1.0,,2.0,12,,0
21974,76002,0027400572,"MAR 07, 1975",HOU vs. CLE,W,9,1,2.0,,,,,2,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,,1.0,4,,0
