SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22006,949,20601227,"APR 18, 2007",SAC vs. LAL,L,20,2,8,0.25,0,0,0.0,1,2,0.5,3,1,4.0,2,0,0,1,1,5,-8,0
22006,949,20601210,"APR 16, 2007",SAC vs. NOK,L,27,7,11,0.636,0,1,0.0,1,2,0.5,2,2,4.0,2,0,0,0,3,15,-4,0
22006,949,20601197,"APR 15, 2007",SAC @ LAC,W,20,3,6,0.5,0,0,0.0,2,2,1.0,0,2,2.0,1,0,0,1,3,8,10,0
22006,949,20601184,"APR 13, 2007",SAC vs. GSW,L,33,8,14,0.571,0,0,0.0,7,10,0.7,5,9,14.0,1,1,0,2,2,23,0,0
22006,949,20601168,"APR 11, 2007",SAC @ SAS,L,34,5,10,0.5,0,0,0.0,2,2,1.0,0,1,1.0,3,1,0,0,2,12,2,0
22006,949,20601161,"APR 10, 2007",SAC @ MEM,W,25,5,10,0.5,0,1,0.0,4,4,1.0,1,5,6.0,0,2,0,1,5,14,12,0
22006,949,20601148,"APR 08, 2007",SAC vs. HOU,L,27,5,9,0.556,0,1,0.0,5,7,0.714,2,6,8.0,2,0,0,2,2,15,-9,0
22006,949,20601131,"APR 06, 2007",SAC vs. UTA,W,28,4,10,0.4,0,0,0.0,2,2,1.0,1,4,5.0,1,0,0,2,2,10,-10,0
22006,949,20601116,"APR 04, 2007",SAC @ DEN,L,28,6,13,0.462,0,0,0.0,2,4,0.5,3,9,12.0,3,1,1,1,2,14,-10,0
22006,949,20601106,"APR 03, 2007",SAC vs. DAL,L,21,4,8,0.5,0,0,0.0,4,4,1.0,0,3,3.0,1,0,1,2,3,12,7,0
22006,949,20601099,"APR 01, 2007",SAC @ LAL,L,16,1,6,0.167,0,0,0.0,1,2,0.5,0,4,4.0,1,0,1,0,4,3,-7,0
22006,949,20601082,"MAR 30, 2007",SAC vs. LAC,L,18,1,3,0.333,0,0,0.0,0,4,0.0,0,2,2.0,0,2,0,1,1,2,-10,0
22006,949,20601041,"MAR 25, 2007",SAC vs. PHX,W,22,3,5,0.6,0,1,0.0,0,0,0.0,1,3,4.0,0,1,1,1,2,6,-6,0
22006,949,20601019,"MAR 22, 2007",SAC @ PHX,L,26,4,10,0.4,0,0,0.0,1,2,0.5,2,4,6.0,0,0,0,2,4,9,-13,0
