,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,21986,76003,0028600926,"APR 17, 1987",LAL @ SAN,L,19,6,10.0,0.6,0.0,0.0,0.0,1,2.0,0.5,1.0,3.0,4.0,0.0,0.0,1.0,2.0,1.0,13,,0
1,21986,76003,0028600922,"APR 16, 1987",LAL @ UTH,W,36,5,9.0,0.556,0.0,0.0,0.0,5,6.0,0.833,4.0,6.0,10.0,5.0,2.0,2.0,2.0,3.0,15,,0
2,21986,76003,0028600902,"APR 12, 1987",LAL vs. PHX,W,29,7,14.0,0.5,0.0,0.0,0.0,0,0.0,0.0,1.0,4.0,5.0,2.0,1.0,2.0,1.0,3.0,14,,0
3,21986,76003,0028600890,"APR 10, 1987",LAL vs. SAN,W,33,8,14.0,0.571,0.0,0.0,0.0,1,2.0,0.5,1.0,1.0,2.0,3.0,1.0,3.0,0.0,4.0,17,,0
4,21986,76003,0028600882,"APR 09, 1987",LAL @ LAC,W,25,8,12.0,0.667,0.0,0.0,0.0,1,1.0,1.0,1.0,5.0,6.0,1.0,0.0,1.0,3.0,2.0,17,,0
5,21986,76003,0028600863,"APR 06, 1987",LAL vs. LAC,W,22,5,10.0,0.5,0.0,0.0,0.0,5,7.0,0.714,3.0,3.0,6.0,1.0,0.0,1.0,2.0,0.0,15,,0
6,21986,76003,0028600858,"APR 05, 1987",LAL @ DEN,W,28,6,14.0,0.429,0.0,0.0,0.0,3,6.0,0.5,2.0,5.0,7.0,1.0,0.0,1.0,1.0,5.0,15,,0
7,21986,76003,0028600844,"APR 03, 1987",LAL @ POR,W,29,6,10.0,0.6,0.0,0.0,0.0,9,9.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,5.0,21,,0
8,21986,76003,0028600840,"APR 02, 1987",LAL @ SEA,W,32,5,15.0,0.333,0.0,0.0,0.0,0,0.0,0.0,4.0,6.0,10.0,2.0,0.0,1.0,4.0,0.0,10,,0
9,21986,76003,0028600824,"MAR 31, 1987",LAL vs. HOU,W,23,6,10.0,0.6,0.0,0.0,0.0,4,4.0,1.0,1.0,4.0,5.0,0.0,1.0,1.0,4.0,4.0,16,,0
10,21986,76003,0028600813,"MAR 28, 1987",LAL @ HOU,W,29,6,10.0,0.6,0.0,0.0,0.0,1,2.0,0.5,4.0,8.0,12.0,1.0,2.0,3.0,1.0,2.0,13,,0
11,21986,76003,0028600799,"MAR 26, 1987",LAL vs. DET,W,30,9,16.0,0.563,0.0,0.0,0.0,4,4.0,1.0,1.0,6.0,7.0,3.0,1.0,0.0,1.0,4.0,22,,0
12,21986,76003,0028600784,"MAR 24, 1987",LAL @ PHX,L,34,6,16.0,0.375,0.0,0.0,0.0,4,7.0,0.571,1.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,16,,0
13,21986,76003,0028600775,"MAR 22, 1987",LAL vs. SAC,W,27,7,18.0,0.389,0.0,0.0,0.0,1,3.0,0.333,5.0,4.0,9.0,2.0,0.0,1.0,3.0,5.0,15,,0
14,21986,76003,0028600760,"MAR 20, 1987",LAL vs. SAN,W,25,7,13.0,0.538,0.0,0.0,0.0,0,1.0,0.0,2.0,3.0,5.0,2.0,1.0,1.0,2.0,2.0,14,,0
15,21986,76003,0028600753,"MAR 18, 1987",LAL vs. UTH,W,33,5,11.0,0.455,0.0,0.0,0.0,2,4.0,0.5,0.0,4.0,4.0,2.0,0.0,2.0,1.0,3.0,12,,0
16,21986,76003,0028600736,"MAR 15, 1987",LAL vs. LAC,W,24,8,9.0,0.889,0.0,0.0,0.0,1,2.0,0.5,1.0,4.0,5.0,2.0,0.0,1.0,2.0,2.0,17,,0
17,21986,76003,0028600715,"MAR 12, 1987",LAL vs. POR,W,26,7,12.0,0.583,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,14,,0
18,21986,76003,0028600707,"MAR 10, 1987",LAL vs. DEN,W,27,8,12.0,0.667,0.0,0.0,0.0,6,6.0,1.0,3.0,4.0,7.0,1.0,0.0,1.0,1.0,1.0,22,,0
19,21986,76003,0028600700,"MAR 09, 1987",LAL @ LAC,W,24,4,10.0,0.4,0.0,0.0,0.0,2,2.0,1.0,0.0,7.0,7.0,3.0,0.0,0.0,1.0,5.0,10,,0
20,21986,76003,0028600687,"MAR 07, 1987",LAL vs. CLE,W,35,7,11.0,0.636,0.0,0.0,0.0,4,5.0,0.8,2.0,3.0,5.0,1.0,1.0,2.0,1.0,5.0,18,,0
21,21986,76003,0028600671,"MAR 04, 1987",LAL vs. SEA,W,30,11,14.0,0.786,0.0,0.0,0.0,4,4.0,1.0,2.0,2.0,4.0,2.0,1.0,3.0,1.0,2.0,26,,0
22,21986,76003,0028600666,"MAR 03, 1987",LAL @ GOS,W,32,7,10.0,0.7,0.0,0.0,0.0,1,1.0,1.0,2.0,9.0,11.0,0.0,1.0,0.0,5.0,4.0,15,,0
23,21986,76003,0028600645,"FEB 28, 1987",LAL @ UTH,L,31,3,13.0,0.231,0.0,0.0,0.0,6,8.0,0.75,1.0,6.0,7.0,1.0,0.0,1.0,4.0,1.0,12,,0
24,21986,76003,0028600644,"FEB 27, 1987",LAL vs. GOS,W,35,14,16.0,0.875,0.0,0.0,0.0,2,4.0,0.5,3.0,5.0,8.0,2.0,0.0,0.0,3.0,2.0,30,,0
25,21986,76003,0028600634,"FEB 25, 1987",LAL vs. PHX,W,36,11,20.0,0.55,0.0,0.0,0.0,4,4.0,1.0,5.0,4.0,9.0,4.0,2.0,0.0,1.0,2.0,26,,0
26,21986,76003,0028600623,"FEB 24, 1987",LAL @ PHX,W,34,8,18.0,0.444,1.0,1.0,1.0,2,4.0,0.5,5.0,4.0,9.0,3.0,0.0,2.0,2.0,3.0,19,,0
27,21986,76003,0028600612,"FEB 22, 1987",LAL @ PHL,W,38,9,20.0,0.45,0.0,0.0,0.0,0,0.0,0.0,3.0,4.0,7.0,4.0,1.0,2.0,2.0,3.0,18,,0
28,21986,76003,0028600600,"FEB 20, 1987",LAL @ CHI,W,31,7,12.0,0.583,0.0,0.0,0.0,3,4.0,0.75,1.0,6.0,7.0,1.0,0.0,1.0,3.0,4.0,17,,0
29,21986,76003,0028600592,"FEB 18, 1987",LAL @ DEN,W,35,10,20.0,0.5,0.0,0.0,0.0,5,8.0,0.625,1.0,10.0,11.0,1.0,1.0,1.0,3.0,5.0,25,,0
30,21986,76003,0028600586,"FEB 17, 1987",LAL vs. WAS,L,35,6,13.0,0.462,0.0,1.0,0.0,5,6.0,0.833,2.0,4.0,6.0,3.0,0.0,1.0,4.0,5.0,17,,0
31,21986,76003,0028600573,"FEB 15, 1987",LAL vs. BOS,W,37,4,11.0,0.364,0.0,0.0,0.0,2,2.0,1.0,3.0,3.0,6.0,3.0,1.0,1.0,4.0,3.0,10,,0
32,21986,76003,0028600564,"FEB 13, 1987",LAL vs. IND,W,38,6,12.0,0.5,0.0,0.0,0.0,2,5.0,0.4,2.0,6.0,8.0,4.0,0.0,4.0,1.0,2.0,14,,0
33,21986,76003,0028600548,"FEB 10, 1987",LAL @ SAC,W,29,4,14.0,0.286,0.0,0.0,0.0,5,6.0,0.833,0.0,8.0,8.0,1.0,0.0,0.0,2.0,3.0,13,,0
34,21986,76003,0028600535,"FEB 05, 1987",LAL @ POR,L,28,7,11.0,0.636,0.0,0.0,0.0,5,6.0,0.833,1.0,3.0,4.0,1.0,0.0,3.0,4.0,6.0,19,,0
35,21986,76003,0028600529,"FEB 04, 1987",LAL vs. SAC,W,23,4,9.0,0.444,0.0,0.0,0.0,4,6.0,0.667,1.0,4.0,5.0,1.0,0.0,2.0,0.0,3.0,12,,0
36,21986,76003,0028600516,"FEB 02, 1987",LAL vs. DAL,L,38,8,15.0,0.533,0.0,0.0,0.0,3,4.0,0.75,3.0,4.0,7.0,5.0,2.0,1.0,3.0,3.0,19,,0
37,21986,76003,0028600501,"JAN 30, 1987",LAL @ PHX,W,33,10,16.0,0.625,0.0,0.0,0.0,3,6.0,0.5,4.0,5.0,9.0,1.0,0.0,2.0,0.0,5.0,23,,0
38,21986,76003,0028600486,"JAN 28, 1987",LAL @ SEA,L,24,6,15.0,0.4,0.0,0.0,0.0,6,6.0,1.0,6.0,5.0,11.0,0.0,1.0,0.0,5.0,4.0,18,,0
39,21986,76003,0028600480,"JAN 27, 1987",LAL vs. POR,W,43,9,12.0,0.75,0.0,0.0,0.0,2,3.0,0.667,3.0,7.0,10.0,5.0,1.0,1.0,4.0,3.0,20,,0
40,21986,76003,0028600461,"JAN 24, 1987",LAL @ DAL,L,38,11,13.0,0.846,0.0,0.0,0.0,2,4.0,0.5,1.0,6.0,7.0,1.0,0.0,0.0,1.0,5.0,24,,0
