SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
21971,76002,0027100574,"FEB 26, 1972",SEA vs. CIN,W,2,0,1.0,0.0,,,,0,0,,,,1.0,0.0,,,,,0,,0
21971,76002,0027100510,"FEB 12, 1972",SEA vs. POR,W,3,0,2.0,,,,,0,0,0.0,,,1.0,0.0,,,,0.0,0,,0
21971,76002,0027100490,"FEB 08, 1972",SEA vs. HOU,W,6,0,4.0,,,,,0,0,0.0,,,2.0,0.0,,,,1.0,0,,0
21971,76002,0027100478,"FEB 06, 1972",SEA @ BOS,L,18,5,9.0,,,,,0,0,0.0,,,4.0,2.0,,,,1.0,10,,0
21971,76002,0027100469,"FEB 04, 1972",SEA @ CLE,W,20,2,7.0,,,,,0,0,0.0,,,4.0,3.0,,,,2.0,4,,0
21971,76002,0027100757,"FEB 02, 1972",SEA @ HOU,L,41,5,12.0,,,,,0,0,0.0,,,8.0,1.0,,,,3.0,10,,0
21971,76002,0027100453,"FEB 01, 1972",SEA @ CHI,W,40,6,17.0,,,,,6,8,0.75,,,13.0,3.0,,,,4.0,18,,0
21971,76002,0027100441,"JAN 29, 1972",SEA @ NYK,L,45,6,17.0,,,,,2,2,1.0,,,16.0,0.0,,,,3.0,14,,0
21971,76002,0027100438,"JAN 28, 1972",SEA @ BUF,W,37,9,17.0,,,,,8,12,0.667,,,14.0,2.0,,,,5.0,26,,0
21971,76002,0027100429,"JAN 26, 1972",SEA @ ATL,W,32,10,14.0,,,,,4,4,1.0,,,16.0,2.0,,,,4.0,24,,0
21971,76002,0027100419,"JAN 25, 1972",SEA @ MIL,L,31,4,8.0,,,,,1,2,0.5,,,10.0,1.0,,,,3.0,9,,0
21971,76002,0027100417,"JAN 23, 1972",SEA vs. NYK,L,37,8,14.0,,,,,5,6,0.833,,,18.0,2.0,,,,2.0,21,,0
21971,76002,0027100404,"JAN 21, 1972",SEA vs. PHX,L,28,2,12.0,,,,,3,4,0.75,,,10.0,1.0,,,,4.0,7,,0
21971,76002,0027100391,"JAN 15, 1972",SEA vs. PHX,W,45,9,19.0,,,,,0,0,0.0,,,22.0,2.0,,,,4.0,18,,0
21971,76002,0027100379,"JAN 13, 1972",SEA vs. BLT,W,39,7,15.0,,,,,1,2,0.5,,,17.0,2.0,,,,3.0,15,,0
21971,76002,0027100374,"JAN 11, 1972",SEA vs. HOU,W,26,6,12.0,,,,,4,5,0.8,,,9.0,3.0,,,,6.0,16,,0
21971,76002,0027100366,"JAN 09, 1972",SEA vs. BOS,W,39,9,17.0,,,,,2,2,1.0,,,10.0,2.0,,,,3.0,20,,0
21971,76002,0027100352,"JAN 07, 1972",SEA vs. CLE,W,30,7,13.0,,,,,2,2,1.0,,,12.0,4.0,,,,5.0,16,,0
21971,76002,0027100344,"JAN 05, 1972",SEA vs. ATL,W,37,9,20.0,,,,,0,0,0.0,,,10.0,4.0,,,,4.0,18,,0
21971,76002,0027100338,"JAN 04, 1972",SEA @ HOU,L,37,6,16.0,,,,,4,6,0.667,,,8.0,1.0,,,,5.0,16,,0
21971,76002,0027100327,"JAN 01, 1972",SEA vs. BUF,W,48,10,24.0,,,,,3,4,0.75,,,18.0,1.0,,,,4.0,23,,0
21971,76002,0027100323,"DEC 30, 1971",SEA vs. LAL,L,42,12,25.0,,,,,1,2,0.5,,,12.0,2.0,,,,4.0,25,,0
21971,76002,0027100304,"DEC 26, 1971",SEA vs. CHI,L,32,8,14.0,,,,,2,4,0.5,,,8.0,2.0,,,,2.0,18,,0
21971,76002,0027100300,"DEC 25, 1971",SEA @ PHX,L,38,5,15.0,,,,,1,4,0.25,,,12.0,2.0,,,,2.0,11,,0
21971,76002,0027100291,"DEC 22, 1971",SEA vs. NYK,L,34,7,14.0,,,,,3,3,1.0,,,10.0,3.0,,,,2.0,17,,0
21971,76002,0027100279,"DEC 19, 1971",SEA vs. PHX,W,33,2,12.0,,,,,3,4,0.75,,,4.0,2.0,,,,4.0,7,,0
21971,76002,0027100262,"DEC 17, 1971",SEA @ MIL,L,41,12,26.0,,,,,0,0,0.0,,,8.0,2.0,,,,4.0,24,,0
21971,76002,0027100255,"DEC 15, 1971",SEA @ BOS,L,38,6,16.0,,,,,3,4,0.75,,,13.0,4.0,,,,4.0,15,,0
21971,76002,0027100249,"DEC 14, 1971",SEA @ DET,W,44,9,13.0,,,,,3,4,0.75,,,16.0,4.0,,,,5.0,21,,0
21971,76002,0027100246,"DEC 12, 1971",SEA @ HOU,L,42,7,17.0,,,,,3,3,1.0,,,16.0,3.0,,,,3.0,17,,0
21971,76002,0027100725,"DEC 10, 1971",SEA vs. GOS,W,39,8,18.0,,,,,2,3,0.667,,,13.0,2.0,,,,3.0,18,,0
21971,76002,0027100219,"DEC 07, 1971",SEA @ MIL,L,34,8,23.0,,,,,5,7,0.714,,,14.0,1.0,,,,3.0,21,,0
21971,76002,0027100217,"DEC 05, 1971",SEA @ CLE,W,28,5,6.0,,,,,5,5,1.0,,,13.0,1.0,,,,4.0,15,,0
21971,76002,0027100210,"DEC 04, 1971",SEA @ CIN,W,34,6,11.0,,,,,3,5,0.6,,,13.0,3.0,,,,4.0,15,,0
21971,76002,0027100202,"DEC 03, 1971",SEA @ BLT,W,38,6,15.0,,,,,2,3,0.667,,,19.0,3.0,,,,3.0,14,,0
21971,76002,0027100198,"DEC 01, 1971",SEA @ PHL,L,36,5,18.0,,,,,5,8,0.625,,,21.0,0.0,,,,3.0,15,,0
21971,76002,0027100191,"NOV 30, 1971",SEA @ NYK,W,40,7,15.0,,,,,6,8,0.75,,,14.0,3.0,,,,2.0,20,,0
21971,76002,0027100185,"NOV 28, 1971",SEA @ LAL,L,36,8,19.0,,,,,8,9,0.889,,,11.0,5.0,,,,3.0,24,,0
21971,76002,0027100183,"NOV 27, 1971",SEA vs. DET,W,21,2,8.0,,,,,1,2,0.5,,,9.0,3.0,,,,4.0,5,,0
21971,76002,0027100716,"NOV 25, 1971",SEA vs. LAL,L,22,1,10.0,,,,,4,5,0.8,,,10.0,3.0,,,,3.0,6,,0
21971,76002,0027100155,"NOV 21, 1971",SEA vs. PHL,W,30,7,11.0,,,,,12,15,0.8,,,13.0,2.0,,,,1.0,26,,0
21971,76002,0027100151,"NOV 20, 1971",SEA @ POR,W,32,4,10.0,,,,,3,4,0.75,,,13.0,3.0,,,,5.0,11,,0
21971,76002,0027100146,"NOV 19, 1971",SEA vs. MIL,L,19,4,8.0,,,,,2,4,0.5,,,3.0,3.0,,,,4.0,10,,0
21971,76002,0027100138,"NOV 17, 1971",SEA @ ATL,W,24,6,12.0,,,,,2,2,1.0,,,12.0,2.0,,,,5.0,14,,0
21971,76002,0027100132,"NOV 16, 1971",SEA @ CHI,L,29,1,11.0,,,,,3,5,0.6,,,14.0,0.0,,,,3.0,5,,0
21971,76002,0027100123,"NOV 13, 1971",SEA vs. BOS,W,30,4,10.0,,,,,4,6,0.667,,,11.0,1.0,,,,4.0,12,,0
21971,76002,0027100116,"NOV 12, 1971",SEA @ LAL,L,41,8,13.0,,,,,4,5,0.8,,,14.0,4.0,,,,2.0,20,,0
21971,76002,0027100112,"NOV 11, 1971",SEA vs. CLE,W,35,6,14.0,,,,,3,3,1.0,,,17.0,3.0,,,,4.0,15,,0
21971,76002,0027100706,"NOV 07, 1971",SEA vs. GOS,L,33,1,10.0,,,,,3,3,1.0,,,10.0,5.0,,,,1.0,5,,0
21971,76002,0027100087,"NOV 05, 1971",SEA vs. NYK,W,29,4,11.0,,,,,2,5,0.4,,,10.0,4.0,,,,5.0,10,,0
21971,76002,0027100704,"NOV 04, 1971",SEA @ GOS,L,33,7,14.0,,,,,0,3,0.0,,,15.0,5.0,,,,3.0,14,,0
21971,76002,0027100072,"OCT 30, 1971",SEA vs. LAL,W,30,10,18.0,,,,,1,1,1.0,,,13.0,3.0,,,,3.0,21,,0
21971,76002,0027100060,"OCT 28, 1971",SEA vs. BUF,W,35,7,16.0,,,,,4,6,0.667,,,20.0,1.0,,,,2.0,18,,0
21971,76002,0027100045,"OCT 24, 1971",SEA vs. CIN,W,24,3,9.0,,,,,4,6,0.667,,,15.0,1.0,,,,4.0,10,,0
21971,76002,0027100037,"OCT 22, 1971",SEA vs. HOU,W,27,4,8.0,,,,,2,4,0.5,,,11.0,2.0,,,,3.0,10,,0
21971,76002,0027100028,"OCT 20, 1971",SEA @ PHL,L,4,0,4.0,,,,,0,0,0.0,,,2.0,0.0,,,,0.0,0,,0
21971,76002,0027100017,"OCT 16, 1971",SEA vs. MIL,L,3,0,2.0,,,,,0,0,0.0,,,0.0,0.0,,,,0.0,0,,0
21971,76002,0027100010,"OCT 15, 1971",SEA @ POR,W,7,2,7.0,,,,,0,0,0.0,,,3.0,1.0,,,,0.0,4,,0
21971,76003,0027100686,"MAR 25, 1972",MIL vs. CIN,W,0,17,25.0,,,,,5,6,0.833,,,17.0,4.0,,,,,39,,0
21971,76003,0027100680,"MAR 24, 1972",MIL vs. NYK,W,30,9,16.0,,,,,2,5,0.4,,,12.0,6.0,,,,2.0,20,,0
21971,76003,0027100667,"MAR 21, 1972",MIL vs. HOU,W,39,16,29.0,,,,,5,6,0.833,,,17.0,3.0,,,,3.0,37,,0
21971,76003,0027100655,"MAR 18, 1972",MIL @ HOU,W,0,17,27.0,,,,,8,12,0.667,,,14.0,8.0,,,,,42,,0
21971,76003,0027100651,"MAR 17, 1972",MIL @ LAL,L,46,22,39.0,,,,,6,8,0.75,,,8.0,2.0,,,,3.0,50,,0
21971,76003,0027100643,"MAR 15, 1972",MIL @ PHX,L,48,13,26.0,,,,,10,12,0.833,,,12.0,6.0,,,,3.0,36,,0
21971,76003,0027100639,"MAR 14, 1972",MIL @ POR,W,41,17,22.0,,,,,2,3,0.667,,,17.0,8.0,,,,3.0,36,,0
21971,76003,0027100632,"MAR 12, 1972",MIL @ SEA,W,47,13,29.0,,,,,4,5,0.8,,,27.0,3.0,,,,2.0,30,,0
21971,76003,0027100612,"MAR 07, 1972",MIL @ NYK,L,48,17,29.0,,,,,1,3,0.333,,,17.0,4.0,,,,2.0,35,,0
21971,76003,0027100610,"MAR 06, 1972",MIL vs. BOS,W,50,19,34.0,,,,,7,12,0.583,,,25.0,5.0,,,,5.0,45,,0
21971,76003,0027100598,"MAR 03, 1972",MIL @ PHL,W,44,13,29.0,,,,,1,1,1.0,,,23.0,4.0,,,,3.0,27,,0
21971,76003,0027100589,"MAR 01, 1972",MIL vs. LAL,L,48,13,33.0,,,,,7,7,1.0,,,12.0,8.0,,,,4.0,33,,0
21971,76003,0027100582,"FEB 29, 1972",MIL vs. DET,W,48,15,20.0,,,,,4,4,1.0,,,13.0,5.0,,,,1.0,34,,0
21971,76003,0027100571,"FEB 26, 1972",MIL vs. PHX,W,53,18,26.0,,,,,8,12,0.667,,,20.0,11.0,,,,4.0,44,,0
21971,76003,0027100769,"FEB 23, 1972",MIL @ BLT,W,46,16,28.0,,,,,3,4,0.75,,,17.0,6.0,,,,2.0,35,,0
21971,76003,0027100546,"FEB 20, 1972",MIL vs. CHI,W,48,16,30.0,,,,,12,15,0.8,,,18.0,4.0,,,,3.0,44,,0
21971,76003,0027100542,"FEB 19, 1972",MIL @ CHI,L,0,12,20.0,,,,,7,10,0.7,,,14.0,4.0,,,,,31,,0
