SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
21975,76002,0027500731,"APR 10, 1976",SEA @ PHX,L,19,3,6.0,,,,,0,0,0.0,1.0,4.0,5.0,1.0,2.0,0.0,,2.0,6,,0
21975,76002,0027500724,"APR 09, 1976",SEA vs. GOS,W,1,0,0.0,,,,,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0,,0
21975,76002,0027500712,"APR 07, 1976",SEA vs. CHI,W,6,2,2.0,,,,,0,0,0.0,,,1.0,0.0,,,,1.0,4,,0
21975,76002,0027500704,"APR 04, 1976",SEA vs. PHX,W,12,2,6.0,,,,,0,0,0.0,1.0,5.0,6.0,2.0,0.0,1.0,,2.0,4,,0
21975,76002,0027500697,"APR 03, 1976",SEA @ GOS,L,16,4,8.0,,,,,3,5,0.6,1.0,2.0,3.0,3.0,0.0,1.0,,1.0,11,,0
21975,76002,0027500691,"APR 02, 1976",SEA @ LAL,L,8,0,3.0,,,,,0,0,0.0,1.0,3.0,4.0,1.0,0.0,1.0,,2.0,0,,0
21975,76002,0027500682,"MAR 31, 1976",SEA vs. LAL,W,12,4,11.0,,,,,2,5,0.4,4.0,0.0,4.0,1.0,0.0,1.0,,2.0,10,,0
21975,76002,0027500665,"MAR 28, 1976",SEA vs. ATL,W,11,1,3.0,,,,,0,0,0.0,,,6.0,2.0,,,,3.0,2,,0
21975,76002,0027500647,"MAR 24, 1976",SEA vs. MIL,W,6,0,0.0,,,,,0,2,0.0,,,4.0,1.0,,,,1.0,0,,0
21975,76002,0027500643,"MAR 23, 1976",SEA @ PHX,L,17,5,8.0,,,,,0,0,0.0,4.0,1.0,5.0,1.0,2.0,0.0,,2.0,10,,0
21975,76002,0027500612,"MAR 17, 1976",SEA vs. BUF,W,2,0,0.0,,,,,0,0,0.0,0.0,0.0,0.0,1.0,,,,1.0,0,,0
21975,76002,0027500603,"MAR 14, 1976",SEA vs. NYK,W,5,2,3.0,,,,,0,0,0.0,,,2.0,0.0,,0.0,,1.0,4,,0
21975,76002,0027500586,"MAR 10, 1976",SEA @ MIL,W,3,0,0.0,,,,,0,0,0.0,,,1.0,1.0,0.0,0.0,,1.0,0,,0
21975,76002,0027500577,"MAR 07, 1976",SEA @ NOJ,L,9,2,7.0,,,,,2,2,1.0,,,3.0,0.0,,,,2.0,6,,0
21975,76002,0027500565,"MAR 05, 1976",SEA @ KCK,L,4,0,0.0,,,,,0,0,0.0,,,1.0,0.0,0.0,0.0,,0.0,0,,0
21975,76002,0027500555,"MAR 03, 1976",SEA @ DET,L,12,1,2.0,,,,,0,0,0.0,,,3.0,0.0,,,,0.0,2,,0
21975,76002,0027500543,"FEB 29, 1976",SEA @ PHL,L,25,3,4.0,,,,,2,2,1.0,,,6.0,0.0,,,,1.0,8,,0
21975,76002,0027500527,"FEB 25, 1976",SEA @ BUF,W,5,1,1.0,,,,,0,0,0.0,0.0,0.0,0.0,1.0,,,,1.0,2,,0
21975,76002,0027500505,"FEB 20, 1976",SEA vs. PHL,W,2,1,2.0,,,,,0,1,0.0,,,2.0,0.0,,,,1.0,2,,0
