,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,22001,1505,0020100846,"MAR 03, 2002",DAL @ DEN,W,2,0,0,0.0,0,0,0.0,0,0,0.0,1,1,2.0,0,0,0,0,1,0,1,0
1,22001,1505,0020100834,"MAR 02, 2002",DAL vs. MIA,L,8,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1.0,2,1,1,1,1,0,9,0
2,22001,1505,0020100805,"FEB 26, 2002",DAL vs. MEM,W,8,0,0,0.0,0,0,0.0,0,1,0.0,0,2,2.0,0,1,0,1,0,0,-5,0
3,22001,1505,0020100783,"FEB 23, 2002",DAL vs. SAC,W,6,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1.0,0,0,0,1,3,0,-5,0
4,22001,1505,0020100765,"FEB 20, 2002",DEN vs. UTA,L,11,1,3,0.333,0,0,0.0,0,0,0.0,1,1,2.0,1,1,0,2,0,2,-10,0
5,22001,1505,0020100747,"FEB 18, 2002",DEN @ PHI,L,17,1,5,0.2,0,0,0.0,0,0,0.0,3,2,5.0,2,0,0,1,2,2,-21,0
6,22001,1505,0020100736,"FEB 17, 2002",DEN @ NJN,L,24,5,10,0.5,0,0,0.0,4,4,1.0,1,3,4.0,0,0,0,1,1,14,-10,0
7,22001,1505,0020100725,"FEB 15, 2002",DEN @ MIN,W,9,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,2,-3,0
8,22001,1505,0020100718,"FEB 14, 2002",DEN @ MEM,W,20,6,6,1.0,0,0,0.0,0,0,0.0,1,2,3.0,0,4,1,1,6,12,23,0
9,22001,1505,0020100705,"FEB 12, 2002",DEN vs. BOS,L,13,1,4,0.25,0,0,0.0,2,2,1.0,2,1,3.0,1,1,0,1,3,4,-7,0
10,22001,1505,0020100684,"FEB 05, 2002",DEN vs. POR,W,15,1,3,0.333,0,0,0.0,0,0,0.0,0,5,5.0,2,0,1,2,2,2,11,0
11,22001,1505,0020100656,"FEB 01, 2002",DEN @ SAC,L,13,3,9,0.333,0,0,0.0,3,4,0.75,1,4,5.0,1,1,0,1,3,9,-10,0
12,22001,1505,0020100161,"NOV 21, 2001",DEN vs. LAL,L,14,1,6,0.167,0,0,0.0,0,0,0.0,2,1,3.0,1,0,1,1,1,2,-12,0
13,22001,1505,0020100144,"NOV 19, 2001",DEN vs. NJN,W,39,5,11,0.455,0,0,0.0,2,4,0.5,3,1,4.0,3,3,1,1,3,12,4,0
14,22001,1505,0020100140,"NOV 17, 2001",DEN @ SEA,W,40,2,4,0.5,0,0,0.0,1,1,1.0,1,7,8.0,1,1,2,1,4,5,14,0
15,22001,1505,0020100120,"NOV 15, 2001",DEN vs. ORL,L,17,1,9,0.111,0,0,0.0,1,3,0.333,2,0,2.0,1,1,0,1,3,3,-10,0
16,22001,1505,0020100106,"NOV 13, 2001",DEN vs. CHI,W,17,6,10,0.6,0,0,0.0,0,0,0.0,1,3,4.0,0,0,0,1,2,12,1,0
17,22001,1505,0020100096,"NOV 11, 2001",DEN vs. TOR,W,19,5,11,0.455,0,0,0.0,2,2,1.0,7,1,8.0,2,0,0,1,4,12,1,0
18,22001,1505,0020100082,"NOV 09, 2001",DEN vs. HOU,W,27,2,6,0.333,0,0,0.0,0,1,0.0,2,1,3.0,3,0,2,2,3,4,15,0
19,22001,1505,0020100074,"NOV 08, 2001",DEN @ DAL,L,20,2,8,0.25,0,0,0.0,2,3,0.667,3,0,3.0,0,0,0,2,4,6,-18,0
20,22001,1505,0020100060,"NOV 06, 2001",DEN @ HOU,L,16,3,7,0.429,0,0,0.0,0,0,0.0,0,1,1.0,1,1,0,0,1,6,-2,0
21,22001,1505,0020100042,"NOV 03, 2001",DEN vs. SAC,L,25,3,11,0.273,0,0,0.0,0,0,0.0,3,2,5.0,0,1,0,2,2,6,-10,0
22,22001,1505,0020100022,"NOV 01, 2001",DEN vs. MIL,L,31,2,6,0.333,1,1,1.0,2,2,1.0,2,1,3.0,2,2,0,1,5,7,-11,0
23,22001,1505,0020100010,"OCT 30, 2001",DEN @ PHX,W,31,4,14,0.286,0,1,0.0,5,6,0.833,4,3,7.0,1,2,1,2,1,13,2,0
0,22001,949,0020101176,"APR 17, 2002",ATL @ BOS,L,38,6,20,0.3,0,0,0.0,4,6,0.667,4,3,7.0,1,2,3,3,2,16,-10,0
1,22001,949,0020101169,"APR 16, 2002",ATL vs. ORL,L,44,9,20,0.45,0,2,0.0,5,5,1.0,2,9,11.0,4,1,1,2,4,23,-10,0
2,22001,949,0020101147,"APR 13, 2002",ATL vs. CLE,W,53,12,24,0.5,2,3,0.667,10,10,1.0,1,11,12.0,3,3,0,4,3,36,9,0
3,22001,949,0020101138,"APR 12, 2002",ATL @ TOR,L,28,5,14,0.357,0,0,0.0,3,4,0.75,2,4,6.0,1,1,0,7,2,13,-31,0
4,22001,949,0020101125,"APR 10, 2002",ATL @ CHH,W,43,11,18,0.611,0,1,0.0,11,12,0.917,1,4,5.0,4,3,1,4,1,33,12,0
5,22001,949,0020101106,"APR 08, 2002",ATL @ DET,L,43,10,19,0.526,0,0,0.0,3,4,0.75,1,3,4.0,3,1,1,1,2,23,-3,0
6,22001,949,0020101095,"APR 06, 2002",ATL vs. CHH,L,42,6,17,0.353,0,3,0.0,9,10,0.9,5,7,12.0,1,1,1,3,4,21,-9,0
7,22001,949,0020101077,"APR 04, 2002",ATL vs. IND,W,40,6,14,0.429,0,1,0.0,4,9,0.444,3,0,3.0,4,3,0,3,4,16,-1,0
8,22001,949,0020101061,"APR 02, 2002",ATL vs. MIL,W,43,4,15,0.267,1,2,0.5,1,4,0.25,0,9,9.0,8,0,0,2,5,10,8,0
9,22001,949,0020101049,"MAR 31, 2002",ATL vs. SAC,L,44,7,18,0.389,1,2,0.5,2,2,1.0,1,5,6.0,4,1,0,4,2,17,7,0
10,22001,949,0020101035,"MAR 29, 2002",ATL @ MIA,L,36,6,12,0.5,0,1,0.0,7,11,0.636,2,5,7.0,1,0,1,4,3,19,-13,0
11,22001,949,0020101025,"MAR 28, 2002",ATL vs. TOR,L,39,10,26,0.385,1,3,0.333,2,4,0.5,3,7,10.0,5,2,1,2,4,23,-3,0
12,22001,949,0020101011,"MAR 26, 2002",ATL vs. NJN,W,30,7,12,0.583,1,1,1.0,3,3,1.0,1,2,3.0,3,1,1,2,4,18,5,0
13,22001,949,0020100999,"MAR 24, 2002",ATL @ NJN,L,42,12,21,0.571,0,1,0.0,6,7,0.857,2,5,7.0,8,2,0,6,3,30,-11,0
14,22001,949,0020100972,"MAR 21, 2002",ATL vs. NYK,W,30,7,13,0.538,1,2,0.5,5,6,0.833,1,8,9.0,5,1,0,7,1,20,21,0
15,22001,949,0020100961,"MAR 19, 2002",ATL @ CHI,W,38,10,16,0.625,0,0,0.0,5,6,0.833,2,8,10.0,4,3,1,6,5,25,12,0
16,22001,949,0020100945,"MAR 17, 2002",ATL @ IND,L,31,4,12,0.333,0,1,0.0,1,2,0.5,1,5,6.0,2,0,0,4,3,9,-19,0
17,22001,949,0020100929,"MAR 15, 2002",ATL vs. PHX,W,43,11,21,0.524,2,3,0.667,9,10,0.9,2,10,12.0,2,1,1,3,3,33,7,0
18,22001,949,0020100917,"MAR 13, 2002",ATL vs. DEN,W,43,10,16,0.625,1,1,1.0,4,5,0.8,1,7,8.0,3,2,1,4,4,25,9,0
19,22001,949,0020100901,"MAR 11, 2002",ATL vs. GSW,W,37,7,14,0.5,0,1,0.0,5,5,1.0,6,7,13.0,3,0,0,2,3,19,17,0
20,22001,949,0020100886,"MAR 09, 2002",ATL vs. PHI,L,40,11,18,0.611,1,1,1.0,3,4,0.75,5,2,7.0,2,2,0,3,3,26,-25,0
21,22001,949,0020100853,"MAR 05, 2002",ATL @ CLE,L,39,9,19,0.474,0,0,0.0,1,2,0.5,0,7,7.0,9,1,4,3,2,19,-10,0
22,22001,949,0020100849,"MAR 04, 2002",ATL vs. MEM,W,33,10,16,0.625,0,1,0.0,3,6,0.5,2,5,7.0,5,1,1,2,3,23,18,0
23,22001,949,0020100832,"MAR 02, 2002",ATL vs. CLE,W,41,7,19,0.368,0,0,0.0,0,2,0.0,4,4,8.0,6,2,2,1,1,14,-4,0
24,22001,949,0020100813,"FEB 27, 2002",ATL vs. SEA,L,42,9,13,0.692,0,0,0.0,6,8,0.75,5,11,16.0,4,0,1,8,5,24,-5,0
25,22001,949,0020100797,"FEB 24, 2002",ATL @ DEN,W,42,8,15,0.533,0,0,0.0,7,8,0.875,3,5,8.0,3,2,2,2,0,23,8,0
26,22001,949,0020100781,"FEB 22, 2002",ATL @ SEA,L,44,8,17,0.471,1,2,0.5,8,9,0.889,5,11,16.0,4,2,0,7,2,25,-3,0
27,22001,949,0020100774,"FEB 21, 2002",ATL @ POR,L,36,5,11,0.455,0,0,0.0,9,9,1.0,3,5,8.0,0,0,0,4,3,19,-24,0
28,22001,949,0020100757,"FEB 19, 2002",ATL @ SAC,L,42,6,18,0.333,0,1,0.0,0,0,0.0,4,5,9.0,5,1,2,4,3,12,-13,0
29,22001,949,0020100744,"FEB 17, 2002",ATL @ GSW,W,44,9,17,0.529,1,2,0.5,7,10,0.7,1,8,9.0,6,2,5,3,4,26,9,0
30,22001,949,0020100730,"FEB 15, 2002",ATL @ LAL,W,43,11,22,0.5,0,2,0.0,10,10,1.0,0,7,7.0,6,2,1,1,3,32,12,0
31,22001,949,0020100700,"FEB 12, 2002",ATL vs. NJN,W,46,9,18,0.5,0,0,0.0,16,16,1.0,1,7,8.0,6,2,0,1,5,34,3,0
32,22001,949,0020100694,"FEB 07, 2002",ATL @ NYK,L,43,10,18,0.556,0,0,0.0,9,13,0.692,1,5,6.0,3,7,2,4,3,29,-1,0
33,22001,949,0020100680,"FEB 05, 2002",ATL @ MIA,W,37,12,24,0.5,0,0,0.0,10,11,0.909,1,10,11.0,1,3,0,6,5,34,6,0
34,22001,949,0020100660,"FEB 02, 2002",ATL vs. LAC,W,42,9,17,0.529,1,1,1.0,8,8,1.0,1,3,4.0,2,3,1,2,5,27,4,0
35,22001,949,0020100648,"FEB 01, 2002",ATL @ WAS,L,45,11,21,0.524,0,0,0.0,3,5,0.6,3,5,8.0,4,0,0,4,2,25,0,0
36,22001,949,0020100638,"JAN 30, 2002",ATL @ DET,L,40,4,14,0.286,0,1,0.0,2,4,0.5,3,4,7.0,2,0,1,3,2,10,-15,0
37,22001,949,0020100628,"JAN 29, 2002",ATL vs. LAL,L,33,10,20,0.5,0,0,0.0,1,3,0.333,4,4,8.0,1,0,1,2,3,21,-24,0
38,22001,949,0020100572,"JAN 21, 2002",ATL vs. HOU,W,31,6,15,0.4,0,0,0.0,4,5,0.8,3,6,9.0,3,1,0,2,2,16,0,0
39,22001,949,0020100559,"JAN 19, 2002",ATL vs. MIL,L,43,7,20,0.35,0,1,0.0,5,6,0.833,3,4,7.0,1,1,2,4,2,19,-5,0
40,22001,949,0020100545,"JAN 17, 2002",ATL vs. CHI,L,45,10,22,0.455,0,1,0.0,2,2,1.0,6,5,11.0,4,1,2,2,3,22,-1,0
41,22001,949,0020100529,"JAN 15, 2002",ATL vs. DAL,L,36,7,17,0.412,0,1,0.0,5,6,0.833,3,5,8.0,4,0,0,5,4,19,-12,0
42,22001,949,0020100510,"JAN 12, 2002",ATL vs. BOS,L,40,5,13,0.385,0,1,0.0,7,7,1.0,6,8,14.0,1,1,0,2,2,17,-14,0
43,22001,949,0020100501,"JAN 11, 2002",ATL @ TOR,L,49,8,20,0.4,0,1,0.0,10,11,0.909,2,14,16.0,4,3,2,6,2,26,-5,0
44,22001,949,0020100489,"JAN 09, 2002",ATL @ CHH,L,33,7,21,0.333,0,0,0.0,6,9,0.667,7,2,9.0,3,3,0,0,1,20,-14,0
45,22001,949,0020100481,"JAN 08, 2002",ATL vs. POR,W,43,13,19,0.684,1,1,1.0,3,3,1.0,1,9,10.0,2,1,0,4,2,30,8,0
46,22001,949,0020100457,"JAN 05, 2002",ATL vs. MIN,L,43,8,21,0.381,0,0,0.0,4,4,1.0,1,6,7.0,6,3,3,1,2,20,-11,0
47,22001,949,0020100452,"JAN 04, 2002",ATL @ MEM,W,42,5,17,0.294,0,2,0.0,12,14,0.857,4,9,13.0,2,1,1,6,3,22,13,0
