,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,21987,76003,0028700939,"APR 24, 1988",LAL vs. GOS,W,8,4,4,1.0,0,0,0.0,0,0,0.0,1,3,4,0,1,1,0,1,8,,0
1,21987,76003,0028700913,"APR 20, 1988",LAL @ DAL,W,29,6,9,0.667,0,0,0.0,2,2,1.0,2,7,9,4,0,1,2,2,14,,0
2,21987,76003,0028700911,"APR 19, 1988",LAL @ SAN,W,27,9,15,0.6,0,0,0.0,7,8,0.875,2,4,6,3,1,0,2,3,25,,0
3,21987,76003,0028700899,"APR 17, 1988",LAL @ HOU,L,28,6,13,0.462,0,0,0.0,5,5,1.0,1,5,6,1,1,2,2,2,17,,0
4,21987,76003,0028700880,"APR 15, 1988",LAL vs. PHX,W,38,9,15,0.6,0,0,0.0,4,6,0.667,3,3,6,2,1,3,2,2,22,,0
5,21987,76003,0028700873,"APR 13, 1988",LAL @ DEN,L,21,5,9,0.556,0,0,0.0,1,1,1.0,1,4,5,3,0,0,2,1,11,,0
6,21987,76003,0028700868,"APR 12, 1988",LAL vs. POR,W,30,7,12,0.583,0,0,0.0,1,2,0.5,2,3,5,0,0,1,6,2,15,,0
7,21987,76003,0028700852,"APR 09, 1988",LAL @ POR,L,24,5,10,0.5,0,0,0.0,1,2,0.5,1,3,4,2,1,0,2,4,11,,0
8,21987,76003,0028700838,"APR 08, 1988",LAL vs. LAC,W,24,7,12,0.583,0,0,0.0,1,2,0.5,1,5,6,3,3,2,0,1,15,,0
9,21987,76003,0028700819,"APR 05, 1988",LAL vs. SEA,W,26,2,4,0.5,0,0,0.0,4,6,0.667,1,3,4,2,1,3,2,5,8,,0
10,21987,76003,0028700813,"APR 03, 1988",LAL vs. SAC,W,30,9,12,0.75,0,0,0.0,1,2,0.5,1,5,6,3,2,1,1,4,19,,0
11,21987,76003,0028700811,"APR 02, 1988",LAL @ UTH,L,29,4,6,0.667,0,0,0.0,6,8,0.75,1,5,6,2,0,1,0,0,14,,0
12,21987,76003,0028700784,"MAR 29, 1988",LAL vs. UTH,W,31,9,14,0.643,0,0,0.0,3,4,0.75,2,3,5,4,1,1,3,5,21,,0
13,21987,76003,0028700779,"MAR 26, 1988",LAL @ SAC,L,25,3,12,0.25,0,0,0.0,2,2,1.0,1,4,5,2,0,0,0,2,8,,0
14,21987,76003,0028700767,"MAR 25, 1988",LAL vs. DEN,L,31,6,11,0.545,0,0,0.0,3,5,0.6,3,7,10,2,1,1,5,2,15,,0
15,21987,76003,0028700749,"MAR 22, 1988",LAL vs. HOU,W,25,3,7,0.429,0,0,0.0,7,10,0.7,0,7,7,3,0,0,3,1,13,,0
16,21987,76003,0028700737,"MAR 20, 1988",LAL @ GOS,W,22,7,10,0.7,0,0,0.0,2,2,1.0,3,2,5,2,0,1,4,5,16,,0
17,21987,76003,0028700730,"MAR 19, 1988",LAL @ PHX,L,36,7,18,0.389,0,0,0.0,1,2,0.5,5,7,12,1,2,0,1,3,15,,0
18,21987,76003,0028700711,"MAR 15, 1988",LAL @ POR,L,24,3,9,0.333,0,0,0.0,0,0,0.0,1,2,3,2,1,0,3,1,6,,0
19,21987,76003,0028700700,"MAR 14, 1988",LAL vs. NJN,W,24,7,14,0.5,0,0,0.0,4,5,0.8,0,5,5,1,0,1,1,1,18,,0
20,21987,76003,0028700688,"MAR 12, 1988",LAL vs. DAL,L,32,4,15,0.267,0,1,0.0,3,4,0.75,1,7,8,1,1,2,3,1,11,,0
21,21987,76003,0028700677,"MAR 10, 1988",LAL @ CHI,L,25,6,12,0.5,0,0,0.0,1,1,1.0,1,0,1,2,1,0,1,2,13,,0
22,21987,76003,0028700672,"MAR 09, 1988",LAL @ NYK,W,34,5,10,0.5,0,0,0.0,4,4,1.0,1,5,6,2,0,2,3,3,14,,0
