SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
21996,51,29601188,"APR 20, 1997",SAC vs. UTA,L,40,11,16,0.688,5,7,0.714,7,9,0.778,0,1,1.0,0,0,0,1,3,34,-3,0
21996,51,29601180,"APR 19, 1997",SAC @ GSW,W,25,11,17,0.647,4,6,0.667,2,2,1.0,0,0,0.0,3,0,0,0,0,28,3,0
21996,51,29601162,"APR 17, 1997",SAC @ LAL,L,19,1,6,0.167,0,2,0.0,0,0,0.0,0,2,2.0,1,3,0,1,0,2,6,0
21996,51,29601145,"APR 14, 1997",SAC vs. SAS,W,24,8,14,0.571,1,2,0.5,0,0,0.0,0,0,0.0,1,1,0,0,1,17,2,0
21996,51,29601122,"APR 11, 1997",SAC vs. GSW,W,19,3,11,0.273,1,3,0.333,0,0,0.0,0,0,0.0,1,0,0,0,2,7,6,0
21996,51,29601114,"APR 10, 1997",SAC vs. PHX,L,26,7,14,0.5,3,6,0.5,0,0,0.0,1,2,3.0,4,1,0,2,1,17,-1,0
21996,51,29601100,"APR 08, 1997",SAC vs. VAN,W,10,3,7,0.429,0,0,0.0,0,0,0.0,0,1,1.0,0,1,0,1,0,6,-4,0
21996,51,29601085,"APR 06, 1997",SAC vs. SEA,W,15,2,6,0.333,0,3,0.0,1,2,0.5,0,0,0.0,1,0,0,0,0,5,-4,0
21996,51,29601071,"APR 04, 1997",SAC vs. HOU,L,19,3,10,0.3,1,4,0.25,1,1,1.0,0,3,3.0,0,0,0,0,2,8,-8,0
21996,51,29601053,"APR 02, 1997",SAC @ UTA,L,31,4,12,0.333,2,6,0.333,0,0,0.0,0,0,0.0,2,1,0,3,3,10,-23,0
21996,51,29600992,"MAR 25, 1997",SAC @ ORL,L,15,0,6,0.0,0,3,0.0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,-10,0
21996,51,29600982,"MAR 22, 1997",SAC @ SEA,L,37,8,16,0.5,3,8,0.375,2,2,1.0,1,1,2.0,2,3,0,3,3,21,-10,0
21996,51,29600973,"MAR 21, 1997",SAC vs. SAS,W,34,4,11,0.364,1,3,0.333,7,8,0.875,1,1,2.0,6,1,0,2,1,16,6,0
21996,51,29600959,"MAR 19, 1997",SAC @ LAC,L,31,8,16,0.5,2,6,0.333,0,0,0.0,0,0,0.0,3,3,0,1,3,18,-3,0
21996,51,29600951,"MAR 18, 1997",SAC @ POR,L,24,1,7,0.143,0,2,0.0,0,0,0.0,0,0,0.0,2,1,0,2,3,2,-7,0
21996,51,29600936,"MAR 16, 1997",SAC vs. DAL,L,36,9,18,0.5,1,7,0.143,3,4,0.75,0,1,1.0,2,2,0,3,3,22,9,0
21996,51,29600911,"MAR 13, 1997",SAC vs. TOR,L,31,6,12,0.5,3,5,0.6,2,2,1.0,0,2,2.0,4,1,0,3,6,17,8,0
21996,51,29600897,"MAR 11, 1997",SAC vs. CLE,L,35,7,16,0.438,1,2,0.5,0,0,0.0,0,0,0.0,1,0,0,2,0,15,2,0
21996,51,29600885,"MAR 09, 1997",SAC @ GSW,L,34,10,15,0.667,2,4,0.5,2,2,1.0,0,0,0.0,5,1,0,1,1,24,8,0
21996,51,29600868,"MAR 07, 1997",SAC @ PHX,L,31,5,15,0.333,2,8,0.25,3,3,1.0,1,1,2.0,3,1,0,0,5,15,-2,0
21996,51,29600855,"MAR 05, 1997",SAC vs. DEN,W,25,4,13,0.308,1,2,0.5,0,0,0.0,0,1,1.0,2,0,0,1,4,9,-2,0
21996,51,29600837,"MAR 03, 1997",SAC vs. NJN,W,26,9,12,0.75,3,4,0.75,1,2,0.5,0,2,2.0,1,1,0,2,4,22,20,0
21996,51,29600822,"MAR 01, 1997",SAC @ MIL,W,19,2,5,0.4,1,1,1.0,0,0,0.0,0,1,1.0,0,0,0,2,5,5,3,0
21996,51,29600815,"FEB 28, 1997",SAC @ CHI,L,29,10,17,0.588,6,10,0.6,0,0,0.0,0,0,0.0,4,1,0,1,0,26,-6,0
21996,51,29600795,"FEB 26, 1997",SAC @ BOS,W,25,5,11,0.455,1,2,0.5,3,4,0.75,0,2,2.0,1,0,0,0,0,14,8,0
21996,51,29600787,"FEB 25, 1997",SAC @ NJN,L,32,8,12,0.667,1,3,0.333,0,0,0.0,0,2,2.0,3,1,0,2,3,17,-7,0
21996,51,29600757,"FEB 20, 1997",SAC vs. NYK,L,33,5,12,0.417,1,5,0.2,2,6,0.333,0,2,2.0,2,0,0,1,2,13,-17,0
21996,51,29600742,"FEB 18, 1997",SAC vs. MIN,W,32,6,15,0.4,1,3,0.333,3,3,1.0,2,2,4.0,4,0,0,3,5,16,3,0
21996,51,29600728,"FEB 16, 1997",SAC vs. GSW,W,32,8,16,0.5,4,6,0.667,2,3,0.667,0,1,1.0,8,3,0,1,3,22,17,0
21996,51,29600691,"FEB 11, 1997",SAC vs. UTA,L,21,4,9,0.444,0,3,0.0,0,0,0.0,0,1,1.0,0,0,0,2,4,8,-22,0
21996,51,29600679,"FEB 06, 1997",SAC @ CHH,L,24,2,7,0.286,0,3,0.0,0,0,0.0,0,1,1.0,1,0,0,0,0,4,-2,0
21996,51,29600664,"FEB 04, 1997",SAC @ DAL,L,34,6,18,0.333,2,6,0.333,4,4,1.0,1,5,6.0,2,1,0,2,3,18,-6,0
21996,51,29600657,"FEB 03, 1997",SAC @ SAS,W,22,2,8,0.25,0,0,0.0,1,1,1.0,1,0,1.0,1,0,0,0,0,5,-7,0
21996,51,29600644,"FEB 01, 1997",SAC @ DEN,W,43,8,19,0.421,1,2,0.5,3,4,0.75,0,3,3.0,5,0,1,3,2,20,13,0
21996,51,29600630,"JAN 30, 1997",SAC vs. CHI,L,33,9,15,0.6,1,4,0.25,0,0,0.0,1,1,2.0,6,1,0,0,2,19,-18,0
