SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
21979,76003,0027900900,"MAR 30, 1980",LAL @ GOS,W,18,5,8.0,,0.0,0.0,,3,5,0.6,0.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,13,,0
21979,76003,0027900891,"MAR 28, 1980",LAL vs. SDC,W,25,5,13.0,,0.0,0.0,,0,0,0.0,2.0,5.0,7.0,5.0,2.0,4.0,2.0,1.0,10,,0
21979,76003,0027900881,"MAR 27, 1980",LAL @ UTH,W,35,5,11.0,,0.0,0.0,,0,0,0.0,1.0,10.0,11.0,2.0,0.0,2.0,1.0,4.0,10,,0
21979,76003,0027900854,"MAR 23, 1980",LAL vs. UTH,W,41,8,14.0,,0.0,0.0,,1,2,0.5,0.0,6.0,6.0,3.0,0.0,1.0,5.0,2.0,17,,0
21979,76003,0027900852,"MAR 22, 1980",LAL @ SEA,W,42,10,14.0,,0.0,0.0,,2,2,1.0,4.0,5.0,9.0,4.0,1.0,3.0,1.0,3.0,22,,0
21979,76003,0027900830,"MAR 19, 1980",LAL @ PHX,L,40,14,21.0,,0.0,0.0,,1,2,0.5,4.0,10.0,14.0,3.0,1.0,1.0,4.0,0.0,29,,0
21979,76003,0027900823,"MAR 18, 1980",LAL vs. GOS,W,37,8,12.0,,0.0,0.0,,7,8,0.875,1.0,8.0,9.0,2.0,1.0,1.0,4.0,3.0,23,,0
21979,76003,0027900810,"MAR 16, 1980",LAL vs. PHX,W,38,11,17.0,,0.0,0.0,,8,9,0.889,1.0,10.0,11.0,3.0,2.0,1.0,3.0,3.0,30,,0
21979,76003,0027900798,"MAR 14, 1980",LAL vs. DEN,W,30,7,12.0,,0.0,0.0,,3,3,1.0,0.0,10.0,10.0,6.0,1.0,3.0,1.0,4.0,17,,0
21979,76003,0027900793,"MAR 12, 1980",LAL vs. POR,W,40,13,25.0,,0.0,0.0,,4,4,1.0,1.0,10.0,11.0,5.0,2.0,5.0,2.0,0.0,30,,0
