,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,22003,949,0020301187,"APR 14, 2004",POR vs. LAL,L,16,2,5,0.4,0,0,0.0,4,4,1.0,0,2,2.0,1,0,0,2,1,8,-2,0
1,22003,949,0020301170,"APR 12, 2004",POR vs. SAS,L,25,2,7,0.286,0,0,0.0,4,4,1.0,1,4,5.0,1,0,0,1,3,8,-1,0
2,22003,949,0020301153,"APR 10, 2004",POR @ DEN,L,10,4,7,0.571,0,0,0.0,2,2,1.0,1,2,3.0,0,0,0,3,2,10,-5,0
3,22003,949,0020301140,"APR 09, 2004",POR @ SAS,L,19,0,3,0.0,0,0,0.0,2,2,1.0,0,2,2.0,1,2,1,2,2,2,5,0
4,22003,949,0020301131,"APR 07, 2004",POR vs. GSW,W,16,2,6,0.333,0,0,0.0,0,0,0.0,0,3,3.0,1,2,1,1,2,4,7,0
5,22003,949,0020301121,"APR 06, 2004",POR @ LAL,W,20,2,4,0.5,0,0,0.0,2,2,1.0,1,2,3.0,4,1,0,2,1,6,-2,0
6,22003,949,0020301105,"APR 03, 2004",POR vs. NOH,L,21,4,11,0.364,1,2,0.5,5,5,1.0,3,1,4.0,0,1,1,2,3,14,-4,0
7,22003,949,0020301086,"APR 01, 2004",POR @ PHI,W,15,3,8,0.375,0,0,0.0,2,4,0.5,1,0,1.0,1,1,0,0,2,8,-6,0
8,22003,949,0020301076,"MAR 31, 2004",POR @ BOS,W,12,3,5,0.6,0,1,0.0,0,0,0.0,0,2,2.0,1,0,1,1,2,6,1,0
9,22003,949,0020301064,"MAR 29, 2004",POR @ NYK,L,18,1,2,0.5,0,0,0.0,5,6,0.833,1,3,4.0,1,1,1,1,1,7,1,0
10,22003,949,0020301054,"MAR 27, 2004",POR vs. SEA,W,20,4,10,0.4,0,0,0.0,2,5,0.4,2,2,4.0,1,1,0,1,2,10,6,0
11,22003,949,0020301031,"MAR 24, 2004",POR vs. LAC,W,26,6,13,0.462,0,1,0.0,2,2,1.0,1,2,3.0,1,0,0,0,3,14,-5,0
12,22003,949,0020301017,"MAR 22, 2004",POR vs. HOU,L,16,4,7,0.571,1,1,1.0,0,0,0.0,4,1,5.0,0,1,1,0,2,9,5,0
13,22003,949,0020301003,"MAR 20, 2004",POR vs. ORL,W,21,5,14,0.357,0,2,0.0,0,0,0.0,2,1,3.0,2,0,0,2,2,10,4,0
14,22003,949,0020300977,"MAR 17, 2004",POR @ IND,L,22,2,4,0.5,1,1,1.0,7,8,0.875,0,6,6.0,0,0,2,2,3,12,-6,0
15,22003,949,0020300972,"MAR 16, 2004",POR @ MIL,W,17,6,7,0.857,0,0,0.0,4,4,1.0,0,3,3.0,2,0,0,2,2,16,-12,0
16,22003,949,0020300959,"MAR 14, 2004",POR @ MIN,W,17,2,7,0.286,0,0,0.0,0,0,0.0,3,3,6.0,1,0,2,0,2,4,6,0
17,22003,949,0020300948,"MAR 12, 2004",POR vs. SAC,W,15,3,6,0.5,0,0,0.0,2,2,1.0,2,1,3.0,2,1,0,1,1,8,-1,0
18,22003,949,0020300935,"MAR 10, 2004",POR vs. MIN,W,22,4,7,0.571,0,0,0.0,1,1,1.0,3,3,6.0,0,3,1,0,2,9,19,0
19,22003,949,0020300911,"MAR 07, 2004",POR @ LAC,L,39,6,17,0.353,0,0,0.0,1,1,1.0,5,6,11.0,3,1,0,3,4,13,-11,0
20,22003,949,0020300902,"MAR 06, 2004",POR vs. UTA,W,19,1,4,0.25,0,0,0.0,4,6,0.667,0,4,4.0,3,1,1,2,4,6,4,0
21,22003,949,0020300886,"MAR 04, 2004",POR vs. DET,L,26,4,10,0.4,0,1,0.0,2,2,1.0,2,0,2.0,0,0,0,3,3,10,0,0
22,22003,949,0020300491,"MAR 03, 2004",POR vs. MEM,L,26,1,6,0.167,0,0,0.0,2,2,1.0,2,6,8.0,0,2,1,1,1,4,2,0
23,22003,949,0020300853,"FEB 28, 2004",POR @ DAL,L,32,6,13,0.462,0,0,0.0,1,2,0.5,0,5,5.0,3,0,1,1,2,13,-27,0
24,22003,949,0020300843,"FEB 27, 2004",POR @ HOU,L,21,5,7,0.714,0,0,0.0,5,6,0.833,0,1,1.0,3,0,0,2,2,15,5,0
25,22003,949,0020300815,"FEB 24, 2004",POR @ ORL,W,43,6,11,0.545,0,0,0.0,2,2,1.0,2,6,8.0,3,0,1,4,5,14,13,0
26,22003,949,0020300813,"FEB 23, 2004",POR @ MIA,W,26,3,8,0.375,0,0,0.0,3,4,0.75,1,1,2.0,1,3,0,1,1,9,7,0
27,22003,949,0020300800,"FEB 21, 2004",POR vs. BOS,W,22,3,5,0.6,0,0,0.0,3,4,0.75,2,3,5.0,2,1,0,3,5,9,4,0
28,22003,949,0020300794,"FEB 20, 2004",POR @ GSW,W,31,5,10,0.5,1,1,1.0,1,1,1.0,2,7,9.0,3,0,1,3,2,12,1,0
29,22003,949,0020300779,"FEB 18, 2004",POR vs. LAC,W,38,5,11,0.455,0,0,0.0,3,4,0.75,2,2,4.0,2,1,1,4,2,13,16,0
30,22003,949,0020300772,"FEB 17, 2004",POR @ LAL,L,28,6,13,0.462,0,0,0.0,4,5,0.8,2,3,5.0,1,1,1,3,3,16,-6,0
31,22003,949,0020300760,"FEB 12, 2004",POR vs. DEN,L,30,8,16,0.5,0,1,0.0,4,5,0.8,3,9,12.0,3,0,0,0,3,20,-2,0
32,22003,949,0020300738,"FEB 09, 2004",ATL vs. DAL,W,44,9,19,0.474,0,0,0.0,9,11,0.818,5,5,10.0,3,0,1,3,1,27,6,0
33,22003,949,0020300724,"FEB 07, 2004",ATL vs. HOU,L,40,7,18,0.389,0,1,0.0,6,6,1.0,3,6,9.0,1,1,0,2,2,20,-6,0
34,22003,949,0020300711,"FEB 06, 2004",ATL @ BOS,W,38,8,12,0.667,0,1,0.0,6,9,0.667,2,6,8.0,3,0,1,5,2,22,12,0
35,22003,949,0020300702,"FEB 04, 2004",ATL vs. MIN,W,44,11,21,0.524,0,0,0.0,10,10,1.0,4,10,14.0,5,1,0,0,3,32,15,0
36,22003,949,0020300685,"FEB 02, 2004",ATL vs. LAC,L,38,5,14,0.357,0,0,0.0,10,10,1.0,3,7,10.0,0,0,0,3,4,20,-4,0
37,22003,949,0020300672,"JAN 31, 2004",ATL vs. MIL,W,41,5,12,0.417,0,0,0.0,11,12,0.917,4,8,12.0,3,0,0,2,2,21,8,0
38,22003,949,0020300658,"JAN 29, 2004",ATL vs. POR,L,39,4,12,0.333,0,1,0.0,5,5,1.0,2,5,7.0,2,2,0,2,4,13,-11,0
39,22003,949,0020300642,"JAN 27, 2004",ATL vs. PHX,L,38,6,12,0.5,0,0,0.0,4,4,1.0,1,12,13.0,0,1,0,5,2,16,-8,0
40,22003,949,0020300632,"JAN 25, 2004",ATL @ DET,W,35,6,17,0.353,0,1,0.0,2,2,1.0,1,2,3.0,1,0,0,3,5,14,-1,0
41,22003,949,0020300611,"JAN 23, 2004",ATL vs. NYK,L,40,10,14,0.714,1,1,1.0,4,4,1.0,1,5,6.0,1,1,0,1,1,25,2,0
42,22003,949,0020300597,"JAN 21, 2004",ATL vs. CHI,W,40,9,18,0.5,0,0,0.0,4,4,1.0,4,7,11.0,2,0,0,5,3,22,6,0
43,22003,949,0020300582,"JAN 19, 2004",ATL vs. IND,L,43,8,15,0.533,0,0,0.0,16,17,0.941,2,5,7.0,3,1,0,4,5,32,-1,0
44,22003,949,0020300568,"JAN 17, 2004",ATL vs. TOR,W,43,8,23,0.348,0,0,0.0,4,4,1.0,2,10,12.0,3,0,0,1,3,20,9,0
45,22003,949,0020300544,"JAN 14, 2004",ATL @ IND,L,36,7,15,0.467,0,0,0.0,2,2,1.0,2,5,7.0,2,1,0,3,5,16,-8,0
46,22003,949,0020300534,"JAN 13, 2004",ATL vs. SAS,W,43,9,18,0.5,0,0,0.0,11,12,0.917,3,7,10.0,3,3,0,1,5,29,14,0
47,22003,949,0020300522,"JAN 10, 2004",ATL @ UTA,L,32,5,8,0.625,0,1,0.0,5,6,0.833,1,7,8.0,3,0,2,5,4,15,-19,0
48,22003,949,0020300515,"JAN 09, 2004",ATL @ LAL,L,23,2,4,0.5,0,0,0.0,3,4,0.75,0,4,4.0,0,1,0,2,1,7,-28,0
49,22003,949,0020300490,"JAN 06, 2004",ATL @ SAC,L,30,9,18,0.5,0,0,0.0,1,2,0.5,3,5,8.0,1,0,0,2,0,19,-11,0
50,22003,949,0020300471,"JAN 03, 2004",ATL @ DEN,W,36,6,19,0.316,0,0,0.0,5,6,0.833,6,5,11.0,2,1,0,2,2,17,6,0
51,22003,949,0020300458,"JAN 02, 2004",ATL @ MIN,L,36,5,15,0.333,0,0,0.0,5,7,0.714,0,6,6.0,1,0,0,0,4,15,-22,0
52,22003,949,0020300439,"DEC 30, 2003",ATL @ WAS,W,38,12,18,0.667,0,0,0.0,1,2,0.5,2,14,16.0,3,1,0,2,5,25,20,0
53,22003,949,0020300417,"DEC 27, 2003",ATL vs. DET,L,40,9,17,0.529,0,0,0.0,2,2,1.0,4,8,12.0,4,3,1,4,4,20,-4,0
54,22003,949,0020300406,"DEC 26, 2003",ATL @ NOH,L,24,3,9,0.333,0,1,0.0,1,1,1.0,1,5,6.0,1,0,1,0,0,7,-20,0
55,22003,949,0020300393,"DEC 23, 2003",ATL vs. BOS,W,38,8,15,0.533,0,0,0.0,9,12,0.75,1,3,4.0,4,1,1,5,2,25,-2,0
56,22003,949,0020300371,"DEC 20, 2003",ATL @ NYK,L,37,6,10,0.6,0,0,0.0,8,8,1.0,2,7,9.0,3,1,1,2,1,20,-9,0
57,22003,949,0020300365,"DEC 19, 2003",ATL vs. SAC,L,41,7,18,0.389,0,0,0.0,7,8,0.875,4,6,10.0,2,0,1,4,3,21,-9,0
58,22003,949,0020300351,"DEC 17, 2003",ATL vs. GSW,L,34,6,16,0.375,0,1,0.0,4,5,0.8,3,7,10.0,4,1,0,2,4,16,-16,0
59,22003,949,0020300340,"DEC 16, 2003",ATL @ MIA,L,34,5,18,0.278,0,0,0.0,6,7,0.857,4,5,9.0,3,1,1,2,3,16,-9,0
60,22003,949,0020300321,"DEC 13, 2003",ATL vs. ORL,L,39,10,19,0.526,0,0,0.0,5,5,1.0,1,5,6.0,4,0,0,1,5,25,3,0
61,22003,949,0020300313,"DEC 12, 2003",ATL @ IND,L,39,8,14,0.571,0,0,0.0,3,4,0.75,1,7,8.0,2,0,0,3,0,19,-8,0
62,22003,949,0020300302,"DEC 10, 2003",ATL @ MEM,L,37,3,14,0.214,0,0,0.0,6,8,0.75,3,12,15.0,3,0,1,3,3,12,-16,0
63,22003,949,0020300293,"DEC 09, 2003",ATL vs. DEN,W,36,10,15,0.667,0,0,0.0,2,3,0.667,3,6,9.0,5,1,0,2,3,22,13,0
64,22003,949,0020300273,"DEC 06, 2003",ATL @ CLE,L,43,17,27,0.63,0,1,0.0,9,10,0.9,6,6,12.0,2,1,0,4,4,43,-8,0
65,22003,949,0020300259,"DEC 05, 2003",ATL @ TOR,L,36,3,8,0.375,0,1,0.0,9,10,0.9,4,8,12.0,1,0,0,2,1,15,-9,0
66,22003,949,0020300243,"DEC 02, 2003",ATL vs. MIL,L,35,9,15,0.6,0,0,0.0,8,8,1.0,3,2,5.0,2,0,0,4,3,26,-8,0
67,22003,949,0020300224,"NOV 29, 2003",ATL @ PHI,L,35,7,13,0.538,0,1,0.0,3,3,1.0,4,6,10.0,4,1,0,2,1,17,3,0
68,22003,949,0020300212,"NOV 28, 2003",ATL vs. MIA,W,36,11,14,0.786,0,0,0.0,12,13,0.923,4,8,12.0,0,3,1,2,2,34,16,0
69,22003,949,0020300202,"NOV 26, 2003",ATL vs. TOR,L,46,13,20,0.65,0,0,0.0,4,4,1.0,2,11,13.0,3,0,0,2,3,30,1,0
70,22003,949,0020300190,"NOV 24, 2003",ATL vs. DET,L,39,9,21,0.429,0,1,0.0,8,8,1.0,4,10,14.0,3,0,0,3,3,26,-1,0
71,22003,949,0020300177,"NOV 22, 2003",ATL vs. CLE,W,34,10,15,0.667,0,1,0.0,6,6,1.0,3,6,9.0,5,1,0,2,0,26,11,0
72,22003,949,0020300168,"NOV 21, 2003",ATL @ SAS,L,26,6,13,0.462,0,1,0.0,4,6,0.667,3,4,7.0,0,3,0,2,1,16,-30,0
73,22003,949,0020300147,"NOV 18, 2003",ATL @ MIL,W,35,8,15,0.533,0,0,0.0,11,12,0.917,3,8,11.0,1,0,2,1,2,27,4,0
74,22003,949,0020300141,"NOV 17, 2003",ATL vs. WAS,L,39,7,15,0.467,1,2,0.5,5,5,1.0,4,6,10.0,0,4,1,5,4,20,-2,0
75,22003,949,0020300128,"NOV 15, 2003",ATL vs. NJN,L,37,3,12,0.25,0,0,0.0,6,6,1.0,1,3,4.0,2,0,0,1,5,12,-15,0
76,22003,949,0020300109,"NOV 12, 2003",ATL @ PHX,W,37,7,10,0.7,0,1,0.0,2,2,1.0,4,4,8.0,2,2,1,1,3,16,6,0
