,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD
2,0020501160,1610612756,PHX,Phoenix,2564,Boris Diaw,Boris,C,,35:47,0.0,0.0,0.0,4.0,17.0,4.0,5.0,26.0,0.0,0.0,5.0,1.0
3,0020501160,1610612756,PHX,Phoenix,1952,Raja Bell,Raja,G,,35:06,5.0,0.0,2.0,2.0,5.0,5.0,3.0,16.0,0.0,0.0,4.0,8.0
4,0020501160,1610612756,PHX,Phoenix,959,Steve Nash,Steve,G,,29:31,2.0,0.0,0.0,6.0,5.0,6.0,3.0,20.0,0.0,0.0,4.0,1.0
5,0020501160,1610612756,PHX,Phoenix,2571,Leandro Barbosa,Leandro,,,23:59,2.0,2.0,0.0,2.0,13.0,3.0,2.0,20.0,1.0,1.0,3.0,2.0
6,0020501160,1610612756,PHX,Phoenix,2067,Eddie House,Eddie,,,9:53,3.0,0.0,0.0,0.0,11.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0
7,0020501160,1610612756,PHX,Phoenix,2592,James Jones,James,,,20:09,4.0,4.0,2.0,2.0,12.0,3.0,2.0,22.0,0.0,1.0,1.0,5.0
8,0020501160,1610612756,PHX,Phoenix,258,Brian Grant,Brian,,,13:27,0.0,0.0,0.0,4.0,8.0,3.0,2.0,12.0,1.0,0.0,5.0,0.0
9,0020501160,1610612756,PHX,Phoenix,2469,Pat Burke,Pat,,DNP - Coach's Decision,,,,,,,,,,,,,
10,0020501160,1610612756,PHX,Phoenix,2405,Amar'e Stoudemire,Amar'e,,NWT - right knee surgery,,,,,,,,,,,,,
11,0020501160,1610612756,PHX,Phoenix,2401,Nikoloz Tskitishvili,Nikoloz,,DNP - Coach's Decision,,,,,,,,,,,,,
12,0020501160,1610612758,SAC,Sacramento,1897,Metta World Peace,Metta,F,,42:58,1.0,0.0,0.0,6.0,16.0,5.0,8.0,36.0,0.0,1.0,3.0,8.0
13,0020501160,1610612758,SAC,Sacramento,1903,Kenny Thomas,Kenny,F,,15:22,0.0,0.0,0.0,0.0,8.0,2.0,2.0,6.0,0.0,0.0,1.0,1.0
14,0020501160,1610612758,SAC,Sacramento,1802,Brad Miller,Brad,C,,40:32,4.0,2.0,0.0,8.0,18.0,8.0,6.0,28.0,1.0,0.0,0.0,3.0
15,0020501160,1610612758,SAC,Sacramento,1719,Bonzi Wells,Bonzi,G,,33:11,2.0,4.0,0.0,6.0,10.0,2.0,4.0,20.0,0.0,0.0,4.0,7.0
16,0020501160,1610612758,SAC,Sacramento,1710,Mike Bibby,Mike,G,,41:22,2.0,0.0,3.0,4.0,16.0,5.0,8.0,32.0,0.0,0.0,5.0,6.0
17,0020501160,1610612758,SAC,Sacramento,949,Shareef Abdur-Rahim,Shareef,,,25:26,2.0,0.0,2.0,10.0,14.0,6.0,4.0,26.0,1.0,0.0,2.0,3.0
18,0020501160,1610612758,SAC,Sacramento,2755,Kevin Martin,Kevin,,,24:24,3.0,0.0,0.0,0.0,14.0,6.0,6.0,26.0,0.0,1.0,2.0,1.0
19,0020501160,1610612758,SAC,Sacramento,101128,Francisco Garcia,Francisco,,,10:07,3.0,1.0,0.0,0.0,8.0,3.0,2.0,10.0,0.0,0.0,3.0,2.0
20,0020501160,1610612758,SAC,Sacramento,2078,Jason Hart,Jason,,,6:38,0.0,0.0,0.0,0.0,6.0,3.0,0.0,6.0,0.0,0.0,1.0,0.0
21,0020501160,1610612758,SAC,Sacramento,958,Vitaly Potapenko,Vitaly,,DNP - Coach's Decision,,,,,,,,,,,,,
22,0020501160,1610612758,SAC,Sacramento,101179,Ronnie Price,Ronnie,,DNP - Coach's Decision,,,,,,,,,,,,,
23,0020501160,1610612758,SAC,Sacramento,722,Corliss Williamson,Corliss,,DNP - Coach's Decision,,,,,,,,,,,,,
0,0020501146,1610612745,HOU,Houston,2586,Keith Bogans,Keith,F,,43:17,2.0,0.0,2.0,4.0,13.0,17.0,17.0,26.0,0.0,0.0,4.0,3.0
1,0020501146,1610612745,HOU,Houston,436,Juwan Howard,Juwan,F,,36:08,2.0,4.0,2.0,10.0,15.0,9.0,14.0,24.0,0.0,0.0,2.0,1.0
2,0020501146,1610612745,HOU,Houston,2397,Yao Ming,ao Ming,C,,35:01,6.0,6.0,0.0,12.0,9.0,14.0,13.0,22.0,0.0,0.0,5.0,6.0
3,0020501146,1610612745,HOU,Houston,1747,Rafer Alston,Rafer,G,,37:03,0.0,0.0,0.0,0.0,11.0,12.0,12.0,22.0,0.0,1.0,2.0,2.0
4,0020501146,1610612745,HOU,Houston,101129,Luther Head,Luther,G,,40:17,5.0,0.0,2.0,4.0,13.0,11.0,15.0,28.0,0.0,0.0,0.0,0.0
5,0020501146,1610612745,HOU,Houston,87,Dikembe Mutombo,Dikembe,,,9:30,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0
6,0020501146,1610612745,HOU,Houston,133,David Wesley,David,,,19:27,0.0,3.0,0.0,0.0,6.0,8.0,7.0,8.0,0.0,0.0,3.0,1.0
7,0020501146,1610612745,HOU,Houston,2031,Stromile Swift,Stromile,,,13:20,2.0,0.0,0.0,4.0,4.0,8.0,5.0,6.0,0.0,0.0,3.0,0.0
8,0020501146,1610612745,HOU,Houston,1594,Rick Brunson,Rick,,,5:14,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0
9,0020501146,1610612745,HOU,Houston,101236,Chuck Hayes,Chuck,,,0:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0020501146,1610612745,HOU,Houston,1763,Ryan Bowen,Ryan,,DNP - Coach's Decision,,,,,,,,,,,,,
11,0020501146,1610612745,HOU,Houston,2573,Maciej Lampe,Maciej,,DNP - Coach's Decision,,,,,,,,,,,,,
12,0020501146,1610612758,SAC,Sacramento,1897,Metta World Peace,Metta,F,,38:02,2.0,4.0,0.0,2.0,13.0,13.0,4.0,30.0,0.0,0.0,1.0,3.0
13,0020501146,1610612758,SAC,Sacramento,1903,Kenny Thomas,Kenny,F,,30:07,0.0,0.0,0.0,2.0,13.0,8.0,6.0,24.0,1.0,0.0,1.0,1.0
14,0020501146,1610612758,SAC,Sacramento,1802,Brad Miller,Brad,C,,41:32,4.0,7.0,4.0,12.0,15.0,11.0,4.0,28.0,0.0,0.0,4.0,7.0
15,0020501146,1610612758,SAC,Sacramento,1719,Bonzi Wells,Bonzi,G,,36:34,0.0,0.0,2.0,8.0,13.0,13.0,6.0,30.0,0.0,0.0,2.0,4.0
16,0020501146,1610612758,SAC,Sacramento,1710,Mike Bibby,Mike,G,,44:49,7.0,6.0,9.0,2.0,17.0,13.0,6.0,32.0,0.0,0.0,2.0,4.0
17,0020501146,1610612758,SAC,Sacramento,949,Shareef Abdur-Rahim,Shareef,,,23:01,2.0,0.0,2.0,2.0,6.0,4.0,2.0,16.0,0.0,1.0,2.0,2.0
18,0020501146,1610612758,SAC,Sacramento,2755,Kevin Martin,Kevin,,,14:30,0.0,0.0,0.0,0.0,4.0,3.0,2.0,6.0,0.0,0.0,1.0,0.0
19,0020501146,1610612758,SAC,Sacramento,101128,Francisco Garcia,Francisco,,,11:26,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
20,0020501146,1610612758,SAC,Sacramento,2078,Jason Hart,Jason,,DNP - Coach's Decision,,,,,,,,,,,,,
21,0020501146,1610612758,SAC,Sacramento,958,Vitaly Potapenko,Vitaly,,DNP - Coach's Decision,,,,,,,,,,,,,
22,0020501146,1610612758,SAC,Sacramento,101179,Ronnie Price,Ronnie,,DNP - Coach's Decision,,,,,,,,,,,,,
23,0020501146,1610612758,SAC,Sacramento,722,Corliss Williamson,Corliss,,DNP - Coach's Decision,,,,,,,,,,,,,
0,0020501131,1610612758,SAC,Sacramento,1897,Metta World Peace,Metta,F,,46:07,4.0,0.0,0.0,12.0,6.0,11.0,12.0,38.0,0.0,1.0,0.0,5.0
1,0020501131,1610612758,SAC,Sacramento,1903,Kenny Thomas,Kenny,F,,33:00,4.0,0.0,2.0,8.0,6.0,9.0,4.0,28.0,1.0,0.0,3.0,1.0
2,0020501131,1610612758,SAC,Sacramento,1802,Brad Miller,Brad,C,,40:00,5.0,3.0,2.0,4.0,6.0,8.0,10.0,30.0,0.0,1.0,4.0,3.0
3,0020501131,1610612758,SAC,Sacramento,1719,Bonzi Wells,Bonzi,G,,32:55,0.0,5.0,0.0,4.0,8.0,6.0,8.0,26.0,0.0,2.0,2.0,3.0
4,0020501131,1610612758,SAC,Sacramento,1710,Mike Bibby,Mike,G,,42:48,4.0,2.0,8.0,8.0,6.0,11.0,8.0,34.0,0.0,2.0,2.0,8.0
5,0020501131,1610612758,SAC,Sacramento,2755,Kevin Martin,Kevin,,,17:15,2.0,2.0,0.0,0.0,2.0,5.0,8.0,20.0,0.0,1.0,4.0,0.0
6,0020501131,1610612758,SAC,Sacramento,949,Shareef Abdur-Rahim,Shareef,,,22:43,1.0,2.0,0.0,2.0,4.0,5.0,14.0,26.0,0.0,2.0,0.0,4.0
7,0020501131,1610612758,SAC,Sacramento,101128,Francisco Garcia,Francisco,,,5:12,0.0,0.0,0.0,0.0,2.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0
8,0020501131,1610612758,SAC,Sacramento,2078,Jason Hart,Jason,,DNP - Coach's Decision,,,,,,,,,,,,,
9,0020501131,1610612758,SAC,Sacramento,958,Vitaly Potapenko,Vitaly,,DNP - Coach's Decision,,,,,,,,,,,,,
10,0020501131,1610612758,SAC,Sacramento,101179,Ronnie Price,Ronnie,,DNP - Coach's Decision,,,,,,,,,,,,,
11,0020501131,1610612758,SAC,Sacramento,722,Corliss Williamson,Corliss,,DNP - Coach's Decision,,,,,,,,,,,,,
12,0020501131,1610612746,LAC,Los Angeles,2209,Vladimir Radmanovic,Vladimir,F,,39:07,0.0,0.0,0.0,2.0,20.0,12.0,12.0,38.0,0.0,1.0,1.0,2.0
13,0020501131,1610612746,LAC,Los Angeles,1882,Elton Brand,Elton,F,,41:13,0.0,4.0,2.0,6.0,16.0,9.0,12.0,38.0,3.0,0.0,4.0,5.0
14,0020501131,1610612746,LAC,Los Angeles,2549,Chris Kaman,Chris,C,,31:05,2.0,0.0,2.0,8.0,12.0,10.0,7.0,20.0,1.0,0.0,4.0,1.0
15,0020501131,1610612746,LAC,Los Angeles,2624,Quinton Ross,Quinton,G,,20:40,0.0,0.0,0.0,0.0,7.0,7.0,4.0,20.0,1.0,0.0,3.0,0.0
16,0020501131,1610612746,LAC,Los Angeles,2733,Shaun Livingston,Shaun,G,,23:53,2.0,0.0,2.0,8.0,12.0,5.0,12.0,26.0,0.0,0.0,2.0,0.0
17,0020501131,1610612746,LAC,Los Angeles,1749,Cuttino Mobley,Cuttino,,,31:50,0.0,3.0,2.0,8.0,13.0,7.0,8.0,18.0,0.0,0.0,4.0,3.0
18,0020501131,1610612746,LAC,Los Angeles,1442,Zeljko Rebraca,Zeljko,,,23:24,0.0,0.0,0.0,8.0,12.0,9.0,5.0,18.0,3.0,0.0,4.0,3.0
19,0020501131,1610612746,LAC,Los Angeles,208,Sam Cassell,Sam,,,23:57,4.0,4.0,6.0,2.0,8.0,9.0,0.0,12.0,1.0,0.0,2.0,1.0
20,0020501131,1610612746,LAC,Los Angeles,962,Walter McCarty,Walter,,,4:34,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0020501131,1610612746,LAC,Los Angeles,101189,James Singleton,James,,,0:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0020501131,1610612746,LAC,Los Angeles,101137,Daniel Ewing,Daniel,,DNP - Coach's Decision,,,,,,,,,,,,,
23,0020501131,1610612746,LAC,Los Angeles,101238,Boniface Ndong,Boniface,,DNP - Coach's Decision,,,,,,,,,,,,,
0,0020501115,1610612758,SAC,Sacramento,1897,Metta World Peace,Metta,F,,42:59,0.0,0.0,3.0,4.0,19.0,20.0,5.0,32.0,2.0,1.0,5.0,0.0
1,0020501115,1610612758,SAC,Sacramento,1903,Kenny Thomas,Kenny,F,,29:00,0.0,2.0,2.0,2.0,11.0,14.0,0.0,24.0,1.0,1.0,1.0,3.0
2,0020501115,1610612758,SAC,Sacramento,1802,Brad Miller,Brad,C,,35:45,0.0,1.0,0.0,0.0,17.0,18.0,5.0,22.0,0.0,0.0,2.0,2.0
3,0020501115,1610612758,SAC,Sacramento,1719,Bonzi Wells,Bonzi,G,,40:21,2.0,4.0,3.0,8.0,15.0,20.0,5.0,32.0,1.0,1.0,3.0,3.0
4,0020501115,1610612758,SAC,Sacramento,1710,Mike Bibby,Mike,G,,45:24,8.0,2.0,9.0,6.0,17.0,20.0,5.0,36.0,0.0,1.0,1.0,4.0
5,0020501115,1610612758,SAC,Sacramento,949,Shareef Abdur-Rahim,Shareef,,,24:15,4.0,2.0,0.0,8.0,14.0,5.0,5.0,22.0,1.0,2.0,4.0,0.0
6,0020501115,1610612758,SAC,Sacramento,2755,Kevin Martin,Kevin,,,19:37,0.0,0.0,0.0,4.0,8.0,3.0,0.0,20.0,0.0,0.0,2.0,2.0
7,0020501115,1610612758,SAC,Sacramento,2078,Jason Hart,Jason,,,2:39,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8,0020501115,1610612758,SAC,Sacramento,101128,Francisco Garcia,Francisco,,DNP - Coach's Decision,,,,,,,,,,,,,
9,0020501115,1610612758,SAC,Sacramento,958,Vitaly Potapenko,Vitaly,,DNP - Coach's Decision,,,,,,,,,,,,,
