"Team","Age","W","L","ERA","G","GS","CG","ShO","SV","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","GB","FB","LD","IFFB","Balls","Strikes","Pitches","RS","IFH","BU","BUH","K/9","BB/9","K/BB","H/9","HR/9","AVG","WHIP","BABIP","LOB%","FIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","Starting","Start-IP","Relieving","Relief-IP","RAR","WAR","Dollars","tERA","xFIP","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","WPA/LI","Clutch","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","PO%","wFB","wSL","wCT","wCB","wCH","wSF","wKN","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","wSF/C","wKN/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","HLD","SD","MD","ERA-","FIP-","xFIP-","K%","BB%","SIERA","RS/9","E-F","FA% (pfx)","FT% (pfx)","FC% (pfx)","FS% (pfx)","FO% (pfx)","SI% (pfx)","SL% (pfx)","CU% (pfx)","KC% (pfx)","EP% (pfx)","CH% (pfx)","SC% (pfx)","KN% (pfx)","UN% (pfx)","vFA (pfx)","vFT (pfx)","vFC (pfx)","vFS (pfx)","vFO (pfx)","vSI (pfx)","vSL (pfx)","vCU (pfx)","vKC (pfx)","vEP (pfx)","vCH (pfx)","vSC (pfx)","vKN (pfx)","FA-X (pfx)","FT-X (pfx)","FC-X (pfx)","FS-X (pfx)","FO-X (pfx)","SI-X (pfx)","SL-X (pfx)","CU-X (pfx)","KC-X (pfx)","EP-X (pfx)","CH-X (pfx)","SC-X (pfx)","KN-X (pfx)","FA-Z (pfx)","FT-Z (pfx)","FC-Z (pfx)","FS-Z (pfx)","FO-Z (pfx)","SI-Z (pfx)","SL-Z (pfx)","CU-Z (pfx)","KC-Z (pfx)","EP-Z (pfx)","CH-Z (pfx)","SC-Z (pfx)","KN-Z (pfx)","wFA (pfx)","wFT (pfx)","wFC (pfx)","wFS (pfx)","wFO (pfx)","wSI (pfx)","wSL (pfx)","wCU (pfx)","wKC (pfx)","wEP (pfx)","wCH (pfx)","wSC (pfx)","wKN (pfx)","wFA/C (pfx)","wFT/C (pfx)","wFC/C (pfx)","wFS/C (pfx)","wFO/C (pfx)","wSI/C (pfx)","wSL/C (pfx)","wCU/C (pfx)","wKC/C (pfx)","wEP/C (pfx)","wCH/C (pfx)","wSC/C (pfx)","wKN/C (pfx)","O-Swing% (pfx)","Z-Swing% (pfx)","Swing% (pfx)","O-Contact% (pfx)","Z-Contact% (pfx)","Contact% (pfx)","Zone% (pfx)","Pace","RA9-WAR","BIP-Wins","LOB-Wins","FDP-Wins","Age Rng","K-BB%","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","kwERA","TTO%","CH% (pi)","CS% (pi)","CU% (pi)","FA% (pi)","FC% (pi)","FS% (pi)","KN% (pi)","SB% (pi)","SI% (pi)","SL% (pi)","XX% (pi)","vCH (pi)","vCS (pi)","vCU (pi)","vFA (pi)","vFC (pi)","vFS (pi)","vKN (pi)","vSB (pi)","vSI (pi)","vSL (pi)","vXX (pi)","CH-X (pi)","CS-X (pi)","CU-X (pi)","FA-X (pi)","FC-X (pi)","FS-X (pi)","KN-X (pi)","SB-X (pi)","SI-X (pi)","SL-X (pi)","XX-X (pi)","CH-Z (pi)","CS-Z (pi)","CU-Z (pi)","FA-Z (pi)","FC-Z (pi)","FS-Z (pi)","KN-Z (pi)","SB-Z (pi)","SI-Z (pi)","SL-Z (pi)","XX-Z (pi)","wCH (pi)","wCS (pi)","wCU (pi)","wFA (pi)","wFC (pi)","wFS (pi)","wKN (pi)","wSB (pi)","wSI (pi)","wSL (pi)","wXX (pi)","wCH/C (pi)","wCS/C (pi)","wCU/C (pi)","wFA/C (pi)","wFC/C (pi)","wFS/C (pi)","wKN/C (pi)","wSB/C (pi)","wSI/C (pi)","wSL/C (pi)","wXX/C (pi)","O-Swing% (pi)","Z-Swing% (pi)","Swing% (pi)","O-Contact% (pi)","Z-Contact% (pi)","Contact% (pi)","Zone% (pi)","Pace (pi)","FRM","K/9+","BB/9+","K/BB+","H/9+","HR/9+","AVG+","WHIP+","BABIP+","LOB%+","K%+","BB%+","LD%+","GB%+","FB%+","HR/FB%+","Pull%+","Cent%+","Oppo%+","Soft%+","Med%+","Hard%+","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","Events"
"White Sox","26","23","16","3.30","209","0","0","0","39","","464.0","2003","421","186","170","23","244","29","12","10","0","353","","","","","","","","","","","","6.85","4.73","1.45","8.17","0.45",".241","1.43",".290","76.2%","3.37","","","","","","","","","","","54.3","461.9","54.3","5.9","","","","6.69","-36.26","42.95","34.41","3.55","1.21","1.25","1.63","1.43","82","2.18","3.37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76","44","85","89","","17.6%","12.2%","","","-0.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.8","-1.4","5.3","3.9","21 - 36","5.4%","","","","","","","3.53","31.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","139","136","102","93","58","95","105","105","106","137","135","","","","","","","","","","","","","","","","","","0"
"Astros","26","15","24","3.35","265","0","0","0","25","","427.1","1858","422","178","159","22","193","25","14","20","6","239","","","","","","","","","","","","5.03","4.06","1.24","8.89","0.46",".256","1.44",".288","75.4%","3.59","","","","","","","","","","","4.9","425.0","4.9","0.6","","","","-3.91","-38.29","34.39","-2.18","0.08","1.17","1.21","1.47","1.53","142","-0.64","-2.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58","69","98","104","","12.9%","10.4%","","","-0.24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3","-0.9","2.6","1.7","22 - 31","2.5%","","","","","","","3.89","24.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","117","85","101","73","102","106","103","105","98","116","","","","","","","","","","","","","","","","","","0"
"Dodgers","28","17","29","3.37","168","0","0","0","21","","309.1","1333","277","138","116","22","124","10","16","13","3","166","","","","","","","","","","","","4.83","3.61","1.34","8.06","0.64",".232","1.30",".254","72.2%","3.80","","","","","","","","","","","-4.8","307.7","-4.8","-0.3","","","","-3.71","-33.03","29.33","-8.07","-0.98","1.38","1.35","1.44","1.31","57","-0.31","-2.37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47","45","97","106","","12.5%","9.3%","","","-0.42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","2.3","-1.8","0.5","21 - 37","3.2%","","","","","","","3.81","23.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96","104","92","92","101","93","95","91","100","95","103","","","","","","","","","","","","","","","","","","0"
"Braves","27","18","16","3.50","267","0","0","0","24","","412.0","1831","416","202","160","19","190","34","17","13","7","223","","","","","","","","","","","","4.87","4.15","1.17","9.09","0.42",".256","1.47",".287","70.6%","3.61","","","","","","","","","","","22.7","408.5","22.7","2.5","","","","-1.63","-28.92","27.30","-27.38","-3.00","0.91","0.95","1.09","1.05","138","-3.51","1.71","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54","49","89","94","","12.2%","10.4%","","","-0.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7","-0.7","-1.1","-1.8","20 - 36","1.8%","","","","","","","3.97","23.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96","120","81","104","65","102","108","103","98","93","115","","","","","","","","","","","","","","","","","","0"
"Giants","25","22","15","3.56","259","0","0","0","24","","379.2","1704","387","173","150","17","207","48","15","22","5","199","","","","","","","","","","","","4.72","4.91","0.96","9.17","0.40",".261","1.56",".292","74.5%","3.88","","","","","","","","","","","-7.3","377.8","-7.3","-0.8","","","","-2.45","-30.20","27.75","-14.38","-1.58","1.01","1.09","1.32","1.26","135","-0.20","-2.23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","60","94","110","","11.7%","12.2%","","","-0.32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","-1.1","4.4","3.2","21 - 28","-0.5%","","","","","","","4.24","24.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93","141","66","105","63","104","115","105","104","89","135","","","","","","","","","","","","","","","","","","0"
"Twins","27","15","18","3.60","163","0","0","0","22","","365.0","1558","338","171","146","37","160","12","7","7","1","202","","","","","","","","","","","","4.98","3.95","1.26","8.33","0.91",".243","1.36",".261","73.7%","4.17","","","","","","","","","","","-4.8","362.9","-4.8","-0.5","","","","1.10","-29.80","30.90","7.74","0.72","1.10","1.18","1.62","1.72","61","0.91","0.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48","45","93","109","","13.0%","10.3%","","","-0.57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","1.4","1.6","3.0","23 - 31","2.7%","","","","","","","3.86","25.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101","113","89","95","120","96","100","95","103","101","114","","","","","","","","","","","","","","","","","","0"
"Expos","27","31","23","3.75","271","0","0","0","25","","434.0","1899","433","205","181","22","194","26","16","15","5","230","","","","","","","","","","","","4.77","4.02","1.19","8.98","0.46",".256","1.44",".286","71.6%","3.64","","","","","","","","","","","13.5","431.2","13.5","1.5","","","","0.80","-38.16","38.96","-14.58","-1.42","1.21","1.22","1.25","1.16","139","-1.24","1.91","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64","63","99","100","","12.1%","10.2%","","","0.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2","-0.6","0.3","-0.3","21 - 35","1.9%","","","","","","","3.96","23.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94","116","81","102","72","102","106","103","100","93","114","","","","","","","","","","","","","","","","","","0"
"Rangers","28","20","13","3.78","224","0","0","0","17","","397.1","1722","373","196","167","24","206","41","14","17","4","201","","","","","","","","","","","","4.55","4.67","0.98","8.45","0.54",".248","1.46",".273","71.0%","4.02","","","","","","","","","","","-6.7","395.0","-6.7","-0.7","","","","1.19","-31.06","32.25","-10.22","-1.28","1.11","1.23","1.60","1.67","123","0.73","0.35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56","54","100","107","","11.7%","12.0%","","","-0.24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","0.4","0.8","1.1","22 - 34","-0.3%","","","","","","","4.22","25.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92","134","69","96","71","98","107","99","99","91","132","","","","","","","","","","","","","","","","","","0"
"Padres","26","16","20","3.79","290","0","0","0","20","","427.2","1906","446","212","180","30","196","61","11","14","5","265","","","","","","","","","","","","5.58","4.12","1.35","9.39","0.63",".263","1.50",".296","72.2%","3.71","","","","","","","","","","","-6.0","424.4","-6.0","-0.6","","","","-1.13","-31.17","30.04","-29.52","-3.32","0.98","1.08","1.28","1.16","168","-3.01","1.85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65","55","110","106","","13.9%","10.3%","","","0.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.1","-1.9","0.4","-1.5","23 - 31","3.6%","","","","","","","3.75","25.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110","119","93","107","99","105","110","107","100","106","114","","","","","","","","","","","","","","","","","","0"
"Red Sox","27","18","10","3.79","167","0","0","0","31","","299.1","1333","305","144","126","27","149","19","5","12","0","179","","","","","","","","","","","","5.38","4.48","1.20","9.17","0.81",".259","1.52",".286","74.8%","4.11","","","","","","","","","","","3.4","297.7","3.4","0.4","","","","3.09","-21.02","24.11","10.58","1.01","1.01","1.10","1.41","1.51","69","0.16","2.90","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47","31","92","104","","13.4%","11.2%","","","-0.32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.0","-0.6","2.2","1.6","23 - 37","2.3%","","","","","","","3.92","26.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","109","129","84","104","106","102","111","103","105","104","124","","","","","","","","","","","","","","","","","","0"
"Angels","28","13","14","3.86","192","0","0","0","16","","352.0","1537","373","191","151","34","138","17","2","22","0","190","","","","","","","","","","","","4.86","3.53","1.38","9.54","0.87",".267","1.45",".289","69.2%","3.96","","","","","","","","","","","-1.0","347.1","-1.0","0.0","","","","-3.44","-27.30","23.86","-47.18","-5.12","0.97","1.11","1.51","1.64","90","-3.16","-0.38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35","60","107","107","","12.4%","9.0%","","","-0.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.7","-1.2","-1.5","-2.7","21 - 41","3.4%","","","","","","","3.78","23.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98","101","97","109","114","106","107","105","97","96","99","","","","","","","","","","","","","","","","","","0"
"Tigers","25","7","15","3.87","155","0","0","0","17","","379.0","1672","371","194","163","38","193","22","6","16","0","274","","","","","","","","","","","","6.51","4.58","1.42","8.81","0.90",".252","1.49",".287","72.8%","4.02","","","","","","","","","","","10.3","375.5","10.3","1.2","","","","-1.34","-23.13","21.79","-6.63","-0.58","0.80","0.80","1.14","1.09","48","-1.77","0.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31","32","98","102","","16.4%","11.5%","","","-0.15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1","-0.9","0.8","-0.1","22 - 32","4.8%","","","","","","","3.60","30.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","132","132","100","100","118","100","109","104","102","127","128","","","","","","","","","","","","","","","","","","0"
"Brewers","25","17","18","4.04","223","0","0","0","34","","483.2","2129","482","243","217","39","227","39","26","30","1","235","","","","","","","","","","","","4.37","4.22","1.04","8.97","0.73",".257","1.47",".277","72.3%","4.23","","","","","","","","","","","-15.2","479.7","-15.2","-1.5","","","","-1.42","-35.44","34.02","-13.45","-1.47","0.95","1.00","1.38","1.32","97","-1.62","0.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59","63","107","112","","11.0%","10.7%","","","-0.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.5","0.1","0.8","0.9","22 - 29","0.4%","","","","","","","4.14","23.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88","122","73","102","95","102","108","100","101","86","118","","","","","","","","","","","","","","","","","","0"
"Cubs","28","23","25","5.22","298","0","0","0","33","","420.2","1933","505","276","244","43","185","32","17","12","3","237","","","","","","","","","","","","5.07","3.96","1.28","10.80","0.92",".292","1.64",".318","66.6%","4.23","","","","","","","","","","","-4.9","416.7","-4.9","-0.5","","","","-2.83","-36.72","33.89","-67.22","-7.08","1.04","1.12","1.26","1.03","163","-4.77","2.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64","62","134","110","","12.3%","9.6%","","","0.99","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-6.8","-4.2","-2.2","-6.3","21 - 37","2.7%","","","","","","","3.86","24.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","114","88","123","145","116","121","115","93","94","106","","","","","","","","","","","","","","","","","","0"
