"Team","Age","W","L","ERA","G","GS","CG","ShO","SV","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","GB","FB","LD","IFFB","Balls","Strikes","Pitches","RS","IFH","BU","BUH","K/9","BB/9","K/BB","H/9","HR/9","AVG","WHIP","BABIP","LOB%","FIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","Starting","Start-IP","Relieving","Relief-IP","RAR","WAR","Dollars","tERA","xFIP","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","WPA/LI","Clutch","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","PO%","wFB","wSL","wCT","wCB","wCH","wSF","wKN","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","wSF/C","wKN/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","HLD","SD","MD","ERA-","FIP-","xFIP-","K%","BB%","SIERA","RS/9","E-F","FA% (pfx)","FT% (pfx)","FC% (pfx)","FS% (pfx)","FO% (pfx)","SI% (pfx)","SL% (pfx)","CU% (pfx)","KC% (pfx)","EP% (pfx)","CH% (pfx)","SC% (pfx)","KN% (pfx)","UN% (pfx)","vFA (pfx)","vFT (pfx)","vFC (pfx)","vFS (pfx)","vFO (pfx)","vSI (pfx)","vSL (pfx)","vCU (pfx)","vKC (pfx)","vEP (pfx)","vCH (pfx)","vSC (pfx)","vKN (pfx)","FA-X (pfx)","FT-X (pfx)","FC-X (pfx)","FS-X (pfx)","FO-X (pfx)","SI-X (pfx)","SL-X (pfx)","CU-X (pfx)","KC-X (pfx)","EP-X (pfx)","CH-X (pfx)","SC-X (pfx)","KN-X (pfx)","FA-Z (pfx)","FT-Z (pfx)","FC-Z (pfx)","FS-Z (pfx)","FO-Z (pfx)","SI-Z (pfx)","SL-Z (pfx)","CU-Z (pfx)","KC-Z (pfx)","EP-Z (pfx)","CH-Z (pfx)","SC-Z (pfx)","KN-Z (pfx)","wFA (pfx)","wFT (pfx)","wFC (pfx)","wFS (pfx)","wFO (pfx)","wSI (pfx)","wSL (pfx)","wCU (pfx)","wKC (pfx)","wEP (pfx)","wCH (pfx)","wSC (pfx)","wKN (pfx)","wFA/C (pfx)","wFT/C (pfx)","wFC/C (pfx)","wFS/C (pfx)","wFO/C (pfx)","wSI/C (pfx)","wSL/C (pfx)","wCU/C (pfx)","wKC/C (pfx)","wEP/C (pfx)","wCH/C (pfx)","wSC/C (pfx)","wKN/C (pfx)","O-Swing% (pfx)","Z-Swing% (pfx)","Swing% (pfx)","O-Contact% (pfx)","Z-Contact% (pfx)","Contact% (pfx)","Zone% (pfx)","Pace","RA9-WAR","BIP-Wins","LOB-Wins","FDP-Wins","Age Rng","K-BB%","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","kwERA","TTO%","CH% (pi)","CS% (pi)","CU% (pi)","FA% (pi)","FC% (pi)","FS% (pi)","KN% (pi)","SB% (pi)","SI% (pi)","SL% (pi)","XX% (pi)","vCH (pi)","vCS (pi)","vCU (pi)","vFA (pi)","vFC (pi)","vFS (pi)","vKN (pi)","vSB (pi)","vSI (pi)","vSL (pi)","vXX (pi)","CH-X (pi)","CS-X (pi)","CU-X (pi)","FA-X (pi)","FC-X (pi)","FS-X (pi)","KN-X (pi)","SB-X (pi)","SI-X (pi)","SL-X (pi)","XX-X (pi)","CH-Z (pi)","CS-Z (pi)","CU-Z (pi)","FA-Z (pi)","FC-Z (pi)","FS-Z (pi)","KN-Z (pi)","SB-Z (pi)","SI-Z (pi)","SL-Z (pi)","XX-Z (pi)","wCH (pi)","wCS (pi)","wCU (pi)","wFA (pi)","wFC (pi)","wFS (pi)","wKN (pi)","wSB (pi)","wSI (pi)","wSL (pi)","wXX (pi)","wCH/C (pi)","wCS/C (pi)","wCU/C (pi)","wFA/C (pi)","wFC/C (pi)","wFS/C (pi)","wKN/C (pi)","wSB/C (pi)","wSI/C (pi)","wSL/C (pi)","wXX/C (pi)","O-Swing% (pi)","Z-Swing% (pi)","Swing% (pi)","O-Contact% (pi)","Z-Contact% (pi)","Contact% (pi)","Zone% (pi)","Pace (pi)","FRM","K/9+","BB/9+","K/BB+","H/9+","HR/9+","AVG+","WHIP+","BABIP+","LOB%+","K%+","BB%+","LD%+","GB%+","FB%+","HR/FB%+","Pull%+","Cent%+","Oppo%+","Soft%+","Med%+","Hard%+","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","Events"
"Yankees","27","15","24","3.46","223","12","2","1","26","","424.0","1802","400","192","163","33","152","32","14","8","1","268","","","","","","","","","","","","5.69","3.23","1.76","8.49","0.70",".244","1.30",".275","72.0%","3.46","","","","","","","","","","","","","5.6","0.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110","107","","14.9%","8.4%","","","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.8","-1.4","-0.1","-1.5","24 - 31","6.4%","","","","","","","3.49","25.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93","105","89","108","95","106","107","105","97","91","102","","","","","","","","","","","","","","","","","","0"
"Indians","29","9","19","3.51","191","3","0","0","18","","299.2","1273","267","135","117","20","128","26","11","24","4","217","","","","","","","","","","","","6.52","3.84","1.70","8.02","0.60",".235","1.32",".275","71.7%","3.35","","","","","","","","","","","","","6.3","0.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110","101","","17.1%","10.1%","","","0.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.7","-1.0","-0.5","-1.5","23 - 37","7.0%","","","","","","","3.42","28.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106","125","85","102","81","102","108","105","97","104","122","","","","","","","","","","","","","","","","","","0"
"Mets","26","16","24","3.54","232","12","0","0","19","","391.2","1666","343","171","154","26","171","40","8","22","3","268","","","","","","","","","","","","6.16","3.93","1.57","7.88","0.60",".231","1.31",".266","72.3%","3.40","","","","","","","","","","","","","7.0","0.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105","105","","16.1%","10.3%","","","0.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.3","1.1","-0.7","0.4","22 - 31","5.8%","","","","","","","3.56","27.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105","136","76","93","88","95","104","96","99","104","134","","","","","","","","","","","","","","","","","","0"
"Twins","30","15","12","3.60","162","2","0","0","23","","237.2","1000","221","108","95","24","82","23","6","11","0","149","","","","","","","","","","","","5.64","3.11","1.82","8.37","0.91",".242","1.27",".267","73.0%","3.71","","","","","","","","","","","","","0.3","0.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","107","107","","14.9%","8.2%","","","-0.11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.1","-0.3","0.1","-0.2","21 - 38","6.7%","","","","","","","3.46","25.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92","101","91","106","123","105","105","102","99","91","100","","","","","","","","","","","","","","","","","","0"
"Cubs","27","24","21","3.60","207","14","3","1","28","","402.2","1696","378","177","161","34","153","36","10","19","0","226","","","","","","","","","","","","5.05","3.42","1.48","8.45","0.76",".247","1.32",".270","73.8%","3.73","","","","","","","","","","","","","4.2","0.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102","109","","13.3%","9.0%","","","-0.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.4","0.6","1.2","1.8","22 - 37","4.3%","","","","","","","3.75","24.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86","119","72","100","112","101","105","98","101","86","118","","","","","","","","","","","","","","","","","","0"
"Phillies","30","26","21","3.61","199","13","2","0","22","","383.2","1636","397","177","154","28","121","32","9","15","2","277","","","","","","","","","","","","6.50","2.84","2.29","9.31","0.66",".264","1.35",".307","71.8%","3.06","","","","","","","","","","","","","22.6","2.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108","95","","16.9%","7.4%","","","0.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4","-3.0","0.6","-2.3","23 - 39","9.5%","","","","","","","3.12","26.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111","98","113","110","97","108","107","111","99","109","97","","","","","","","","","","","","","","","","","","0"
"Dodgers","28","15","26","3.67","209","7","0","0","22","","338.2","1478","347","162","138","23","125","44","13","14","3","186","","","","","","","","","","","","4.94","3.32","1.49","9.22","0.61",".259","1.39",".286","71.3%","3.55","","","","","","","","","","","","","-13.2","-1.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","118","118","","12.6%","8.5%","","","0.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.2","-1.0","0.3","-0.7","24 - 31","4.1%","","","","","","","3.77","22.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85","115","73","109","90","106","111","104","98","81","111","","","","","","","","","","","","","","","","","","0"
"Athletics","28","16","27","3.68","227","20","1","1","26","","428.1","1818","397","210","175","39","157","34","19","11","1","296","","","","","","","","","","","","6.22","3.30","1.89","8.34","0.82",".242","1.29",".274","70.0%","3.57","","","","","","","","","","","","","13.5","1.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111","105","","16.3%","8.6%","","","0.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.1","-1.2","-1.5","-2.7","21 - 38","7.7%","","","","","","","3.35","27.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101","107","95","106","111","105","106","104","95","99","105","","","","","","","","","","","","","","","","","","0"
"Braves","28","21","35","3.99","255","19","2","1","22","","444.2","1898","445","217","197","35","149","44","15","19","1","265","","","","","","","","","","","","5.36","3.02","1.78","9.01","0.71",".257","1.34",".286","70.0%","3.48","","","","","","","","","","","","","10.2","1.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117","106","","14.0%","7.9%","","","0.51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.6","-1.1","-0.7","-1.8","24 - 32","6.1%","","","","","","","3.53","23.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92","105","88","107","104","105","106","103","96","90","103","","","","","","","","","","","","","","","","","","0"
"Astros","29","14","27","4.58","266","1","0","0","19","","373.0","1652","407","214","190","41","138","30","19","15","3","275","","","","","","","","","","","","6.64","3.33","1.99","9.82","0.99",".272","1.46",".310","69.1%","3.76","","","","","","","","","","","","","-17.8","-2.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","140","118","","16.7%","8.4%","","","0.83","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-5.9","-3.3","-0.6","-3.9","24 - 34","8.3%","","","","","","","3.27","27.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114","115","98","116","145","112","116","112","95","108","109","","","","","","","","","","","","","","","","","","0"
