"Team","Age","W","L","ERA","G","GS","CG","ShO","SV","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","GB","FB","LD","IFFB","Balls","Strikes","Pitches","RS","IFH","BU","BUH","K/9","BB/9","K/BB","H/9","HR/9","AVG","WHIP","BABIP","LOB%","FIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","Starting","Start-IP","Relieving","Relief-IP","RAR","WAR","Dollars","tERA","xFIP","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","WPA/LI","Clutch","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","PO%","wFB","wSL","wCT","wCB","wCH","wSF","wKN","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","wSF/C","wKN/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","HLD","SD","MD","ERA-","FIP-","xFIP-","K%","BB%","SIERA","RS/9","E-F","FA% (pfx)","FT% (pfx)","FC% (pfx)","FS% (pfx)","FO% (pfx)","SI% (pfx)","SL% (pfx)","CU% (pfx)","KC% (pfx)","EP% (pfx)","CH% (pfx)","SC% (pfx)","KN% (pfx)","UN% (pfx)","vFA (pfx)","vFT (pfx)","vFC (pfx)","vFS (pfx)","vFO (pfx)","vSI (pfx)","vSL (pfx)","vCU (pfx)","vKC (pfx)","vEP (pfx)","vCH (pfx)","vSC (pfx)","vKN (pfx)","FA-X (pfx)","FT-X (pfx)","FC-X (pfx)","FS-X (pfx)","FO-X (pfx)","SI-X (pfx)","SL-X (pfx)","CU-X (pfx)","KC-X (pfx)","EP-X (pfx)","CH-X (pfx)","SC-X (pfx)","KN-X (pfx)","FA-Z (pfx)","FT-Z (pfx)","FC-Z (pfx)","FS-Z (pfx)","FO-Z (pfx)","SI-Z (pfx)","SL-Z (pfx)","CU-Z (pfx)","KC-Z (pfx)","EP-Z (pfx)","CH-Z (pfx)","SC-Z (pfx)","KN-Z (pfx)","wFA (pfx)","wFT (pfx)","wFC (pfx)","wFS (pfx)","wFO (pfx)","wSI (pfx)","wSL (pfx)","wCU (pfx)","wKC (pfx)","wEP (pfx)","wCH (pfx)","wSC (pfx)","wKN (pfx)","wFA/C (pfx)","wFT/C (pfx)","wFC/C (pfx)","wFS/C (pfx)","wFO/C (pfx)","wSI/C (pfx)","wSL/C (pfx)","wCU/C (pfx)","wKC/C (pfx)","wEP/C (pfx)","wCH/C (pfx)","wSC/C (pfx)","wKN/C (pfx)","O-Swing% (pfx)","Z-Swing% (pfx)","Swing% (pfx)","O-Contact% (pfx)","Z-Contact% (pfx)","Contact% (pfx)","Zone% (pfx)","Pace","RA9-WAR","BIP-Wins","LOB-Wins","FDP-Wins","Age Rng","K-BB%","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","kwERA","TTO%","CH% (pi)","CS% (pi)","CU% (pi)","FA% (pi)","FC% (pi)","FS% (pi)","KN% (pi)","SB% (pi)","SI% (pi)","SL% (pi)","XX% (pi)","vCH (pi)","vCS (pi)","vCU (pi)","vFA (pi)","vFC (pi)","vFS (pi)","vKN (pi)","vSB (pi)","vSI (pi)","vSL (pi)","vXX (pi)","CH-X (pi)","CS-X (pi)","CU-X (pi)","FA-X (pi)","FC-X (pi)","FS-X (pi)","KN-X (pi)","SB-X (pi)","SI-X (pi)","SL-X (pi)","XX-X (pi)","CH-Z (pi)","CS-Z (pi)","CU-Z (pi)","FA-Z (pi)","FC-Z (pi)","FS-Z (pi)","KN-Z (pi)","SB-Z (pi)","SI-Z (pi)","SL-Z (pi)","XX-Z (pi)","wCH (pi)","wCS (pi)","wCU (pi)","wFA (pi)","wFC (pi)","wFS (pi)","wKN (pi)","wSB (pi)","wSI (pi)","wSL (pi)","wXX (pi)","wCH/C (pi)","wCS/C (pi)","wCU/C (pi)","wFA/C (pi)","wFC/C (pi)","wFS/C (pi)","wKN/C (pi)","wSB/C (pi)","wSI/C (pi)","wSL/C (pi)","wXX/C (pi)","O-Swing% (pi)","Z-Swing% (pi)","Swing% (pi)","O-Contact% (pi)","Z-Contact% (pi)","Contact% (pi)","Zone% (pi)","Pace (pi)","FRM","K/9+","BB/9+","K/BB+","H/9+","HR/9+","AVG+","WHIP+","BABIP+","LOB%+","K%+","BB%+","LD%+","GB%+","FB%+","HR/FB%+","Pull%+","Cent%+","Oppo%+","Soft%+","Med%+","Hard%+","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","Events"
"Orioles","28","24","13","3.49","225","0","0","0","38","","438.0","1850","414","181","170","36","175","17","4","19","1","287","","","","","","","","","","","","5.90","3.60","1.64","8.51","0.74",".248","1.34",".280","75.9%","3.74","","","","","","","","","","","27.0","434.5","27.0","2.8","","","","4.36","-30.76","35.12","32.16","3.29","1.05","1.10","1.50","1.64","99","1.03","3.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73","49","87","93","","15.5%","9.5%","","","-0.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.6","0.5","2.2","2.7","21 - 37","6.1%","","","","","","","3.76","26.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121","114","106","93","88","95","98","99","108","123","116","","","","","","","","","","","","","","","","","","0"
"Giants","28","23","21","3.55","276","0","0","0","47","","466.2","2026","474","221","184","32","188","46","8","17","6","248","","","","","","","","","","","","4.78","3.63","1.32","9.14","0.62",".259","1.42",".285","71.8%","3.84","","","","","","","","","","","8.3","464.1","8.3","1.0","","","","-2.00","-37.42","35.42","-8.80","-0.77","1.07","1.13","1.34","1.29","134","-0.78","-1.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72","65","99","104","","12.2%","9.3%","","","-0.30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","-1.6","1.0","-0.7","23 - 35","3.0%","","","","","","","4.13","23.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86","110","79","106","86","104","107","102","100","84","107","","","","","","","","","","","","","","","","","","0"
"Brewers","28","28","20","3.56","211","0","0","0","43","","392.0","1682","381","177","155","36","162","19","8","13","2","215","","","","","","","","","","","","4.94","3.72","1.33","8.75","0.83",".252","1.39",".274","74.7%","4.15","","","","","","","","","","","-5.2","387.8","-5.2","-0.5","","","","-1.45","-33.62","32.17","6.06","0.94","1.15","1.18","1.52","1.88","85","0.09","-1.36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","49","91","108","","12.8%","9.6%","","","-0.59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7","1.1","2.1","3.2","25 - 33","3.2%","","","","","","","4.11","24.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101","118","86","95","98","97","101","97","106","101","118","","","","","","","","","","","","","","","","","","0"
"Expos","28","14","23","3.57","252","0","0","0","34","","395.2","1677","367","169","157","38","153","26","13","17","3","314","","","","","","","","","","","","7.14","3.48","2.05","8.35","0.86",".243","1.31",".284","75.9%","3.68","","","","","","","","","","","14.9","393.8","14.9","1.7","","","","0.67","-32.83","33.50","7.01","0.65","1.19","1.20","1.43","1.46","127","0.07","0.50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72","56","101","98","","18.7%","9.1%","","","-0.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6","-1.1","2.0","0.9","24 - 43","9.6%","","","","","","","3.33","30.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","129","105","121","97","120","97","99","102","105","129","105","","","","","","","","","","","","","","","","","","0"
"White Sox","29","15","16","3.73","243","0","0","0","48","","379.0","1601","374","171","157","30","127","19","10","12","0","195","","","","","","","","","","","","4.63","3.02","1.54","8.88","0.71",".255","1.32",".278","72.5%","3.84","","","","","","","","","","","23.2","376.2","23.2","2.5","","","","0.91","-29.96","30.87","4.70","0.46","1.08","1.17","1.42","1.61","116","1.65","-0.81","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76","53","90","95","","12.2%","7.9%","","","-0.11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.1","0.6","1.1","1.7","24 - 40","4.3%","","","","","","","3.98","22.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95","96","99","97","84","98","97","98","103","96","97","","","","","","","","","","","","","","","","","","0"
"Royals","29","23","18","3.85","229","0","0","0","49","","470.0","1984","471","235","201","43","141","11","12","16","1","217","","","","","","","","","","","","4.16","2.70","1.54","9.02","0.82",".257","1.30",".272","69.0%","4.00","","","","","","","","","","","14.9","465.8","14.9","1.6","","","","1.25","-30.80","32.05","-13.38","-1.46","0.88","0.92","1.10","0.91","85","-0.17","1.58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71","52","94","102","","10.9%","7.1%","","","-0.15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.2","1.6","0.0","1.6","21 - 38","3.8%","","","","","","","4.03","20.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85","86","100","98","98","99","95","96","98","86","87","","","","","","","","","","","","","","","","","","0"
"Tigers","27","23","17","3.85","205","0","0","0","28","","373.2","1555","330","174","160","46","144","21","5","14","2","243","","","","","","","","","","","","5.85","3.47","1.69","7.95","1.11",".235","1.27",".254","73.6%","4.25","","","","","","","","","","","6.3","371.1","6.3","0.7","","","","1.71","-27.43","29.14","-5.53","-0.44","1.05","1.08","1.19","1.19","85","1.12","0.50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56","38","95","103","","15.6%","9.3%","","","-0.40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.1","2.7","-0.3","2.4","24 - 34","6.4%","","","","","","","3.72","27.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","120","110","109","87","131","90","93","90","104","124","113","","","","","","","","","","","","","","","","","","0"
"Mariners","25","14","23","3.85","282","0","0","0","39","","446.0","1916","443","221","191","45","197","26","14","21","6","338","","","","","","","","","","","","6.82","3.98","1.72","8.94","0.91",".260","1.43",".301","73.3%","3.97","","","","","","","","","","","25.3","442.5","25.3","2.8","","","","-0.92","-31.96","31.03","-23.12","-2.37","0.94","1.05","1.35","1.33","145","-0.78","-0.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71","60","93","95","","17.6%","10.3%","","","-0.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9","-1.7","0.8","-0.8","20 - 30","7.4%","","","","","","","3.60","30.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","140","126","111","97","108","100","105","106","104","139","126","","","","","","","","","","","","","","","","","","0"
"Athletics","27","28","25","3.86","287","0","0","0","33","","531.0","2331","532","256","228","43","243","32","9","27","3","278","","","","","","","","","","","","4.71","4.12","1.14","9.02","0.73",".256","1.46",".278","73.0%","4.18","","","","","","","","","","","0.1","526.8","0.1","0.1","","","","0.35","-43.52","43.87","-10.05","-0.91","1.10","1.13","1.38","1.49","148","1.20","-0.88","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84","64","99","105","","11.9%","10.4%","","","-0.32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.8","1.2","0.5","1.7","22 - 39","1.5%","","","","","","","4.31","24.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97","130","73","98","86","98","106","98","103","94","127","","","","","","","","","","","","","","","","","","0"
"Yankees","30","21","19","3.89","202","0","0","0","32","","377.0","1626","381","179","163","22","131","17","7","13","1","278","","","","","","","","","","","","6.64","3.13","2.12","9.10","0.53",".256","1.36",".302","69.6%","3.14","","","","","","","","","","","56.7","374.9","56.7","6.0","","","","-0.38","-33.50","33.12","-0.21","0.13","1.20","1.26","1.57","1.76","87","0.40","-0.71","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58","51","99","81","","17.1%","8.1%","","","0.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6","-1.7","-1.7","-3.4","25 - 38","9.0%","","","","","","","3.40","26.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","136","99","137","99","62","98","99","107","99","135","98","","","","","","","","","","","","","","","","","","0"
"Twins","26","21","22","4.05","268","0","0","0","39","","470.2","2036","478","237","212","44","188","34","11","17","6","281","","","","","","","","","","","","5.37","3.59","1.49","9.14","0.84",".260","1.42",".287","71.5%","4.04","","","","","","","","","","","16.1","468.1","16.1","1.8","","","","3.11","-33.86","36.97","3.54","0.42","1.03","1.12","1.41","1.43","126","-0.62","3.64","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77","57","95","101","","13.8%","9.2%","","","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.9","-0.3","1.3","1.1","22 - 30","4.6%","","","","","","","3.94","25.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110","114","97","100","100","100","103","101","101","109","113","","","","","","","","","","","","","","","","","","0"
"Blue Jays","26","25","16","4.06","257","0","0","0","32","","406.0","1761","390","195","183","38","190","23","14","8","2","245","","","","","","","","","","","","5.43","4.21","1.29","8.65","0.84",".250","1.43",".276","73.8%","4.27","","","","","","","","","","","1.2","403.2","1.2","0.2","","","","-2.83","-35.31","32.48","3.00","0.22","1.10","1.21","1.52","1.72","138","0.54","-3.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61","61","95","105","","13.9%","10.8%","","","-0.22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.9","0.8","1.9","2.7","22 - 34","3.1%","","","","","","","4.11","26.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","112","134","82","94","100","96","104","98","105","110","132","","","","","","","","","","","","","","","","","","0"
"Red Sox","27","20","21","4.08","201","0","0","0","42","","408.1","1773","430","209","185","34","157","27","10","10","1","258","","","","","","","","","","","","5.69","3.46","1.64","9.48","0.75",".268","1.44",".301","70.6%","3.80","","","","","","","","","","","25.0","406.7","25.0","2.6","","","","-0.10","-35.07","34.97","-6.18","-0.71","1.13","1.17","1.48","1.56","68","-1.11","1.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63","49","95","96","","14.6%","8.9%","","","0.28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0","-1.7","2.0","0.4","23 - 33","5.7%","","","","","","","3.80","25.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117","110","104","103","89","103","105","107","100","115","108","","","","","","","","","","","","","","","","","","0"
"Angels","29","23","25","4.19","237","0","0","0","23","","406.0","1770","421","205","189","26","177","46","15","18","1","219","","","","","","","","","","","","4.85","3.92","1.24","9.33","0.58",".267","1.47",".296","70.8%","3.93","","","","","","","","","","","25.2","402.5","25.2","2.6","","","","-4.79","-39.99","35.20","-20.16","-2.18","1.20","1.37","1.84","2.06","114","-2.29","-1.70","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","71","103","96","","12.4%","10.0%","","","0.26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.0","-1.2","0.6","-0.6","22 - 37","2.4%","","","","","","","4.20","23.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","125","77","102","68","102","108","105","100","98","122","","","","","","","","","","","","","","","","","","0"
"Indians","27","15","24","4.29","226","0","0","0","25","","415.2","1818","455","218","198","29","171","31","7","22","1","214","","","","","","","","","","","","4.63","3.70","1.25","9.85","0.63",".277","1.51",".305","70.1%","3.92","","","","","","","","","","","16.1","411.7","16.1","1.7","","","","-4.85","-32.52","27.67","-18.82","-1.81","0.93","0.99","1.26","1.31","98","-0.43","-4.81","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47","56","104","98","","11.8%","9.4%","","","0.37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","-2.2","0.6","-1.6","23 - 31","2.4%","","","","","","","4.20","22.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95","118","81","107","74","106","110","108","99","93","115","","","","","","","","","","","","","","","","","","0"
"Reds","27","16","18","4.41","271","0","0","0","29","","390.0","1685","395","211","191","37","178","29","7","6","1","233","","","","","","","","","","","","5.38","4.11","1.31","9.12","0.85",".263","1.47",".291","69.9%","4.22","","","","","","","","","","","-10.9","388.6","-10.9","-1.1","","","","-0.61","-28.30","27.69","-30.98","-3.56","0.98","1.11","1.20","1.24","143","-1.31","0.68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58","52","117","112","","13.8%","10.6%","","","0.19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.9","-1.8","1.0","-0.8","24 - 30","3.3%","","","","","","","4.09","26.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97","124","74","105","118","105","111","104","97","95","122","","","","","","","","","","","","","","","","","","0"
