"Team","Age","W","L","ERA","G","GS","CG","ShO","SV","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","GB","FB","LD","IFFB","Balls","Strikes","Pitches","RS","IFH","BU","BUH","K/9","BB/9","K/BB","H/9","HR/9","AVG","WHIP","BABIP","LOB%","FIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","Starting","Start-IP","Relieving","Relief-IP","RAR","WAR","Dollars","tERA","xFIP","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","WPA/LI","Clutch","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","PO%","wFB","wSL","wCT","wCB","wCH","wSF","wKN","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","wSF/C","wKN/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","HLD","SD","MD","ERA-","FIP-","xFIP-","K%","BB%","SIERA","RS/9","E-F","FA% (pfx)","FT% (pfx)","FC% (pfx)","FS% (pfx)","FO% (pfx)","SI% (pfx)","SL% (pfx)","CU% (pfx)","KC% (pfx)","EP% (pfx)","CH% (pfx)","SC% (pfx)","KN% (pfx)","UN% (pfx)","vFA (pfx)","vFT (pfx)","vFC (pfx)","vFS (pfx)","vFO (pfx)","vSI (pfx)","vSL (pfx)","vCU (pfx)","vKC (pfx)","vEP (pfx)","vCH (pfx)","vSC (pfx)","vKN (pfx)","FA-X (pfx)","FT-X (pfx)","FC-X (pfx)","FS-X (pfx)","FO-X (pfx)","SI-X (pfx)","SL-X (pfx)","CU-X (pfx)","KC-X (pfx)","EP-X (pfx)","CH-X (pfx)","SC-X (pfx)","KN-X (pfx)","FA-Z (pfx)","FT-Z (pfx)","FC-Z (pfx)","FS-Z (pfx)","FO-Z (pfx)","SI-Z (pfx)","SL-Z (pfx)","CU-Z (pfx)","KC-Z (pfx)","EP-Z (pfx)","CH-Z (pfx)","SC-Z (pfx)","KN-Z (pfx)","wFA (pfx)","wFT (pfx)","wFC (pfx)","wFS (pfx)","wFO (pfx)","wSI (pfx)","wSL (pfx)","wCU (pfx)","wKC (pfx)","wEP (pfx)","wCH (pfx)","wSC (pfx)","wKN (pfx)","wFA/C (pfx)","wFT/C (pfx)","wFC/C (pfx)","wFS/C (pfx)","wFO/C (pfx)","wSI/C (pfx)","wSL/C (pfx)","wCU/C (pfx)","wKC/C (pfx)","wEP/C (pfx)","wCH/C (pfx)","wSC/C (pfx)","wKN/C (pfx)","O-Swing% (pfx)","Z-Swing% (pfx)","Swing% (pfx)","O-Contact% (pfx)","Z-Contact% (pfx)","Contact% (pfx)","Zone% (pfx)","Pace","RA9-WAR","BIP-Wins","LOB-Wins","FDP-Wins","Age Rng","K-BB%","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","kwERA","TTO%","CH% (pi)","CS% (pi)","CU% (pi)","FA% (pi)","FC% (pi)","FS% (pi)","KN% (pi)","SB% (pi)","SI% (pi)","SL% (pi)","XX% (pi)","vCH (pi)","vCS (pi)","vCU (pi)","vFA (pi)","vFC (pi)","vFS (pi)","vKN (pi)","vSB (pi)","vSI (pi)","vSL (pi)","vXX (pi)","CH-X (pi)","CS-X (pi)","CU-X (pi)","FA-X (pi)","FC-X (pi)","FS-X (pi)","KN-X (pi)","SB-X (pi)","SI-X (pi)","SL-X (pi)","XX-X (pi)","CH-Z (pi)","CS-Z (pi)","CU-Z (pi)","FA-Z (pi)","FC-Z (pi)","FS-Z (pi)","KN-Z (pi)","SB-Z (pi)","SI-Z (pi)","SL-Z (pi)","XX-Z (pi)","wCH (pi)","wCS (pi)","wCU (pi)","wFA (pi)","wFC (pi)","wFS (pi)","wKN (pi)","wSB (pi)","wSI (pi)","wSL (pi)","wXX (pi)","wCH/C (pi)","wCS/C (pi)","wCU/C (pi)","wFA/C (pi)","wFC/C (pi)","wFS/C (pi)","wKN/C (pi)","wSB/C (pi)","wSI/C (pi)","wSL/C (pi)","wXX/C (pi)","O-Swing% (pi)","Z-Swing% (pi)","Swing% (pi)","O-Contact% (pi)","Z-Contact% (pi)","Contact% (pi)","Zone% (pi)","Pace (pi)","FRM","K/9+","BB/9+","K/BB+","H/9+","HR/9+","AVG+","WHIP+","BABIP+","LOB%+","K%+","BB%+","LD%+","GB%+","FB%+","HR/FB%+","Pull%+","Cent%+","Oppo%+","Soft%+","Med%+","Hard%+","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","Events"
"Tigers","28","24","18","3.94","247","0","0","0","31","","383.1","1685","395","194","168","41","170","36","7","21","3","252","","","","","","","","","","","","5.92","3.99","1.48","9.27","0.96",".262","1.47",".291","73.5%","4.33","","","","","","","","","","","26.5","380.3","26.5","2.6","","","","1.76","-30.18","31.95","2.53","0.26","1.10","1.25","1.53","1.82","118","0.74","0.87","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73","51","90","95","","15.0%","10.1%","","","-0.39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7","0.0","0.2","0.1","23 - 34","4.9%","","","","","","","4.50","27.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99","115","86","101","82","100","105","102","104","97","113","","","","","","","","","","","","","","","","","","0"
"Padres","28","24","26","3.99","335","0","0","0","33","","505.0","2190","489","258","224","53","219","40","13","27","6","371","","","","","","","","","","","","6.61","3.90","1.69","8.71","0.94",".250","1.40",".284","71.6%","4.14","","","","","","","","","","","23.4","502.9","23.4","2.4","","","","-1.13","-37.89","36.76","-9.01","-0.62","0.97","0.99","1.12","1.09","187","-1.16","-0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","68","99","99","","16.9%","10.0%","","","-0.15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.3","-0.1","-1.1","-1.1","23 - 35","6.9%","","","","","","","4.25","29.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110","115","95","97","100","98","102","100","100","108","113","","","","","","","","","","","","","","","","","","0"
"Royals","30","19","13","4.00","225","0","0","0","26","","339.1","1479","338","169","151","30","150","19","10","15","1","236","","","","","","","","","","","","6.26","3.98","1.57","8.96","0.80",".256","1.44",".292","72.2%","4.04","","","","","","","","","","","27.9","336.3","27.9","2.8","","","","0.06","-23.10","23.16","-6.19","-0.55","0.89","1.07","1.30","1.31","107","0.61","-0.54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51","49","90","93","","16.0%","10.1%","","","-0.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.1","-0.1","1.4","1.3","24 - 39","5.8%","","","","","","","4.39","28.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104","114","91","98","68","98","102","102","102","104","113","","","","","","","","","","","","","","","","","","0"
"Rangers","26","29","24","4.04","328","0","0","0","27","","497.0","2150","471","246","223","59","240","27","22","21","10","365","","","","","","","","","","","","6.61","4.35","1.52","8.53","1.07",".249","1.43",".281","74.9%","4.53","","","","","","","","","","","18.1","493.5","18.1","1.8","","","","-1.98","-39.59","37.61","28.22","2.48","0.95","1.03","1.19","1.05","185","0.89","-2.98","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72","74","88","100","","17.0%","11.2%","","","-0.49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.2","1.1","2.3","3.4","22 - 31","5.8%","","","","","","","4.39","30.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110","125","88","93","91","96","102","99","106","110","125","","","","","","","","","","","","","","","","","","0"
"Athletics","28","27","23","4.10","328","0","0","0","40","","506.2","2181","504","252","231","50","184","16","11","20","1","407","","","","","","","","","","","","7.23","3.27","2.21","8.95","0.89",".254","1.36",".297","71.1%","3.70","","","","","","","","","","","59.5","504.1","59.5","5.9","","","","-0.17","-39.62","39.46","-1.68","0.01","1.04","1.15","1.38","1.45","184","0.25","-0.41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87","66","97","86","","18.7%","8.4%","","","0.40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.4","-0.7","-1.7","-2.5","22 - 38","10.2%","","","","","","","3.86","29.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121","94","129","97","76","97","96","104","101","121","94","","","","","","","","","","","","","","","","","","0"
"Cubs","27","17","24","4.24","327","0","0","0","48","","469.0","2063","490","244","221","44","210","20","9","26","9","368","","","","","","","","","","","","7.06","4.03","1.75","9.40","0.84",".266","1.49",".311","71.8%","3.92","","","","","","","","","","","38.8","465.5","38.8","4.0","","","","0.64","-36.14","36.77","-16.25","-1.71","1.05","1.05","1.19","1.14","177","-0.63","1.24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88","56","97","92","","17.8%","10.2%","","","0.32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.2","-3.1","2.3","-0.8","21 - 31","7.7%","","","","","","","4.17","30.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117","118","99","105","89","104","109","109","101","114","115","","","","","","","","","","","","","","","","","","0"
"Braves","29","22","27","4.26","324","0","0","0","32","","469.1","2055","479","256","222","50","192","26","16","12","2","287","","","","","","","","","","","","5.50","3.68","1.49","9.19","0.96",".259","1.43",".284","69.9%","4.36","","","","","","","","","","","8.4","465.6","8.4","0.9","","","","-3.38","-41.23","37.85","-11.60","-1.46","1.07","1.14","1.30","1.37","179","0.09","-3.26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79","84","98","103","","14.0%","9.3%","","","-0.11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","0.0","-0.3","-0.4","25 - 39","4.6%","","","","","","","4.53","25.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91","108","84","103","102","101","104","100","98","89","106","","","","","","","","","","","","","","","","","","0"
"Mariners","27","16","15","4.27","251","0","0","0","33","","372.2","1586","372","187","177","54","137","11","10","12","2","271","","","","","","","","","","","","6.54","3.31","1.98","8.98","1.30",".259","1.37",".285","74.9%","4.48","","","","","","","","","","","26.6","368.7","26.6","2.7","","","","2.88","-23.71","26.59","13.67","1.32","0.94","1.13","1.39","1.47","128","1.38","1.69","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63","42","93","96","","17.1%","8.6%","","","-0.21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.3","0.5","1.1","1.6","22 - 34","8.5%","","","","","","","4.07","29.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","109","95","115","98","111","99","97","100","106","111","97","","","","","","","","","","","","","","","","","","0"
"Brewers","27","31","20","4.29","282","0","0","0","45","","466.0","2038","480","259","222","46","184","23","11","20","4","345","","","","","","","","","","","","6.66","3.55","1.88","9.27","0.89",".260","1.42",".299","68.1%","3.93","","","","","","","","","","","46.7","462.5","46.7","4.6","","","","2.46","-40.30","42.76","-2.41","-0.25","1.17","1.22","1.39","1.38","149","1.68","0.42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85","58","94","89","","16.9%","9.0%","","","0.36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.4","-0.8","-1.4","-2.2","22 - 36","7.9%","","","","","","","4.14","28.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111","102","109","101","76","100","101","105","97","110","101","","","","","","","","","","","","","","","","","","0"
"Yankees","29","27","19","4.43","278","0","0","0","47","","501.1","2173","498","268","247","60","207","11","9","23","6","362","","","","","","","","","","","","6.50","3.72","1.75","8.94","1.08",".254","1.41",".285","70.8%","4.28","","","","","","","","","","","31.8","497.6","31.8","3.2","","","","2.21","-36.00","38.20","-8.30","-0.66","1.00","1.01","1.23","1.24","136","1.19","1.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87","52","100","96","","16.7%","9.5%","","","0.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6","0.7","-1.2","-0.5","23 - 36","7.1%","","","","","","","4.23","29.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108","107","101","97","92","98","100","100","100","108","107","","","","","","","","","","","","","","","","","","0"
"White Sox","27","20","24","4.51","270","0","0","0","37","","427.1","1866","444","230","214","63","186","20","18","14","0","228","","","","","","","","","","","","4.80","3.92","1.23","9.35","1.33",".267","1.47",".278","74.7%","5.15","","","","","","","","","","","-29.0","425.0","-29.0","-2.7","","","","-1.32","-36.13","34.82","-14.55","-1.32","1.03","1.20","1.50","1.64","137","-2.41","1.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74","78","101","117","","12.2%","10.0%","","","-0.65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7","1.5","3.9","5.3","22 - 32","2.3%","","","","","","","4.82","25.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","113","71","102","113","102","105","97","106","79","112","","","","","","","","","","","","","","","","","","0"
"Pirates","25","20","27","4.54","313","0","0","0","39","","435.2","1886","414","242","220","42","216","40","6","25","7","334","","","","","","","","","","","","6.90","4.46","1.55","8.55","0.87",".249","1.45",".289","68.3%","4.12","","","","","","","","","","","20.9","431.7","20.9","2.2","","","","-1.80","-37.96","36.17","-27.22","-2.97","1.12","1.15","1.27","1.26","176","0.42","-2.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","69","111","99","","17.7%","11.5%","","","0.43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.9","-0.5","-2.6","-3.1","20 - 30","6.3%","","","","","","","4.34","31.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114","131","86","96","92","97","105","101","96","113","130","","","","","","","","","","","","","","","","","","0"
"Orioles","28","25","25","4.59","294","0","0","0","30","","527.2","2280","540","291","269","71","204","41","12","19","1","330","","","","","","","","","","","","5.63","3.48","1.62","9.21","1.21",".262","1.41",".282","70.8%","4.60","","","","","","","","","","","15.5","525.8","15.5","1.5","","","","-2.26","-40.86","38.60","-4.61","-0.47","0.99","1.04","1.31","1.37","149","1.03","-3.31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62","68","104","101","","14.5%","9.0%","","","-0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2","1.2","-1.6","-0.4","21 - 34","5.5%","","","","","","","4.42","26.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94","100","94","100","103","100","100","99","100","94","100","","","","","","","","","","","","","","","","","","0"
"Indians","29","22","26","5.11","308","0","0","0","25","","477.2","2164","535","321","271","61","195","19","20","29","0","329","","","","","","","","","","","","6.20","3.67","1.69","10.08","1.15",".274","1.53",".304","64.6%","4.50","","","","","","","","","","","10.7","473.0","10.7","1.2","","","","-5.67","-39.20","33.53","-60.68","-5.64","0.96","1.07","1.37","1.38","170","-1.36","-4.54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71","86","113","101","","15.2%","9.0%","","","0.60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4.9","-1.6","-4.4","-6.0","22 - 42","6.2%","","","","","","","4.34","27.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103","106","98","110","98","105","109","107","91","99","101","","","","","","","","","","","","","","","","","","0"
"Twins","30","30","23","5.11","289","0","0","0","39","","429.2","1906","452","263","244","62","193","25","15","26","1","338","","","","","","","","","","","","7.08","4.04","1.75","9.47","1.30",".266","1.50",".300","69.3%","4.63","","","","","","","","","","","11.1","425.7","11.1","1.1","","","","-2.23","-36.86","34.63","-38.43","-3.73","1.05","1.14","1.33","1.44","143","-1.76","-0.35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","64","110","103","","17.7%","10.1%","","","0.49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","-0.9","-0.2","-1.0","23 - 42","7.6%","","","","","","","4.17","31.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","118","116","101","103","111","102","107","105","98","115","113","","","","","","","","","","","","","","","","","","0"
"Red Sox","27","19","24","5.45","235","0","0","0","16","","368.1","1678","439","241","223","63","178","23","7","17","2","298","","","","","","","","","","","","7.28","4.35","1.67","10.73","1.54",".294","1.68",".332","71.5%","4.98","","","","","","","","","","","-17.5","365.3","-17.5","-1.6","","","","-3.86","-32.00","28.14","-43.21","-4.17","0.97","1.05","1.29","1.41","121","-3.72","-0.27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55","57","119","114","","17.8%","10.6%","","","0.47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.4","-3.5","2.7","-0.8","23 - 35","7.2%","","","","","","","4.23","32.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122","125","97","117","131","113","119","116","101","115","119","","","","","","","","","","","","","","","","","","0"
