"Team","Age","W","L","ERA","G","GS","CG","ShO","SV","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","GB","FB","LD","IFFB","Balls","Strikes","Pitches","RS","IFH","BU","BUH","K/9","BB/9","K/BB","H/9","HR/9","AVG","WHIP","BABIP","LOB%","FIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","Starting","Start-IP","Relieving","Relief-IP","RAR","WAR","Dollars","tERA","xFIP","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","WPA/LI","Clutch","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","PO%","wFB","wSL","wCT","wCB","wCH","wSF","wKN","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","wSF/C","wKN/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","HLD","SD","MD","ERA-","FIP-","xFIP-","K%","BB%","SIERA","RS/9","E-F","FA% (pfx)","FT% (pfx)","FC% (pfx)","FS% (pfx)","FO% (pfx)","SI% (pfx)","SL% (pfx)","CU% (pfx)","KC% (pfx)","EP% (pfx)","CH% (pfx)","SC% (pfx)","KN% (pfx)","UN% (pfx)","vFA (pfx)","vFT (pfx)","vFC (pfx)","vFS (pfx)","vFO (pfx)","vSI (pfx)","vSL (pfx)","vCU (pfx)","vKC (pfx)","vEP (pfx)","vCH (pfx)","vSC (pfx)","vKN (pfx)","FA-X (pfx)","FT-X (pfx)","FC-X (pfx)","FS-X (pfx)","FO-X (pfx)","SI-X (pfx)","SL-X (pfx)","CU-X (pfx)","KC-X (pfx)","EP-X (pfx)","CH-X (pfx)","SC-X (pfx)","KN-X (pfx)","FA-Z (pfx)","FT-Z (pfx)","FC-Z (pfx)","FS-Z (pfx)","FO-Z (pfx)","SI-Z (pfx)","SL-Z (pfx)","CU-Z (pfx)","KC-Z (pfx)","EP-Z (pfx)","CH-Z (pfx)","SC-Z (pfx)","KN-Z (pfx)","wFA (pfx)","wFT (pfx)","wFC (pfx)","wFS (pfx)","wFO (pfx)","wSI (pfx)","wSL (pfx)","wCU (pfx)","wKC (pfx)","wEP (pfx)","wCH (pfx)","wSC (pfx)","wKN (pfx)","wFA/C (pfx)","wFT/C (pfx)","wFC/C (pfx)","wFS/C (pfx)","wFO/C (pfx)","wSI/C (pfx)","wSL/C (pfx)","wCU/C (pfx)","wKC/C (pfx)","wEP/C (pfx)","wCH/C (pfx)","wSC/C (pfx)","wKN/C (pfx)","O-Swing% (pfx)","Z-Swing% (pfx)","Swing% (pfx)","O-Contact% (pfx)","Z-Contact% (pfx)","Contact% (pfx)","Zone% (pfx)","Pace","RA9-WAR","BIP-Wins","LOB-Wins","FDP-Wins","Age Rng","K-BB%","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","kwERA","TTO%","CH% (pi)","CS% (pi)","CU% (pi)","FA% (pi)","FC% (pi)","FS% (pi)","KN% (pi)","SB% (pi)","SI% (pi)","SL% (pi)","XX% (pi)","vCH (pi)","vCS (pi)","vCU (pi)","vFA (pi)","vFC (pi)","vFS (pi)","vKN (pi)","vSB (pi)","vSI (pi)","vSL (pi)","vXX (pi)","CH-X (pi)","CS-X (pi)","CU-X (pi)","FA-X (pi)","FC-X (pi)","FS-X (pi)","KN-X (pi)","SB-X (pi)","SI-X (pi)","SL-X (pi)","XX-X (pi)","CH-Z (pi)","CS-Z (pi)","CU-Z (pi)","FA-Z (pi)","FC-Z (pi)","FS-Z (pi)","KN-Z (pi)","SB-Z (pi)","SI-Z (pi)","SL-Z (pi)","XX-Z (pi)","wCH (pi)","wCS (pi)","wCU (pi)","wFA (pi)","wFC (pi)","wFS (pi)","wKN (pi)","wSB (pi)","wSI (pi)","wSL (pi)","wXX (pi)","wCH/C (pi)","wCS/C (pi)","wCU/C (pi)","wFA/C (pi)","wFC/C (pi)","wFS/C (pi)","wKN/C (pi)","wSB/C (pi)","wSI/C (pi)","wSL/C (pi)","wXX/C (pi)","O-Swing% (pi)","Z-Swing% (pi)","Swing% (pi)","O-Contact% (pi)","Z-Contact% (pi)","Contact% (pi)","Zone% (pi)","Pace (pi)","FRM","K/9+","BB/9+","K/BB+","H/9+","HR/9+","AVG+","WHIP+","BABIP+","LOB%+","K%+","BB%+","LD%+","GB%+","FB%+","HR/FB%+","Pull%+","Cent%+","Oppo%+","Soft%+","Med%+","Hard%+","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","Events"
"White Sox","27","19","21","3.46","221","0","0","0","40","","411.0","1803","424","187","158","38","173","19","6","21","0","235","","","","","","","","","","","","5.15","3.79","1.36","9.28","0.83",".261","1.45",".286","75.7%","4.10","","","","","","","","","","","0.8","407.5","0.8","0.2","","","","1.44","-32.89","34.34","7.62","0.77","1.10","1.21","1.64","1.84","93","-0.35","1.66","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66","58","84","102","","13.0%","9.6%","","","-0.64","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.3","-0.3","4.4","4.1","21 - 36","3.4%","","","","","","","4.18","24.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103","117","86","101","93","100","105","101","107","101","114","","","","","","","","","","","","","","","","","","0"
"Cardinals","26","26","22","3.46","305","0","0","0","31","","489.0","2058","468","213","188","45","186","26","5","15","2","286","","","","","","","","","","","","5.26","3.42","1.54","8.61","0.83",".251","1.34",".275","74.8%","3.94","","","","","","","","","","","3.3","486.2","3.3","0.4","","","","-0.67","-36.22","35.55","14.22","1.55","1.01","1.07","1.21","1.21","169","1.15","-1.81","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79","74","88","103","","13.9%","9.0%","","","-0.48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.1","-0.2","3.9","3.7","22 - 36","4.9%","","","","","","","4.01","25.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98","103","95","96","99","98","98","97","105","99","104","","","","","","","","","","","","","","","","","","0"
"Tigers","26","22","25","3.57","198","0","0","0","23","","436.2","1873","412","205","173","43","190","25","4","17","3","324","","","","","","","","","","","","6.68","3.92","1.71","8.49","0.89",".245","1.38",".281","73.5%","3.87","","","","","","","","","","","37.1","433.4","37.1","3.8","","","","-2.45","-37.62","35.17","10.68","1.15","1.09","1.20","1.65","1.77","80","2.03","-4.27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51","55","85","92","","17.3%","10.1%","","","-0.30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.4","0.4","0.2","0.5","22 - 34","7.2%","","","","","","","3.73","29.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","134","121","110","92","99","94","99","100","104","133","121","","","","","","","","","","","","","","","","","","0"
"Angels","28","16","21","3.58","185","0","0","0","26","","367.1","1545","341","168","146","40","144","34","9","6","1","198","","","","","","","","","","","","4.85","3.53","1.38","8.35","0.98",".245","1.32",".261","74.4%","4.33","","","","","","","","","","","-7.1","363.6","-7.1","-0.6","","","","-3.95","-25.45","21.49","1.64","0.36","0.84","0.88","1.12","1.07","76","0.15","-4.87","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","42","92","110","","12.8%","9.3%","","","-0.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3","2.3","0.7","3.0","23 - 40","3.5%","","","","","","","4.17","24.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97","108","89","91","109","94","95","92","105","99","111","","","","","","","","","","","","","","","","","","0"
"Rangers","28","26","15","3.75","200","0","0","0","31","","372.1","1584","370","171","155","34","137","20","9","16","2","214","","","","","","","","","","","","5.17","3.31","1.56","8.94","0.82",".257","1.36",".282","73.7%","3.95","","","","","","","","","","","16.4","369.3","16.4","1.8","","","","3.83","-26.99","30.82","12.84","1.36","1.11","1.20","1.56","1.48","87","1.55","1.91","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67","46","92","99","","13.5%","8.7%","","","-0.21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.9","0.0","2.0","2.1","21 - 35","4.9%","","","","","","","4.01","24.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103","102","99","98","92","99","99","100","104","104","103","","","","","","","","","","","","","","","","","","0"
"Brewers","25","19","14","3.89","215","0","0","0","25","","396.0","1701","373","188","171","30","177","31","9","16","2","257","","","","","","","","","","","","5.84","4.02","1.45","8.48","0.68",".246","1.39",".279","71.8%","3.83","","","","","","","","","","","19.1","393.9","19.1","2.0","","","","-1.75","-29.16","27.41","-1.65","0.01","0.99","1.09","1.57","1.92","91","-0.57","-1.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56","49","95","95","","15.1%","10.4%","","","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7","0.3","0.5","0.8","21 - 30","4.7%","","","","","","","4.03","27.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117","124","94","93","76","94","101","99","101","117","124","","","","","","","","","","","","","","","","","","0"
"Cubs","29","27","23","3.91","319","0","0","0","44","","508.1","2145","482","259","221","44","179","49","6","26","9","380","","","","","","","","","","","","6.73","3.17","2.12","8.53","0.78",".246","1.30",".285","67.4%","3.46","","","","","","","","","","","70.9","506.0","70.9","7.7","","","","3.30","-39.42","42.72","-2.78","-0.61","1.10","1.22","1.34","1.28","173","3.60","-0.60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92","74","91","83","","17.7%","8.3%","","","0.45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.6","-1.2","-0.8","-2.1","22 - 37","9.4%","","","","","","","3.47","28.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","125","95","131","95","93","96","95","101","94","127","96","","","","","","","","","","","","","","","","","","0"
"Padres","26","32","27","3.93","382","0","0","0","44","","596.0","2591","597","294","260","55","267","61","13","18","7","358","","","","","","","","","","","","5.41","4.03","1.34","9.02","0.83",".258","1.45",".286","72.9%","4.15","","","","","","","","","","","-1.3","592.5","-1.3","0.0","","","","-2.56","-47.42","44.86","-28.54","-2.83","1.05","1.07","1.15","1.10","225","-1.18","-1.27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94","88","107","109","","13.8%","10.3%","","","-0.22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","-1.9","2.2","0.3","22 - 30","3.5%","","","","","","","4.17","26.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","121","83","100","99","101","106","101","102","99","119","","","","","","","","","","","","","","","","","","0"
"Reds","28","22","15","4.07","261","0","0","0","32","","442.2","1912","476","217","200","40","151","22","12","16","4","208","","","","","","","","","","","","4.23","3.07","1.38","9.68","0.81",".272","1.42",".290","72.4%","4.08","","","","","","","","","","","0.9","440.1","0.9","0.2","","","","-2.24","-33.88","31.64","-4.60","-0.71","0.97","0.97","1.10","1.14","133","0.23","-2.54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63","55","103","104","","10.9%","7.9%","","","-0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.3","-1.9","3.0","1.1","20 - 40","3.0%","","","","","","","4.23","20.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78","92","84","108","97","106","104","103","101","78","91","","","","","","","","","","","","","","","","","","0"
"Twins","27","34","21","4.21","242","0","0","0","25","","474.1","2054","496","239","222","53","179","16","16","23","2","247","","","","","","","","","","","","4.69","3.40","1.38","9.41","1.01",".267","1.42",".284","73.3%","4.38","","","","","","","","","","","-5.8","469.9","-5.8","-0.5","","","","2.15","-37.09","39.24","9.21","0.78","1.08","1.08","1.25","1.31","116","0.71","1.28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63","53","102","107","","12.0%","8.7%","","","-0.17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9","-0.2","2.6","2.4","20 - 33","3.3%","","","","","","","4.19","23.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94","105","89","103","112","102","103","101","103","93","104","","","","","","","","","","","","","","","","","","0"
"Blue Jays","29","11","17","4.33","187","0","0","0","20","","382.2","1681","409","197","184","47","165","16","9","20","1","230","","","","","","","","","","","","5.41","3.88","1.39","9.62","1.11",".271","1.50",".294","74.6%","4.50","","","","","","","","","","","-2.9","380.8","-2.9","-0.2","","","","-0.78","-26.03","25.24","-5.23","-0.44","0.87","0.90","1.09","0.93","67","-2.78","1.88","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39","40","103","109","","13.7%","9.8%","","","-0.17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1","-1.1","3.5","2.4","24 - 35","3.9%","","","","","","","4.13","26.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108","120","90","105","123","104","109","104","105","106","117","","","","","","","","","","","","","","","","","","0"
"Red Sox","29","29","18","4.34","209","0","0","0","40","","420.2","1815","448","219","203","42","148","21","12","7","3","255","","","","","","","","","","","","5.46","3.17","1.72","9.58","0.90",".271","1.42",".299","70.8%","3.96","","","","","","","","","","","29.0","416.7","29.0","3.0","","","","5.44","-32.94","38.39","26.65","2.81","1.13","1.09","1.30","1.23","88","1.32","3.51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69","44","98","94","","14.1%","8.2%","","","0.38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.1","-1.5","2.6","1.1","22 - 36","5.9%","","","","","","","3.88","24.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","109","98","112","104","100","104","103","106","100","108","97","","","","","","","","","","","","","","","","","","0"
"Indians","28","17","20","4.45","230","0","0","0","30","","364.1","1607","357","201","180","28","194","34","11","16","1","254","","","","","","","","","","","","6.27","4.79","1.31","8.82","0.69",".255","1.51",".294","69.1%","4.03","","","","","","","","","","","22.0","362.7","22.0","2.3","","","","-2.32","-32.72","30.40","-46.02","-4.61","1.13","1.17","1.41","1.24","114","-2.88","0.83","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55","56","110","97","","15.8%","12.1%","","","0.42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.8","-1.0","-2.1","-3.1","24 - 35","3.7%","","","","","","","4.14","29.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","126","148","85","96","77","98","110","104","97","122","144","","","","","","","","","","","","","","","","","","0"
"Mariners","27","23","26","4.54","280","0","0","0","31","","599.1","2588","580","335","302","61","260","31","22","28","4","395","","","","","","","","","","","","5.93","3.90","1.52","8.71","0.92",".252","1.40",".281","67.9%","4.15","","","","","","","","","","","32.2","594.9","32.2","3.4","","","","-1.60","-41.93","40.33","-30.08","-2.91","0.91","0.94","1.26","1.25","136","-0.57","-1.19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70","72","110","96","","15.3%","10.1%","","","0.38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.8","0.3","-4.5","-4.2","21 - 39","5.2%","","","","","","","3.96","27.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","119","121","98","95","102","96","102","99","96","118","120","","","","","","","","","","","","","","","","","","0"
"Orioles","26","22","16","4.57","169","0","0","0","23","","299.2","1313","318","165","152","27","132","17","10","12","2","176","","","","","","","","","","","","5.29","3.96","1.33","9.55","0.81",".272","1.50",".301","69.9%","4.16","","","","","","","","","","","2.4","297.1","2.4","0.4","","","","-2.48","-26.10","23.62","-37.62","-3.69","1.04","1.21","1.61","1.75","74","-2.17","-0.22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44","52","120","106","","13.4%","10.1%","","","0.41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.7","-1.4","-0.6","-2.1","22 - 33","3.4%","","","","","","","4.19","25.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106","122","84","104","91","104","109","106","99","103","120","","","","","","","","","","","","","","","","","","0"
"Braves","27","18","26","4.93","327","0","0","0","31","","478.1","2211","516","301","262","60","271","47","19","24","8","274","","","","","","","","","","","","5.16","5.10","1.01","9.71","1.13",".269","1.65",".287","69.9%","5.04","","","","","","","","","","","-23.5","473.9","-23.5","-2.3","","","","-1.63","-38.47","36.84","-50.70","-4.70","1.02","1.01","1.13","1.10","193","-2.65","1.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73","75","116","119","","12.4%","12.3%","","","-0.11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3.0","-1.5","0.9","-0.6","20 - 38","0.1%","","","","","","","4.57","27.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96","153","62","108","135","105","120","102","98","89","142","","","","","","","","","","","","","","","","","","0"
