"Team","Age","W","L","ERA","G","GS","CG","ShO","SV","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","GB","FB","LD","IFFB","Balls","Strikes","Pitches","RS","IFH","BU","BUH","K/9","BB/9","K/BB","H/9","HR/9","AVG","WHIP","BABIP","LOB%","FIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","Starting","Start-IP","Relieving","Relief-IP","RAR","WAR","Dollars","tERA","xFIP","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","WPA/LI","Clutch","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","PO%","wFB","wSL","wCT","wCB","wCH","wSF","wKN","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","wSF/C","wKN/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","HLD","SD","MD","ERA-","FIP-","xFIP-","K%","BB%","SIERA","RS/9","E-F","FA% (pfx)","FT% (pfx)","FC% (pfx)","FS% (pfx)","FO% (pfx)","SI% (pfx)","SL% (pfx)","CU% (pfx)","KC% (pfx)","EP% (pfx)","CH% (pfx)","SC% (pfx)","KN% (pfx)","UN% (pfx)","vFA (pfx)","vFT (pfx)","vFC (pfx)","vFS (pfx)","vFO (pfx)","vSI (pfx)","vSL (pfx)","vCU (pfx)","vKC (pfx)","vEP (pfx)","vCH (pfx)","vSC (pfx)","vKN (pfx)","FA-X (pfx)","FT-X (pfx)","FC-X (pfx)","FS-X (pfx)","FO-X (pfx)","SI-X (pfx)","SL-X (pfx)","CU-X (pfx)","KC-X (pfx)","EP-X (pfx)","CH-X (pfx)","SC-X (pfx)","KN-X (pfx)","FA-Z (pfx)","FT-Z (pfx)","FC-Z (pfx)","FS-Z (pfx)","FO-Z (pfx)","SI-Z (pfx)","SL-Z (pfx)","CU-Z (pfx)","KC-Z (pfx)","EP-Z (pfx)","CH-Z (pfx)","SC-Z (pfx)","KN-Z (pfx)","wFA (pfx)","wFT (pfx)","wFC (pfx)","wFS (pfx)","wFO (pfx)","wSI (pfx)","wSL (pfx)","wCU (pfx)","wKC (pfx)","wEP (pfx)","wCH (pfx)","wSC (pfx)","wKN (pfx)","wFA/C (pfx)","wFT/C (pfx)","wFC/C (pfx)","wFS/C (pfx)","wFO/C (pfx)","wSI/C (pfx)","wSL/C (pfx)","wCU/C (pfx)","wKC/C (pfx)","wEP/C (pfx)","wCH/C (pfx)","wSC/C (pfx)","wKN/C (pfx)","O-Swing% (pfx)","Z-Swing% (pfx)","Swing% (pfx)","O-Contact% (pfx)","Z-Contact% (pfx)","Contact% (pfx)","Zone% (pfx)","Pace","RA9-WAR","BIP-Wins","LOB-Wins","FDP-Wins","Age Rng","K-BB%","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","kwERA","TTO%","CH% (pi)","CS% (pi)","CU% (pi)","FA% (pi)","FC% (pi)","FS% (pi)","KN% (pi)","SB% (pi)","SI% (pi)","SL% (pi)","XX% (pi)","vCH (pi)","vCS (pi)","vCU (pi)","vFA (pi)","vFC (pi)","vFS (pi)","vKN (pi)","vSB (pi)","vSI (pi)","vSL (pi)","vXX (pi)","CH-X (pi)","CS-X (pi)","CU-X (pi)","FA-X (pi)","FC-X (pi)","FS-X (pi)","KN-X (pi)","SB-X (pi)","SI-X (pi)","SL-X (pi)","XX-X (pi)","CH-Z (pi)","CS-Z (pi)","CU-Z (pi)","FA-Z (pi)","FC-Z (pi)","FS-Z (pi)","KN-Z (pi)","SB-Z (pi)","SI-Z (pi)","SL-Z (pi)","XX-Z (pi)","wCH (pi)","wCS (pi)","wCU (pi)","wFA (pi)","wFC (pi)","wFS (pi)","wKN (pi)","wSB (pi)","wSI (pi)","wSL (pi)","wXX (pi)","wCH/C (pi)","wCS/C (pi)","wCU/C (pi)","wFA/C (pi)","wFC/C (pi)","wFS/C (pi)","wKN/C (pi)","wSB/C (pi)","wSI/C (pi)","wSL/C (pi)","wXX/C (pi)","O-Swing% (pi)","Z-Swing% (pi)","Swing% (pi)","O-Contact% (pi)","Z-Contact% (pi)","Contact% (pi)","Zone% (pi)","Pace (pi)","FRM","K/9+","BB/9+","K/BB+","H/9+","HR/9+","AVG+","WHIP+","BABIP+","LOB%+","K%+","BB%+","LD%+","GB%+","FB%+","HR/FB%+","Pull%+","Cent%+","Oppo%+","Soft%+","Med%+","Hard%+","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","Events"
"Marlins","28","17","26","3.78","409","0","0","0","48","","480.2","2081","440","220","202","43","226","40","6","35","5","359","","","","","","","","","","","","6.72","4.23","1.59","8.24","0.81",".238","1.39",".274","73.9%","4.11","","","","","","","","","","","19.1","477.4","19.1","2.1","","","","3.14","-35.74","38.88","8.54","0.84","1.09","1.15","1.28","1.32","251","1.17","1.71","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","120","71","94","102","","17.3%","10.9%","","","-0.32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.5","1.7","1.8","3.5","23 - 41","6.4%","","","","","","","4.19","30.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","113","134","84","91","93","92","102","95","105","112","133","","","","","","","","","","","","","","","","","","0"
"Red Sox","29","25","26","3.79","389","0","0","0","44","","451.1","1961","413","222","190","29","220","50","18","21","6","374","","","","","","","","","","","","7.46","4.39","1.70","8.24","0.58",".240","1.40",".291","70.3%","3.75","","","","","","","","","","","50.3","449.0","50.3","5.0","","","","-0.21","-37.79","37.59","12.61","1.22","1.15","1.20","1.38","1.46","236","1.75","-1.93","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94","74","84","87","","19.1%","11.2%","","","0.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.2","0.5","-1.3","-0.8","22 - 37","7.9%","","","","","","","4.02","31.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","129","123","105","90","63","92","99","100","100","129","123","","","","","","","","","","","","","","","","","","0"
"Orioles","28","23","21","3.81","329","0","0","0","42","","465.1","1997","434","223","197","45","206","34","13","17","0","311","","","","","","","","","","","","6.02","3.98","1.51","8.39","0.87",".244","1.38",".274","72.9%","4.32","","","","","","","","","","","21.2","463.0","21.2","2.2","","","","4.88","-33.93","38.81","26.34","2.72","1.08","1.19","1.46","1.51","188","3.45","1.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96","60","87","99","","15.6%","10.3%","","","-0.51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.7","2.5","0.0","2.5","24 - 37","5.3%","","","","","","","4.33","28.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104","112","93","91","94","93","97","94","103","105","113","","","","","","","","","","","","","","","","","","0"
"Phillies","29","28","23","4.00","350","0","0","0","46","","432.0","1905","392","221","192","41","227","15","16","22","4","368","","","","","","","","","","","","7.67","4.73","1.62","8.17","0.85",".236","1.43",".280","71.7%","4.21","","","","","","","","","","","8.9","427.8","8.9","1.0","","","","2.01","-40.30","42.31","0.82","0.07","1.29","1.23","1.37","1.47","212","0.83","0.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114","68","98","104","","19.3%","11.9%","","","-0.21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6","0.9","-0.2","0.6","23 - 40","7.4%","","","","","","","4.07","33.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","129","150","86","90","98","92","106","97","102","126","146","","","","","","","","","","","","","","","","","","0"
"Brewers","27","19","23","4.05","353","0","0","0","29","","411.0","1794","411","212","185","31","173","35","20","22","1","256","","","","","","","","","","","","5.61","3.79","1.48","9.00","0.68",".257","1.42",".289","69.9%","4.13","","","","","","","","","","","23.7","408.9","23.7","2.4","","","","-2.13","-37.16","35.03","-7.71","-0.80","1.18","1.20","1.30","1.31","217","0.23","-2.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88","71","92","96","","14.3%","9.6%","","","-0.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9","0.7","-1.2","-0.5","23 - 36","4.6%","","","","","","","4.41","25.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97","106","91","98","74","98","100","99","99","96","105","","","","","","","","","","","","","","","","","","0"
"Rangers","28","23","17","4.06","359","0","0","0","45","","469.2","2026","484","227","212","52","184","23","11","19","4","334","","","","","","","","","","","","6.40","3.53","1.82","9.27","1.00",".264","1.42",".299","74.6%","4.25","","","","","","","","","","","22.0","466.4","22.0","2.2","","","","1.39","-34.92","36.31","14.35","1.36","1.00","1.07","1.28","1.35","217","0.25","1.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94","63","95","99","","16.5%","9.1%","","","-0.19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.1","-0.4","2.3","1.9","22 - 35","7.4%","","","","","","","4.07","28.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111","99","111","101","108","101","100","103","105","111","99","","","","","","","","","","","","","","","","","","0"
"Royals","28","25","23","4.06","303","0","0","0","48","","405.1","1744","400","190","183","24","167","21","15","32","1","303","","","","","","","","","","","","6.73","3.71","1.81","8.88","0.53",".256","1.40",".304","71.5%","3.61","","","","","","","","","","","51.0","402.3","51.0","5.1","","","","4.33","-33.87","38.20","6.90","0.78","1.21","1.20","1.34","1.44","157","2.38","1.21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","54","92","85","","17.4%","9.6%","","","0.45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.5","-0.8","1.2","0.4","21 - 36","7.8%","","","","","","","4.02","28.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117","104","112","97","58","98","99","105","101","117","105","","","","","","","","","","","","","","","","","","0"
"Cardinals","28","26","26","4.24","422","0","0","0","54","","479.2","2066","502","252","226","53","157","39","13","20","4","300","","","","","","","","","","","","5.63","2.95","1.91","9.42","0.99",".265","1.37",".291","70.3%","4.24","","","","","","","","","","","-0.7","475.7","-0.7","0.0","","","","-0.02","-39.03","39.01","-17.96","-1.70","1.09","1.13","1.26","1.28","265","-0.34","0.32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","125","69","107","106","","14.5%","7.6%","","","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8","-0.3","1.0","0.7","22 - 35","6.9%","","","","","","","4.13","24.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95","93","102","104","115","103","101","101","99","95","93","","","","","","","","","","","","","","","","","","0"
"Twins","27","21","13","4.35","356","0","0","0","44","","478.1","2067","505","257","231","44","176","27","16","20","5","320","","","","","","","","","","","","6.02","3.31","1.82","9.50","0.83",".269","1.42",".305","69.3%","4.05","","","","","","","","","","","33.9","476.7","33.9","3.4","","","","2.98","-31.82","34.80","-10.81","-1.08","0.96","1.06","1.24","1.30","199","0.73","2.37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83","55","98","94","","15.5%","8.5%","","","0.30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1","-1.0","-0.2","-1.3","22 - 32","7.0%","","","","","","","4.12","26.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104","93","112","103","90","103","100","105","98","105","93","","","","","","","","","","","","","","","","","","0"
"Athletics","30","27","31","4.43","424","0","0","0","42","","548.1","2423","564","297","270","44","265","40","21","20","2","388","","","","","","","","","","","","6.37","4.35","1.46","9.26","0.72",".264","1.51",".305","70.1%","4.18","","","","","","","","","","","28.5","544.6","28.5","2.9","","","","-1.69","-43.57","41.88","-23.15","-2.16","1.05","1.06","1.23","1.29","270","0.95","-2.56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","113","82","109","98","","16.0%","10.9%","","","0.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.4","-1.4","-2.0","-3.3","23 - 41","5.1%","","","","","","","4.35","28.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110","122","89","101","78","101","107","105","99","108","120","","","","","","","","","","","","","","","","","","0"
"Angels","27","14","20","4.47","320","0","0","0","41","","391.0","1739","402","217","194","42","179","20","17","16","1","231","","","","","","","","","","","","5.32","4.12","1.29","9.25","0.97",".261","1.49",".283","70.7%","4.71","","","","","","","","","","","0.9","387.5","0.9","0.1","","","","-0.91","-30.90","29.99","-16.96","-1.56","1.04","1.04","1.19","1.17","184","-1.33","0.45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78","60","103","107","","13.3%","10.3%","","","-0.24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","1.2","-0.7","0.5","21 - 33","3.0%","","","","","","","4.60","26.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92","116","77","101","105","100","105","97","100","90","113","","","","","","","","","","","","","","","","","","0"
"Mets","28","14","27","4.53","297","0","0","0","22","","373.2","1673","414","221","188","31","153","36","15","13","3","233","","","","","","","","","","","","5.61","3.69","1.52","9.97","0.75",".275","1.52",".309","67.0%","4.17","","","","","","","","","","","3.9","370.4","3.9","0.4","","","","-8.26","-35.78","27.52","-43.37","-4.76","1.11","1.07","1.14","1.26","151","-2.35","-5.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55","65","113","103","","13.9%","9.2%","","","0.36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.9","-2.0","-1.3","-3.3","24 - 33","4.8%","","","","","","","4.39","24.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95","117","80","110","86","107","112","107","95","91","112","","","","","","","","","","","","","","","","","","0"
"Reds","28","24","27","4.55","375","0","0","0","37","","465.0","2038","468","266","235","54","194","21","16","25","2","344","","","","","","","","","","","","6.66","3.75","1.77","9.06","1.05",".256","1.42",".290","68.4%","4.37","","","","","","","","","","","-0.3","459.4","-0.3","0.1","","","","-5.01","-37.56","32.55","-31.25","-2.96","0.98","1.00","1.13","1.24","223","-2.67","-2.44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87","75","111","105","","16.9%","9.5%","","","0.18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.9","-0.1","-1.8","-1.9","21 - 37","7.4%","","","","","","","4.08","29.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","112","119","94","100","120","99","105","100","97","110","117","","","","","","","","","","","","","","","","","","0"
"Tigers","29","21","26","4.57","375","0","0","0","36","","496.1","2236","535","285","252","60","238","55","23","29","3","355","","","","","","","","","","","","6.44","4.32","1.49","9.70","1.09",".271","1.56",".304","71.8%","4.71","","","","","","","","","","","1.3","491.2","1.3","0.2","","","","-0.86","-39.79","38.93","-14.66","-1.58","1.02","1.08","1.31","1.43","224","-1.48","0.64","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98","73","104","106","","15.9%","10.6%","","","-0.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.3","-1.0","0.6","-0.5","23 - 35","5.2%","","","","","","","4.33","29.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","112","121","91","106","118","103","110","105","102","107","116","","","","","","","","","","","","","","","","","","0"
"Yankees","29","28","19","4.62","332","0","0","0","38","","426.2","1868","429","232","219","53","194","35","12","11","2","272","","","","","","","","","","","","5.74","4.09","1.40","9.05","1.12",".258","1.46",".281","71.9%","4.78","","","","","","","","","","","-7.0","423.4","-7.0","-0.6","","","","-3.13","-32.10","28.97","-16.56","-1.69","0.97","1.08","1.35","1.51","181","-1.83","-1.40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79","69","108","110","","14.6%","10.4%","","","-0.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3","1.5","-0.6","1.0","23 - 36","4.2%","","","","","","","4.46","27.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","115","87","98","121","99","103","97","102","98","114","","","","","","","","","","","","","","","","","","0"
"Pirates","27","29","23","4.74","384","0","0","0","34","","491.2","2113","511","268","259","52","162","20","20","19","3","349","","","","","","","","","","","","6.39","2.97","2.15","9.35","0.95",".265","1.37",".300","68.5%","4.05","","","","","","","","","","","13.1","487.7","13.1","1.4","","","","-1.51","-37.66","36.15","-17.45","-1.83","1.02","1.03","1.09","1.11","235","-0.63","-0.84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","66","117","101","","16.5%","7.7%","","","0.69","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.5","-1.4","-0.5","-1.9","22 - 39","8.9%","","","","","","","3.90","26.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108","94","115","103","110","103","101","104","97","108","94","","","","","","","","","","","","","","","","","","0"
"Mariners","28","20","26","4.74","353","0","0","0","41","","410.0","1817","398","226","216","37","224","31","23","27","1","329","","","","","","","","","","","","7.22","4.92","1.47","8.74","0.81",".254","1.52",".300","70.6%","4.36","","","","","","","","","","","13.4","403.7","13.4","1.4","","","","-0.84","-36.47","35.63","-25.97","-2.36","1.20","1.37","1.66","1.90","212","0.96","-1.66","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","74","108","101","","18.1%","12.3%","","","0.38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2","-0.3","0.2","-0.2","20 - 38","5.8%","","","","","","","4.27","32.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","125","138","91","95","88","97","107","103","100","122","135","","","","","","","","","","","","","","","","","","0"
"Rockies","27","30","22","5.36","453","0","0","0","35","","552.2","2479","592","373","329","68","261","37","16","50","7","421","","","","","","","","","","","","6.86","4.25","1.61","9.64","1.11",".269","1.54",".306","64.1%","4.57","","","","","","","","","","","-5.0","548.0","-5.0","-0.4","","","","2.75","-38.30","41.06","-25.41","-1.93","0.91","0.98","1.06","1.05","300","0.30","2.73","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105","80","117","108","","17.0%","10.5%","","","0.79","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.9","-2.1","-0.4","-2.5","22 - 37","6.5%","","","","","","","4.19","30.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","116","135","84","106","128","104","114","106","91","111","129","","","","","","","","","","","","","","","","","","0"
