"Team","Age","W","L","ERA","G","GS","CG","ShO","SV","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","GB","FB","LD","IFFB","Balls","Strikes","Pitches","RS","IFH","BU","BUH","K/9","BB/9","K/BB","H/9","HR/9","AVG","WHIP","BABIP","LOB%","FIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","Starting","Start-IP","Relieving","Relief-IP","RAR","WAR","Dollars","tERA","xFIP","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","WPA/LI","Clutch","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","PO%","wFB","wSL","wCT","wCB","wCH","wSF","wKN","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","wSF/C","wKN/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","HLD","SD","MD","ERA-","FIP-","xFIP-","K%","BB%","SIERA","RS/9","E-F","FA% (pfx)","FT% (pfx)","FC% (pfx)","FS% (pfx)","FO% (pfx)","SI% (pfx)","SL% (pfx)","CU% (pfx)","KC% (pfx)","EP% (pfx)","CH% (pfx)","SC% (pfx)","KN% (pfx)","UN% (pfx)","vFA (pfx)","vFT (pfx)","vFC (pfx)","vFS (pfx)","vFO (pfx)","vSI (pfx)","vSL (pfx)","vCU (pfx)","vKC (pfx)","vEP (pfx)","vCH (pfx)","vSC (pfx)","vKN (pfx)","FA-X (pfx)","FT-X (pfx)","FC-X (pfx)","FS-X (pfx)","FO-X (pfx)","SI-X (pfx)","SL-X (pfx)","CU-X (pfx)","KC-X (pfx)","EP-X (pfx)","CH-X (pfx)","SC-X (pfx)","KN-X (pfx)","FA-Z (pfx)","FT-Z (pfx)","FC-Z (pfx)","FS-Z (pfx)","FO-Z (pfx)","SI-Z (pfx)","SL-Z (pfx)","CU-Z (pfx)","KC-Z (pfx)","EP-Z (pfx)","CH-Z (pfx)","SC-Z (pfx)","KN-Z (pfx)","wFA (pfx)","wFT (pfx)","wFC (pfx)","wFS (pfx)","wFO (pfx)","wSI (pfx)","wSL (pfx)","wCU (pfx)","wKC (pfx)","wEP (pfx)","wCH (pfx)","wSC (pfx)","wKN (pfx)","wFA/C (pfx)","wFT/C (pfx)","wFC/C (pfx)","wFS/C (pfx)","wFO/C (pfx)","wSI/C (pfx)","wSL/C (pfx)","wCU/C (pfx)","wKC/C (pfx)","wEP/C (pfx)","wCH/C (pfx)","wSC/C (pfx)","wKN/C (pfx)","O-Swing% (pfx)","Z-Swing% (pfx)","Swing% (pfx)","O-Contact% (pfx)","Z-Contact% (pfx)","Contact% (pfx)","Zone% (pfx)","Pace","RA9-WAR","BIP-Wins","LOB-Wins","FDP-Wins","Age Rng","K-BB%","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","kwERA","TTO%","CH% (pi)","CS% (pi)","CU% (pi)","FA% (pi)","FC% (pi)","FS% (pi)","KN% (pi)","SB% (pi)","SI% (pi)","SL% (pi)","XX% (pi)","vCH (pi)","vCS (pi)","vCU (pi)","vFA (pi)","vFC (pi)","vFS (pi)","vKN (pi)","vSB (pi)","vSI (pi)","vSL (pi)","vXX (pi)","CH-X (pi)","CS-X (pi)","CU-X (pi)","FA-X (pi)","FC-X (pi)","FS-X (pi)","KN-X (pi)","SB-X (pi)","SI-X (pi)","SL-X (pi)","XX-X (pi)","CH-Z (pi)","CS-Z (pi)","CU-Z (pi)","FA-Z (pi)","FC-Z (pi)","FS-Z (pi)","KN-Z (pi)","SB-Z (pi)","SI-Z (pi)","SL-Z (pi)","XX-Z (pi)","wCH (pi)","wCS (pi)","wCU (pi)","wFA (pi)","wFC (pi)","wFS (pi)","wKN (pi)","wSB (pi)","wSI (pi)","wSL (pi)","wXX (pi)","wCH/C (pi)","wCS/C (pi)","wCU/C (pi)","wFA/C (pi)","wFC/C (pi)","wFS/C (pi)","wKN/C (pi)","wSB/C (pi)","wSI/C (pi)","wSL/C (pi)","wXX/C (pi)","O-Swing% (pi)","Z-Swing% (pi)","Swing% (pi)","O-Contact% (pi)","Z-Contact% (pi)","Contact% (pi)","Zone% (pi)","Pace (pi)","FRM","K/9+","BB/9+","K/BB+","H/9+","HR/9+","AVG+","WHIP+","BABIP+","LOB%+","K%+","BB%+","LD%+","GB%+","FB%+","HR/FB%+","Pull%+","Cent%+","Oppo%+","Soft%+","Med%+","Hard%+","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","Events"
"Padres","29","30","29","3.52","350","0","0","0","32","","524.2","2232","471","235","205","50","238","44","10","22","5","411","","","","","","","","","","","","7.05","4.08","1.73","8.08","0.86",".237","1.35",".276","74.6%","3.86","","","","","","","","","","","14.1","522.1","14.1","1.6","","","","-2.57","-42.62","40.05","-11.06","-1.07","1.09","1.15","1.32","1.38","201","-0.09","-2.27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91","80","96","102","","18.4%","10.7%","","","-0.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7","0.6","0.6","1.2","22 - 36","7.8%","","","","","","","3.82","31.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117","121","97","94","109","96","102","99","103","117","120","","","","","","","","","","","","","","","","","","0"
"Braves","28","23","21","3.52","309","0","0","0","39","","442.0","1873","411","194","173","36","181","29","11","19","8","306","","","","","","","","","","","","6.23","3.69","1.69","8.37","0.73",".244","1.34",".280","74.0%","3.75","","","","","","","","","","","26.2","438.5","26.2","2.9","","","","0.38","-35.34","35.72","8.03","0.73","1.10","1.14","1.32","1.32","165","-0.67","1.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77","57","89","96","","16.3%","9.7%","","","-0.23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.8","0.1","1.9","1.9","22 - 38","6.7%","","","","","","","3.95","27.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104","109","95","98","93","99","101","100","103","104","109","","","","","","","","","","","","","","","","","","0"
"Reds","27","29","19","3.54","313","0","0","0","45","","477.2","2049","451","209","188","39","220","44","6","19","3","369","","","","","","","","","","","","6.95","4.15","1.68","8.50","0.73",".247","1.40",".291","75.2%","3.71","","","","","","","","","","","26.3","475.8","26.3","2.9","","","","2.54","-38.52","41.06","17.42","1.76","1.18","1.17","1.27","1.31","165","2.30","-0.15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91","62","91","96","","18.0%","10.7%","","","-0.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.3","-1.2","2.6","1.4","24 - 33","7.3%","","","","","","","3.88","30.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","116","123","94","99","94","100","106","104","104","114","121","","","","","","","","","","","","","","","","","","0"
"Phillies","29","30","21","3.64","321","0","0","0","39","","469.1","2024","483","218","190","32","171","43","6","27","7","315","","","","","","","","","","","","6.04","3.28","1.84","9.26","0.61",".262","1.39",".301","71.9%","3.45","","","","","","","","","","","30.0","465.6","30.0","3.3","","","","3.37","-40.68","44.06","3.54","0.01","1.25","1.29","1.44","1.49","183","1.35","1.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105","66","95","92","","15.6%","8.5%","","","0.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.4","-2.4","1.5","-0.9","21 - 39","7.1%","","","","","","","3.90","25.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101","97","104","108","78","105","105","107","100","99","95","","","","","","","","","","","","","","","","","","0"
"Tigers","29","17","21","3.69","239","0","0","0","38","","409.2","1755","399","187","168","41","157","28","10","13","6","261","","","","","","","","","","","","5.73","3.45","1.66","8.77","0.90",".251","1.36",".278","74.5%","4.02","","","","","","","","","","","20.8","407.1","20.8","2.2","","","","-1.48","-29.71","28.23","15.92","1.76","0.91","0.96","1.20","1.15","111","1.15","-2.77","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57","43","91","96","","14.9%","9.0%","","","-0.33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.7","1.2","0.4","1.6","22 - 37","5.9%","","","","","","","4.04","26.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99","101","97","97","88","98","98","98","104","99","101","","","","","","","","","","","","","","","","","","0"
"Angels","30","22","14","3.82","246","0","0","0","40","","407.2","1708","388","193","173","44","138","10","10","15","2","258","","","","","","","","","","","","5.70","3.05","1.87","8.57","0.97",".249","1.29",".273","72.3%","4.00","","","","","","","","","","","25.8","405.1","25.8","2.7","","","","1.62","-29.87","31.49","5.81","0.55","1.02","1.01","1.19","1.30","112","1.78","-0.19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79","47","93","95","","15.1%","8.1%","","","-0.18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0","1.6","-1.4","0.3","22 - 39","7.0%","","","","","","","3.91","25.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98","89","109","95","95","97","93","97","101","100","92","","","","","","","","","","","","","","","","","","0"
"Blue Jays","26","32","24","3.91","290","0","0","0","44","","474.1","2014","441","229","206","46","170","32","16","12","6","426","","","","","","","","","","","","8.08","3.23","2.51","8.37","0.87",".241","1.29",".291","70.7%","3.41","","","","","","","","","","","72.5","471.3","72.5","7.6","","","","1.98","-38.74","40.72","23.90","2.27","1.16","1.25","1.38","1.44","143","3.50","-1.79","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","62","93","83","","21.2%","8.4%","","","0.50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.4","-0.1","-2.2","-2.2","22 - 33","12.7%","","","","","","","3.23","31.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","139","94","147","93","86","94","93","103","99","141","96","","","","","","","","","","","","","","","","","","0"
"Dodgers","28","17","28","3.94","280","0","0","0","25","","402.0","1782","422","196","176","42","191","48","6","18","3","303","","","","","","","","","","","","6.78","4.28","1.59","9.45","0.94",".266","1.52",".306","75.5%","4.09","","","","","","","","","","","-13.4","399.2","-13.4","-1.4","","","","-7.40","-41.95","34.55","-34.81","-3.83","1.28","1.25","1.37","1.48","153","-3.02","-2.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72","72","109","113","","17.0%","10.7%","","","-0.15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.9","-2.8","3.3","0.5","22 - 37","6.3%","","","","","","","4.00","30.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","113","127","89","110","120","107","115","109","105","108","121","","","","","","","","","","","","","","","","","","0"
"Yankees","30","27","17","4.02","289","0","0","0","58","","501.1","2138","480","246","224","52","195","17","6","14","0","350","","","","","","","","","","","","6.28","3.50","1.79","8.62","0.93",".248","1.35",".279","71.5%","3.93","","","","","","","","","","","34.6","498.3","34.6","3.6","","","","0.86","-40.44","41.29","18.85","1.93","1.07","1.08","1.40","1.41","140","1.74","-0.94","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91","63","99","95","","16.4%","9.1%","","","0.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.1","1.4","-1.9","-0.5","22 - 43","7.3%","","","","","","","3.88","27.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108","102","105","96","92","96","97","98","100","109","103","","","","","","","","","","","","","","","","","","0"
"Orioles","30","19","20","4.07","262","0","0","0","39","","444.0","1894","441","219","201","41","183","24","4","19","0","293","","","","","","","","","","","","5.94","3.71","1.60","8.94","0.83",".258","1.41",".291","71.7%","3.92","","","","","","","","","","","34.4","441.9","34.4","3.5","","","","-1.10","-31.90","30.80","2.93","0.30","0.94","1.04","1.39","1.54","117","-0.65","-0.53","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74","63","99","93","","15.5%","9.7%","","","0.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","-0.2","-0.8","-1.0","22 - 36","5.8%","","","","","","","4.06","27.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102","109","94","99","81","100","102","103","100","103","109","","","","","","","","","","","","","","","","","","0"
"Cubs","28","32","31","4.21","346","0","0","0","42","","498.0","2171","513","264","233","48","225","48","6","24","7","377","","","","","","","","","","","","6.81","4.07","1.68","9.27","0.87",".264","1.48",".307","70.9%","3.90","","","","","","","","","","","25.6","494.5","25.6","2.8","","","","-0.64","-44.52","43.88","-28.37","-3.00","1.16","1.19","1.29","1.37","197","-1.52","0.97","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103","84","105","98","","17.4%","10.4%","","","0.31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","-3.1","0.8","-2.3","20 - 35","7.0%","","","","","","","3.91","29.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114","120","94","108","111","107","112","110","98","110","117","","","","","","","","","","","","","","","","","","0"
"Mariners","28","23","20","4.24","281","0","0","0","27","","459.0","1997","494","240","216","54","172","12","17","19","2","315","","","","","","","","","","","","6.18","3.37","1.83","9.69","1.06",".273","1.45",".306","72.9%","4.16","","","","","","","","","","","30.3","455.5","30.3","3.1","","","","-1.79","-37.92","36.13","-1.30","-0.45","1.01","1.17","1.48","1.48","152","-1.44","-0.33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72","69","99","95","","15.8%","8.6%","","","0.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.8","-1.7","0.4","-1.3","23 - 36","7.2%","","","","","","","3.90","27.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106","99","107","107","104","106","105","108","102","105","98","","","","","","","","","","","","","","","","","","0"
"Athletics","27","15","29","4.38","286","0","0","0","37","","427.1","1880","409","227","208","41","233","25","7","24","3","296","","","","","","","","","","","","6.23","4.91","1.27","8.61","0.86",".249","1.50",".282","71.3%","4.32","","","","","","","","","","","5.7","422.9","5.7","0.6","","","","-5.12","-36.89","31.77","-31.08","-3.11","1.04","1.14","1.43","1.52","146","-2.28","-2.67","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74","77","112","107","","15.7%","12.4%","","","0.06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.3","0.7","-1.7","-0.9","21 - 36","3.4%","","","","","","","4.35","30.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","107","142","75","96","85","97","108","100","100","105","140","","","","","","","","","","","","","","","","","","0"
"Red Sox","27","18","10","4.53","254","0","0","0","41","","351.1","1576","406","195","177","38","162","27","7","21","2","260","","","","","","","","","","","","6.66","4.15","1.60","10.40","0.97",".289","1.62",".332","72.8%","4.14","","","","","","","","","","","14.6","349.0","14.6","1.5","","","","1.62","-26.85","28.47","-17.02","-1.67","1.03","1.12","1.36","1.33","129","-0.60","2.17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","46","105","101","","16.5%","10.3%","","","0.39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2","-3.5","3.2","-0.3","22 - 34","6.2%","","","","","","","4.01","29.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114","122","94","115","95","112","117","117","102","110","116","","","","","","","","","","","","","","","","","","0"
"Indians","29","29","25","5.33","290","0","0","0","34","","427.0","1984","476","273","253","44","227","26","20","28","2","254","","","","","","","","","","","","5.35","4.78","1.12","10.03","0.93",".274","1.65",".300","68.0%","4.66","","","","","","","","","","","-7.8","423.5","-7.8","-0.7","","","","-3.03","-39.71","36.68","-60.29","-5.81","1.16","1.29","1.64","1.73","158","-1.93","-0.69","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83","81","126","112","","12.8%","11.4%","","","0.68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3.4","-1.1","-1.6","-2.7","23 - 47","1.4%","","","","","","","4.59","26.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92","139","65","111","89","107","119","106","95","85","130","","","","","","","","","","","","","","","","","","0"
"Twins","27","15","26","5.51","240","0","0","0","24","","390.2","1797","466","263","239","40","174","21","14","18","4","239","","","","","","","","","","","","5.51","4.01","1.37","10.74","0.92",".290","1.64",".320","65.4%","4.32","","","","","","","","","","","3.6","387.4","3.6","0.4","","","","-4.89","-34.43","29.53","-57.25","-5.62","1.00","1.04","1.30","1.26","117","-3.13","-1.78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52","62","127","103","","13.3%","9.7%","","","1.18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4.6","-3.0","-2.0","-5.0","22 - 32","3.6%","","","","","","","4.32","25.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95","117","81","119","90","113","119","113","92","88","110","","","","","","","","","","","","","","","","","","0"
