"Team","Age","W","L","ERA","G","GS","CG","ShO","SV","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","GB","FB","LD","IFFB","Balls","Strikes","Pitches","RS","IFH","BU","BUH","K/9","BB/9","K/BB","H/9","HR/9","AVG","WHIP","BABIP","LOB%","FIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","Starting","Start-IP","Relieving","Relief-IP","RAR","WAR","Dollars","tERA","xFIP","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","WPA/LI","Clutch","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","PO%","wFB","wSL","wCT","wCB","wCH","wSF","wKN","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","wSF/C","wKN/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","HLD","SD","MD","ERA-","FIP-","xFIP-","K%","BB%","SIERA","RS/9","E-F","FA% (pfx)","FT% (pfx)","FC% (pfx)","FS% (pfx)","FO% (pfx)","SI% (pfx)","SL% (pfx)","CU% (pfx)","KC% (pfx)","EP% (pfx)","CH% (pfx)","SC% (pfx)","KN% (pfx)","UN% (pfx)","vFA (pfx)","vFT (pfx)","vFC (pfx)","vFS (pfx)","vFO (pfx)","vSI (pfx)","vSL (pfx)","vCU (pfx)","vKC (pfx)","vEP (pfx)","vCH (pfx)","vSC (pfx)","vKN (pfx)","FA-X (pfx)","FT-X (pfx)","FC-X (pfx)","FS-X (pfx)","FO-X (pfx)","SI-X (pfx)","SL-X (pfx)","CU-X (pfx)","KC-X (pfx)","EP-X (pfx)","CH-X (pfx)","SC-X (pfx)","KN-X (pfx)","FA-Z (pfx)","FT-Z (pfx)","FC-Z (pfx)","FS-Z (pfx)","FO-Z (pfx)","SI-Z (pfx)","SL-Z (pfx)","CU-Z (pfx)","KC-Z (pfx)","EP-Z (pfx)","CH-Z (pfx)","SC-Z (pfx)","KN-Z (pfx)","wFA (pfx)","wFT (pfx)","wFC (pfx)","wFS (pfx)","wFO (pfx)","wSI (pfx)","wSL (pfx)","wCU (pfx)","wKC (pfx)","wEP (pfx)","wCH (pfx)","wSC (pfx)","wKN (pfx)","wFA/C (pfx)","wFT/C (pfx)","wFC/C (pfx)","wFS/C (pfx)","wFO/C (pfx)","wSI/C (pfx)","wSL/C (pfx)","wCU/C (pfx)","wKC/C (pfx)","wEP/C (pfx)","wCH/C (pfx)","wSC/C (pfx)","wKN/C (pfx)","O-Swing% (pfx)","Z-Swing% (pfx)","Swing% (pfx)","O-Contact% (pfx)","Z-Contact% (pfx)","Contact% (pfx)","Zone% (pfx)","Pace","RA9-WAR","BIP-Wins","LOB-Wins","FDP-Wins","Age Rng","K-BB%","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","kwERA","TTO%","CH% (pi)","CS% (pi)","CU% (pi)","FA% (pi)","FC% (pi)","FS% (pi)","KN% (pi)","SB% (pi)","SI% (pi)","SL% (pi)","XX% (pi)","vCH (pi)","vCS (pi)","vCU (pi)","vFA (pi)","vFC (pi)","vFS (pi)","vKN (pi)","vSB (pi)","vSI (pi)","vSL (pi)","vXX (pi)","CH-X (pi)","CS-X (pi)","CU-X (pi)","FA-X (pi)","FC-X (pi)","FS-X (pi)","KN-X (pi)","SB-X (pi)","SI-X (pi)","SL-X (pi)","XX-X (pi)","CH-Z (pi)","CS-Z (pi)","CU-Z (pi)","FA-Z (pi)","FC-Z (pi)","FS-Z (pi)","KN-Z (pi)","SB-Z (pi)","SI-Z (pi)","SL-Z (pi)","XX-Z (pi)","wCH (pi)","wCS (pi)","wCU (pi)","wFA (pi)","wFC (pi)","wFS (pi)","wKN (pi)","wSB (pi)","wSI (pi)","wSL (pi)","wXX (pi)","wCH/C (pi)","wCS/C (pi)","wCU/C (pi)","wFA/C (pi)","wFC/C (pi)","wFS/C (pi)","wKN/C (pi)","wSB/C (pi)","wSI/C (pi)","wSL/C (pi)","wXX/C (pi)","O-Swing% (pi)","Z-Swing% (pi)","Swing% (pi)","O-Contact% (pi)","Z-Contact% (pi)","Contact% (pi)","Zone% (pi)","Pace (pi)","FRM","K/9+","BB/9+","K/BB+","H/9+","HR/9+","AVG+","WHIP+","BABIP+","LOB%+","K%+","BB%+","LD%+","GB%+","FB%+","HR/FB%+","Pull%+","Cent%+","Oppo%+","Soft%+","Med%+","Hard%+","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","Events"
"Expos","28","26","21","3.55","323","0","0","0","53","","484.0","2035","433","207","191","40","178","47","13","19","6","292","","","","","","","","","","","","5.43","3.31","1.64","8.05","0.74",".235","1.26",".260","73.4%","3.74","","","","","","","","","","","12.1","481.9","12.1","1.4","","","","2.70","-35.33","38.03","-0.58","0.00","1.10","1.13","1.22","1.22","176","1.88","0.58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87","64","101","102","","14.4%","8.8%","","","-0.18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.0","2.6","-0.1","2.6","21 - 35","5.6%","","","","","","","3.87","25.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99","101","98","94","101","95","96","94","102","99","101","","","","","","","","","","","","","","","","","","0"
"Royals","29","16","17","3.66","216","0","0","0","41","","384.0","1649","399","172","156","29","137","27","5","10","0","236","","","","","","","","","","","","5.53","3.21","1.72","9.35","0.68",".265","1.40",".298","73.7%","3.55","","","","","","","","","","","37.1","381.9","37.1","3.9","","","","0.85","-32.14","32.99","-5.55","-0.52","1.16","1.17","1.37","1.16","81","-0.22","0.94","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61","48","88","88","","14.3%","8.3%","","","0.11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.7","-2.3","3.1","0.8","22 - 37","6.0%","","","","","","","3.82","24.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105","96","109","104","70","103","102","107","104","105","96","","","","","","","","","","","","","","","","","","0"
"Orioles","27","23","18","3.74","238","0","0","0","33","","480.2","2068","461","237","200","40","220","40","3","13","4","302","","","","","","","","","","","","5.65","4.12","1.37","8.63","0.75",".250","1.42",".280","71.2%","3.90","","","","","","","","","","","25.2","477.4","25.2","2.6","","","","-1.11","-32.94","31.83","14.74","1.26","0.90","0.98","1.29","1.25","111","2.21","-3.45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64","63","92","95","","14.6%","10.6%","","","-0.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5","-0.6","-0.5","-1.1","21 - 35","4.0%","","","","","","","4.06","27.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108","124","86","96","77","97","103","101","100","107","123","","","","","","","","","","","","","","","","","","0"
"Athletics","27","23","24","3.80","299","0","0","0","41","","538.1","2284","474","240","227","58","236","30","12","18","1","324","","","","","","","","","","","","5.42","3.95","1.37","7.92","0.97",".233","1.32",".252","75.2%","4.26","","","","","","","","","","","10.5","534.6","10.5","1.2","","","","3.41","-36.14","39.54","18.51","1.98","0.97","1.00","1.18","1.14","147","3.19","0.31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83","55","97","106","","14.2%","10.3%","","","-0.47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.2","3.2","0.8","4.0","20 - 33","3.9%","","","","","","","4.08","27.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103","119","87","88","100","91","96","90","106","104","120","","","","","","","","","","","","","","","","","","0"
"Dodgers","28","22","25","3.82","250","0","0","0","36","","391.0","1648","355","191","166","35","133","28","3","14","4","336","","","","","","","","","","","","7.73","3.06","2.53","8.17","0.81",".235","1.25",".280","67.9%","3.17","","","","","","","","","","","32.8","389.6","32.8","3.7","","","","-0.70","-30.71","30.01","-27.07","-3.18","1.11","1.14","1.27","1.28","125","-0.16","-0.47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67","60","111","89","","20.4%","8.1%","","","0.65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.1","-0.1","-4.7","-4.8","21 - 36","12.3%","","","","","","","3.06","30.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","141","93","151","96","110","95","95","102","94","141","94","","","","","","","","","","","","","","","","","","0"
"Rangers","28","16","22","3.82","264","0","0","0","33","","478.0","2035","464","223","203","49","170","27","13","12","3","328","","","","","","","","","","","","6.18","3.20","1.93","8.74","0.92",".251","1.33",".281","73.3%","3.79","","","","","","","","","","","29.6","475.2","29.6","3.1","","","","-0.51","-32.27","31.76","13.71","1.40","0.88","0.93","1.06","0.83","121","2.83","-3.41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","46","91","94","","16.1%","8.4%","","","0.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.2","-0.7","1.7","1.0","22 - 35","7.8%","","","","","","","3.61","26.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","118","96","122","97","95","98","97","101","103","118","97","","","","","","","","","","","","","","","","","","0"
"Mariners","28","22","8","3.84","335","0","0","0","30","","506.0","2168","464","246","216","54","215","34","15","16","4","328","","","","","","","","","","","","5.83","3.82","1.53","8.25","0.96",".239","1.34",".263","72.5%","4.14","","","","","","","","","","","25.2","501.1","25.2","2.7","","","","2.44","-27.11","29.55","-3.70","-0.33","0.78","0.92","1.15","1.10","196","2.61","0.51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79","64","91","97","","15.1%","9.9%","","","-0.30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.7","1.4","-0.4","1.0","22 - 32","5.2%","","","","","","","3.91","27.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111","115","95","92","99","93","98","95","102","111","115","","","","","","","","","","","","","","","","","","0"
"Mets","26","22","24","3.86","243","0","0","0","37","","396.1","1713","395","194","170","29","153","22","5","16","5","242","","","","","","","","","","","","5.50","3.47","1.58","8.97","0.66",".254","1.38",".285","70.1%","3.61","","","","","","","","","","","13.0","394.7","13.0","1.4","","","","1.94","-36.55","38.49","-22.69","-2.46","1.33","1.34","1.52","1.60","113","-0.59","2.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78","57","110","101","","14.1%","8.9%","","","0.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","-0.5","-0.3","-0.9","22 - 33","5.2%","","","","","","","3.91","24.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","106","94","105","90","103","105","104","97","98","104","","","","","","","","","","","","","","","","","","0"
"Red Sox","27","19","19","3.86","202","0","0","0","29","","363.2","1601","368","176","156","24","173","38","9","16","2","226","","","","","","","","","","","","5.59","4.28","1.31","9.11","0.59",".259","1.49",".294","72.4%","3.80","","","","","","","","","","","20.6","359.7","20.6","2.1","","","","-2.53","-33.33","30.80","-9.92","-0.96","1.16","1.18","1.49","1.63","74","0.42","-2.61","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55","53","91","95","","14.1%","10.8%","","","0.06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6","-1.7","3.1","1.4","22 - 35","3.3%","","","","","","","4.14","26.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","107","129","82","101","61","101","109","106","102","104","125","","","","","","","","","","","","","","","","","","0"
"Pirates","28","15","32","3.94","297","0","0","0","29","","462.0","1993","439","221","202","34","200","42","13","19","2","340","","","","","","","","","","","","6.62","3.90","1.70","8.55","0.66",".247","1.38",".288","71.3%","3.55","","","","","","","","","","","21.6","459.2","21.6","2.4","","","","-4.80","-42.62","37.82","-26.71","-2.77","1.16","1.22","1.39","1.40","151","-0.57","-3.58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79","75","108","96","","17.1%","10.0%","","","0.38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4","-1.0","-1.0","-2.0","20 - 38","7.0%","","","","","","","3.70","28.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","120","119","101","100","90","100","105","105","99","118","116","","","","","","","","","","","","","","","","","","0"
"Braves","29","27","28","4.20","351","0","0","0","29","","557.0","2446","571","311","260","53","243","47","13","15","1","297","","","","","","","","","","","","4.80","3.93","1.22","9.23","0.86",".261","1.46",".282","68.5%","4.23","","","","","","","","","","","-12.4","554.2","-12.4","-1.3","","","","-3.09","-42.83","39.74","-50.37","-5.37","0.98","1.00","1.15","1.06","198","-2.66","-0.49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89","68","110","112","","12.1%","9.9%","","","-0.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3.2","-0.4","-1.5","-1.9","23 - 37","2.2%","","","","","","","4.27","24.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87","120","73","108","117","106","111","102","95","84","115","","","","","","","","","","","","","","","","","","0"
"Tigers","30","17","21","4.21","250","0","0","0","40","","400.0","1690","355","203","187","56","150","31","7","21","0","273","","","","","","","","","","","","6.14","3.38","1.82","7.99","1.26",".232","1.26",".248","71.3%","4.32","","","","","","","","","","","3.1","397.2","3.1","0.4","","","","-1.35","-30.54","29.19","-6.84","-0.69","0.99","1.10","1.31","1.24","120","0.61","-1.98","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71","55","104","105","","16.2%","8.9%","","","-0.11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2","2.6","-1.8","0.8","24 - 36","7.3%","","","","","","","3.66","28.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117","101","115","89","130","90","92","89","100","119","103","","","","","","","","","","","","","","","","","","0"
"Indians","26","19","29","4.37","306","0","0","0","28","","494.2","2162","489","274","240","50","231","35","13","23","3","241","","","","","","","","","","","","4.38","4.20","1.04","8.90","0.91",".255","1.46",".270","69.2%","4.50","","","","","","","","","","","-9.3","492.1","-9.3","-0.9","","","","-6.05","-40.53","34.49","-34.71","-3.45","0.99","1.11","1.44","1.54","168","-1.13","-4.97","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62","75","103","108","","11.2%","10.7%","","","-0.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.0","0.7","-0.8","-0.1","22 - 34","0.5%","","","","","","","4.48","24.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83","126","66","99","94","99","106","97","98","82","124","","","","","","","","","","","","","","","","","","0"
"Twins","27","12","17","4.47","237","0","0","0","34","","374.1","1608","367","200","186","41","156","21","5","25","5","234","","","","","","","","","","","","5.63","3.75","1.50","8.82","0.99",".254","1.40",".278","69.7%","4.15","","","","","","","","","","","8.3","372.0","8.3","0.9","","","","0.16","-26.25","26.41","-16.16","-1.79","0.91","1.06","1.36","1.27","116","-0.08","0.26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68","47","104","101","","14.6%","9.7%","","","0.32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9","-0.3","0.3","0.0","22 - 32","4.9%","","","","","","","3.96","26.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","107","113","94","98","102","99","102","100","98","107","112","","","","","","","","","","","","","","","","","","0"
"Cubs","28","28","23","4.50","313","0","0","0","42","","471.2","2089","494","256","236","50","221","52","12","16","4","306","","","","","","","","","","","","5.84","4.22","1.38","9.43","0.95",".266","1.52",".296","71.7%","4.25","","","","","","","","","","","4.0","467.7","4.0","0.6","","","","0.69","-39.43","40.13","-18.70","-1.92","1.07","1.10","1.18","1.14","171","-1.72","2.37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83","75","117","109","","14.7%","10.6%","","","0.26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.1","-2.0","0.4","-1.6","22 - 37","4.1%","","","","","","","4.05","27.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106","128","82","110","130","108","115","108","99","101","123","","","","","","","","","","","","","","","","","","0"
"Brewers","31","18","22","4.63","248","0","0","0","37","","435.1","1928","481","249","224","43","185","23","8","24","0","256","","","","","","","","","","","","5.29","3.82","1.38","9.94","0.89",".277","1.53",".305","69.2%","4.12","","","","","","","","","","","-0.8","432.3","-0.8","0.0","","","","-1.16","-34.91","33.75","-30.66","-3.00","1.02","1.11","1.31","1.25","121","-0.78","-0.36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67","57","113","103","","13.3%","9.6%","","","0.51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.1","-3.4","1.4","-2.0","26 - 38","3.7%","","","","","","","4.10","25.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101","115","87","111","92","108","112","109","98","97","111","","","","","","","","","","","","","","","","","","0"
