"Team","Age","W","L","ERA","G","GS","CG","ShO","SV","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","GB","FB","LD","IFFB","Balls","Strikes","Pitches","RS","IFH","BU","BUH","K/9","BB/9","K/BB","H/9","HR/9","AVG","WHIP","BABIP","LOB%","FIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","Starting","Start-IP","Relieving","Relief-IP","RAR","WAR","Dollars","tERA","xFIP","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","WPA/LI","Clutch","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","PO%","wFB","wSL","wCT","wCB","wCH","wSF","wKN","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","wSF/C","wKN/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","HLD","SD","MD","ERA-","FIP-","xFIP-","K%","BB%","SIERA","RS/9","E-F","FA% (pfx)","FT% (pfx)","FC% (pfx)","FS% (pfx)","FO% (pfx)","SI% (pfx)","SL% (pfx)","CU% (pfx)","KC% (pfx)","EP% (pfx)","CH% (pfx)","SC% (pfx)","KN% (pfx)","UN% (pfx)","vFA (pfx)","vFT (pfx)","vFC (pfx)","vFS (pfx)","vFO (pfx)","vSI (pfx)","vSL (pfx)","vCU (pfx)","vKC (pfx)","vEP (pfx)","vCH (pfx)","vSC (pfx)","vKN (pfx)","FA-X (pfx)","FT-X (pfx)","FC-X (pfx)","FS-X (pfx)","FO-X (pfx)","SI-X (pfx)","SL-X (pfx)","CU-X (pfx)","KC-X (pfx)","EP-X (pfx)","CH-X (pfx)","SC-X (pfx)","KN-X (pfx)","FA-Z (pfx)","FT-Z (pfx)","FC-Z (pfx)","FS-Z (pfx)","FO-Z (pfx)","SI-Z (pfx)","SL-Z (pfx)","CU-Z (pfx)","KC-Z (pfx)","EP-Z (pfx)","CH-Z (pfx)","SC-Z (pfx)","KN-Z (pfx)","wFA (pfx)","wFT (pfx)","wFC (pfx)","wFS (pfx)","wFO (pfx)","wSI (pfx)","wSL (pfx)","wCU (pfx)","wKC (pfx)","wEP (pfx)","wCH (pfx)","wSC (pfx)","wKN (pfx)","wFA/C (pfx)","wFT/C (pfx)","wFC/C (pfx)","wFS/C (pfx)","wFO/C (pfx)","wSI/C (pfx)","wSL/C (pfx)","wCU/C (pfx)","wKC/C (pfx)","wEP/C (pfx)","wCH/C (pfx)","wSC/C (pfx)","wKN/C (pfx)","O-Swing% (pfx)","Z-Swing% (pfx)","Swing% (pfx)","O-Contact% (pfx)","Z-Contact% (pfx)","Contact% (pfx)","Zone% (pfx)","Pace","RA9-WAR","BIP-Wins","LOB-Wins","FDP-Wins","Age Rng","K-BB%","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","kwERA","TTO%","CH% (pi)","CS% (pi)","CU% (pi)","FA% (pi)","FC% (pi)","FS% (pi)","KN% (pi)","SB% (pi)","SI% (pi)","SL% (pi)","XX% (pi)","vCH (pi)","vCS (pi)","vCU (pi)","vFA (pi)","vFC (pi)","vFS (pi)","vKN (pi)","vSB (pi)","vSI (pi)","vSL (pi)","vXX (pi)","CH-X (pi)","CS-X (pi)","CU-X (pi)","FA-X (pi)","FC-X (pi)","FS-X (pi)","KN-X (pi)","SB-X (pi)","SI-X (pi)","SL-X (pi)","XX-X (pi)","CH-Z (pi)","CS-Z (pi)","CU-Z (pi)","FA-Z (pi)","FC-Z (pi)","FS-Z (pi)","KN-Z (pi)","SB-Z (pi)","SI-Z (pi)","SL-Z (pi)","XX-Z (pi)","wCH (pi)","wCS (pi)","wCU (pi)","wFA (pi)","wFC (pi)","wFS (pi)","wKN (pi)","wSB (pi)","wSI (pi)","wSL (pi)","wXX (pi)","wCH/C (pi)","wCS/C (pi)","wCU/C (pi)","wFA/C (pi)","wFC/C (pi)","wFS/C (pi)","wKN/C (pi)","wSB/C (pi)","wSI/C (pi)","wSL/C (pi)","wXX/C (pi)","O-Swing% (pi)","Z-Swing% (pi)","Swing% (pi)","O-Contact% (pi)","Z-Contact% (pi)","Contact% (pi)","Zone% (pi)","Pace (pi)","FRM","K/9+","BB/9+","K/BB+","H/9+","HR/9+","AVG+","WHIP+","BABIP+","LOB%+","K%+","BB%+","LD%+","GB%+","FB%+","HR/FB%+","Pull%+","Cent%+","Oppo%+","Soft%+","Med%+","Hard%+","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","Events"
"Expos","27","29","21","2.64","260","0","0","0","39","","426.2","1759","358","149","125","27","163","30","10","8","1","307","","","","","","","","","","","","6.48","3.44","1.88","7.55","0.57",".226","1.22",".264","77.5%","3.33","","","","","","","","","","","32.3","424.1","32.3","3.5","","","","4.34","-31.84","36.18","41.55","4.58","1.17","1.26","1.47","1.43","133","4.44","-0.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81","55","72","90","","17.5%","9.3%","","","-0.70","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.9","2.3","2.1","4.4","20 - 39","8.2%","","","","","","","3.50","28.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","126","108","117","85","77","89","91","94","108","130","111","","","","","","","","","","","","","","","","","","0"
"Orioles","26","26","13","2.85","167","0","0","0","30","","344.0","1417","266","116","109","19","165","19","7","17","2","213","","","","","","","","","","","","5.57","4.32","1.29","6.96","0.50",".214","1.25",".244","78.3%","3.71","","","","","","","","","","","28.7","341.9","28.7","3.0","","","","6.31","-29.25","35.56","48.29","4.95","1.36","1.32","1.62","2.07","60","5.06","-0.41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68","32","71","90","","15.0%","11.6%","","","-0.86","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.7","3.7","2.0","5.7","22 - 33","3.4%","","","","","","","4.08","28.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","123","129","94","75","55","81","89","87","112","128","136","","","","","","","","","","","","","","","","","","0"
"Rangers","27","21","20","3.04","217","0","0","0","42","","414.2","1723","337","163","140","27","173","19","6","12","1","310","","","","","","","","","","","","6.73","3.75","1.79","7.31","0.59",".218","1.23",".257","73.8%","3.38","","","","","","","","","","","58.7","412.8","58.7","6.0","","","","4.67","-29.12","33.79","59.13","6.03","1.10","1.19","1.57","1.62","81","5.57","-1.32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","41","73","83","","18.0%","10.0%","","","-0.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.3","3.0","0.3","3.3","21 - 34","8.0%","","","","","","","3.53","29.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","148","113","131","79","65","83","88","91","105","153","117","","","","","","","","","","","","","","","","","","0"
"Pirates","31","38","25","3.08","326","0","0","0","52","","472.2","1995","432","190","162","30","187","49","11","20","7","297","","","","","","","","","","","","5.66","3.56","1.59","8.23","0.57",".240","1.31",".273","74.8%","3.56","","","","","","","","","","","35.3","469.4","35.3","3.8","","","","6.07","-45.29","51.36","37.69","4.09","1.43","1.55","1.83","2.06","187","3.62","0.63","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122","77","81","92","","14.9%","9.4%","","","-0.47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.3","1.5","2.0","3.5","22 - 36","5.5%","","","","","","","3.82","25.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110","111","99","92","78","94","97","97","105","111","112","","","","","","","","","","","","","","","","","","0"
"Cardinals","26","22","25","3.31","275","0","0","0","25","","375.1","1593","347","160","138","25","144","37","5","14","2","222","","","","","","","","","","","","5.32","3.45","1.54","8.32","0.60",".240","1.31",".269","72.9%","3.61","","","","","","","","","","","16.5","373.0","16.5","1.8","","","","0.80","-34.20","35.00","15.42","1.66","1.32","1.40","1.60","1.70","150","3.09","-2.48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76","61","88","98","","13.9%","9.0%","","","-0.30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.9","1.7","0.4","2.1","22 - 37","4.9%","","","","","","","3.90","24.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104","108","96","94","81","94","97","96","102","104","108","","","","","","","","","","","","","","","","","","0"
"Mets","26","23","34","3.40","328","0","0","0","36","","519.1","2239","489","228","196","31","273","66","8","18","2","309","","","","","","","","","","","","5.35","4.73","1.13","8.47","0.54",".250","1.47",".283","74.6%","3.94","","","","","","","","","","","5.1","516.3","5.1","0.6","","","","-1.33","-44.10","42.76","-2.14","-0.43","1.16","1.20","1.34","1.46","181","0.41","-1.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79","77","93","105","","13.8%","12.2%","","","-0.54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.4","0.3","2.4","2.8","21 - 34","1.6%","","","","","","","4.29","27.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105","148","71","95","73","98","109","101","104","103","146","","","","","","","","","","","","","","","","","","0"
"Astros","25","20","17","3.44","237","0","0","0","31","","332.0","1434","315","147","127","25","143","13","8","14","0","219","","","","","","","","","","","","5.94","3.88","1.53","8.54","0.68",".246","1.38",".279","74.0%","3.76","","","","","","","","","","","5.1","329.2","5.1","0.6","","","","0.90","-26.09","26.98","-18.95","-1.41","1.16","1.15","1.24","1.12","130","-1.64","2.42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56","44","99","105","","15.3%","10.0%","","","-0.31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2","0.7","0.9","1.6","22 - 32","5.3%","","","","","","","3.85","27.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","116","121","93","96","92","96","103","99","103","114","119","","","","","","","","","","","","","","","","","","0"
"Padres","28","23","31","3.46","279","0","0","0","25","","444.1","1920","436","198","171","29","196","38","7","8","3","269","","","","","","","","","","","","5.45","3.97","1.37","8.83","0.59",".254","1.42",".287","73.7%","3.74","","","","","","","","","","","2.9","442.0","2.9","0.4","","","","-8.83","-40.53","31.70","-25.82","-2.79","1.07","1.05","1.27","1.17","147","-1.72","-6.50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64","74","99","103","","14.0%","10.2%","","","-0.28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","-0.1","-0.1","-0.2","24 - 38","3.8%","","","","","","","4.03","25.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106","124","85","99","80","100","106","102","103","105","122","","","","","","","","","","","","","","","","","","0"
"Reds","26","27","26","3.53","281","0","0","0","40","","434.0","1856","424","197","170","26","161","35","8","5","0","276","","","","","","","","","","","","5.72","3.34","1.71","8.79","0.54",".251","1.35",".287","71.2%","3.41","","","","","","","","","","","37.6","430.5","37.6","4.1","","","","0.43","-35.76","36.19","3.09","0.12","1.12","1.15","1.28","1.24","147","1.34","-0.95","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81","63","94","89","","14.9%","8.7%","","","0.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","-0.2","-1.4","-1.6","21 - 36","6.2%","","","","","","","3.74","25.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","112","104","107","99","73","99","100","102","99","111","104","","","","","","","","","","","","","","","","","","0"
"Twins","27","22","19","3.54","213","0","0","0","33","","412.1","1736","411","181","162","24","145","8","4","22","2","230","","","","","","","","","","","","5.02","3.16","1.59","8.97","0.52",".259","1.35",".290","72.0%","3.46","","","","","","","","","","","47.8","409.3","47.8","4.9","","","","2.80","-29.43","32.23","31.66","3.10","1.01","1.01","1.18","1.06","82","2.83","-0.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62","46","81","82","","13.3%","8.4%","","","0.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.1","-0.3","1.5","1.2","21 - 36","4.9%","","","","","","","3.90","23.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111","95","115","97","58","98","96","103","103","113","97","","","","","","","","","","","","","","","","","","0"
