"Team","Age","W","L","ERA","G","GS","CG","ShO","SV","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","GB","FB","LD","IFFB","Balls","Strikes","Pitches","RS","IFH","BU","BUH","K/9","BB/9","K/BB","H/9","HR/9","AVG","WHIP","BABIP","LOB%","FIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","Starting","Start-IP","Relieving","Relief-IP","RAR","WAR","Dollars","tERA","xFIP","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","WPA/LI","Clutch","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","PO%","wFB","wSL","wCT","wCB","wCH","wSF","wKN","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","wSF/C","wKN/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","HLD","SD","MD","ERA-","FIP-","xFIP-","K%","BB%","SIERA","RS/9","E-F","FA% (pfx)","FT% (pfx)","FC% (pfx)","FS% (pfx)","FO% (pfx)","SI% (pfx)","SL% (pfx)","CU% (pfx)","KC% (pfx)","EP% (pfx)","CH% (pfx)","SC% (pfx)","KN% (pfx)","UN% (pfx)","vFA (pfx)","vFT (pfx)","vFC (pfx)","vFS (pfx)","vFO (pfx)","vSI (pfx)","vSL (pfx)","vCU (pfx)","vKC (pfx)","vEP (pfx)","vCH (pfx)","vSC (pfx)","vKN (pfx)","FA-X (pfx)","FT-X (pfx)","FC-X (pfx)","FS-X (pfx)","FO-X (pfx)","SI-X (pfx)","SL-X (pfx)","CU-X (pfx)","KC-X (pfx)","EP-X (pfx)","CH-X (pfx)","SC-X (pfx)","KN-X (pfx)","FA-Z (pfx)","FT-Z (pfx)","FC-Z (pfx)","FS-Z (pfx)","FO-Z (pfx)","SI-Z (pfx)","SL-Z (pfx)","CU-Z (pfx)","KC-Z (pfx)","EP-Z (pfx)","CH-Z (pfx)","SC-Z (pfx)","KN-Z (pfx)","wFA (pfx)","wFT (pfx)","wFC (pfx)","wFS (pfx)","wFO (pfx)","wSI (pfx)","wSL (pfx)","wCU (pfx)","wKC (pfx)","wEP (pfx)","wCH (pfx)","wSC (pfx)","wKN (pfx)","wFA/C (pfx)","wFT/C (pfx)","wFC/C (pfx)","wFS/C (pfx)","wFO/C (pfx)","wSI/C (pfx)","wSL/C (pfx)","wCU/C (pfx)","wKC/C (pfx)","wEP/C (pfx)","wCH/C (pfx)","wSC/C (pfx)","wKN/C (pfx)","O-Swing% (pfx)","Z-Swing% (pfx)","Swing% (pfx)","O-Contact% (pfx)","Z-Contact% (pfx)","Contact% (pfx)","Zone% (pfx)","Pace","RA9-WAR","BIP-Wins","LOB-Wins","FDP-Wins","Age Rng","K-BB%","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","kwERA","TTO%","CH% (pi)","CS% (pi)","CU% (pi)","FA% (pi)","FC% (pi)","FS% (pi)","KN% (pi)","SB% (pi)","SI% (pi)","SL% (pi)","XX% (pi)","vCH (pi)","vCS (pi)","vCU (pi)","vFA (pi)","vFC (pi)","vFS (pi)","vKN (pi)","vSB (pi)","vSI (pi)","vSL (pi)","vXX (pi)","CH-X (pi)","CS-X (pi)","CU-X (pi)","FA-X (pi)","FC-X (pi)","FS-X (pi)","KN-X (pi)","SB-X (pi)","SI-X (pi)","SL-X (pi)","XX-X (pi)","CH-Z (pi)","CS-Z (pi)","CU-Z (pi)","FA-Z (pi)","FC-Z (pi)","FS-Z (pi)","KN-Z (pi)","SB-Z (pi)","SI-Z (pi)","SL-Z (pi)","XX-Z (pi)","wCH (pi)","wCS (pi)","wCU (pi)","wFA (pi)","wFC (pi)","wFS (pi)","wKN (pi)","wSB (pi)","wSI (pi)","wSL (pi)","wXX (pi)","wCH/C (pi)","wCS/C (pi)","wCU/C (pi)","wFA/C (pi)","wFC/C (pi)","wFS/C (pi)","wKN/C (pi)","wSB/C (pi)","wSI/C (pi)","wSL/C (pi)","wXX/C (pi)","O-Swing% (pi)","Z-Swing% (pi)","Swing% (pi)","O-Contact% (pi)","Z-Contact% (pi)","Contact% (pi)","Zone% (pi)","Pace (pi)","FRM","K/9+","BB/9+","K/BB+","H/9+","HR/9+","AVG+","WHIP+","BABIP+","LOB%+","K%+","BB%+","LD%+","GB%+","FB%+","HR/FB%+","Pull%+","Cent%+","Oppo%+","Soft%+","Med%+","Hard%+","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","Events"
"Indians","28","20","18","3.49","214","0","0","0","28","","426.0","1846","393","182","165","27","200","27","10","20","3","277","","","","","","","","","","","","5.85","4.23","1.39","8.30","0.57",".240","1.39",".275","74.5%","3.59","","","","","","","","","","","30.4","422.5","30.4","3.3","","","","1.16","-29.71","30.87","7.34","0.86","1.00","1.09","1.46","1.39","91","1.36","-0.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61","47","92","93","","15.0%","10.8%","","","-0.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.1","0.5","0.3","0.8","23 - 32","4.2%","","","","","","","3.68","27.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","129","130","99","93","76","94","103","100","104","127","128","","","","","","","","","","","","","","","","","","0"
"Astros","26","16","17","3.56","218","0","0","0","23","","349.0","1516","350","151","138","16","147","36","6","10","8","234","","","","","","","","","","","","6.03","3.79","1.59","9.03","0.41",".257","1.42",".300","73.2%","3.16","","","","","","","","","","","15.3","346.9","15.3","1.8","","","","-3.26","-27.67","24.41","-5.89","-0.66","1.03","1.02","1.16","1.07","104","0.28","-3.45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43","50","108","94","","15.4%","9.7%","","","0.40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.1","-2.0","0.1","-1.9","22 - 33","5.7%","","","","","","","3.49","26.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117","116","99","105","62","103","108","109","102","114","113","","","","","","","","","","","","","","","","","","0"
"Red Sox","29","29","14","3.58","178","0","0","0","26","","375.0","1626","407","171","149","25","127","17","10","3","1","189","","","","","","","","","","","","4.54","3.05","1.49","9.77","0.60",".273","1.42",".300","73.3%","3.54","","","","","","","","","","","40.1","372.9","40.1","4.4","","","","0.60","-33.07","33.67","4.98","0.50","1.21","1.27","1.71","2.12","72","0.83","-0.33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56","44","88","90","","11.6%","7.8%","","","0.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.8","-1.9","2.3","0.4","23 - 37","3.8%","","","","","","","3.72","21.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","94","107","110","80","107","105","109","102","98","92","","","","","","","","","","","","","","","","","","0"
"Brewers","25","18","14","3.67","173","0","0","0","24","","336.1","1453","325","155","137","25","121","17","17","11","1","176","","","","","","","","","","","","4.71","3.24","1.45","8.70","0.67",".247","1.33",".269","72.0%","3.74","","","","","","","","","","","6.4","334.0","6.4","0.7","","","","-0.22","-23.99","23.77","11.78","1.17","0.98","1.13","1.62","1.84","73","0.49","-0.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54","41","98","100","","12.1%","8.3%","","","-0.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.8","0.9","0.1","1.1","21 - 29","3.8%","","","","","","","3.72","22.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104","100","103","98","89","97","98","98","100","102","98","","","","","","","","","","","","","","","","","","0"
"Twins","27","15","24","3.69","176","0","0","0","26","","356.1","1537","344","161","146","21","164","12","12","21","3","190","","","","","","","","","","","","4.80","4.14","1.16","8.69","0.53",".253","1.43",".281","73.2%","3.77","","","","","","","","","","","15.1","354.0","15.1","1.7","","","","-1.91","-28.73","26.82","-8.60","-0.88","1.05","0.99","1.22","0.87","63","-0.67","-1.15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","44","95","99","","12.4%","10.7%","","","-0.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6","-0.1","1.1","1.0","21 - 35","1.7%","","","","","","","3.97","24.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106","127","83","98","71","99","106","102","102","105","126","","","","","","","","","","","","","","","","","","0"
"Cardinals","25","13","24","3.69","258","0","0","0","22","","387.1","1657","336","181","159","30","190","38","5","18","4","325","","","","","","","","","","","","7.55","4.41","1.71","7.81","0.70",".230","1.36",".276","71.6%","3.42","","","","","","","","","","","11.1","385.0","11.1","1.3","","","","-4.24","-31.41","27.17","-18.85","-2.11","1.02","1.04","1.21","1.25","128","-1.94","-2.23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53","58","103","99","","19.6%","11.5%","","","0.27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8","0.3","-0.8","-0.5","23 - 30","8.2%","","","","","","","3.20","32.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","147","135","108","91","105","93","103","100","99","145","134","","","","","","","","","","","","","","","","","","0"
"Expos","27","14","25","3.77","267","0","0","0","32","","406.1","1763","387","191","170","37","208","34","8","15","3","216","","","","","","","","","","","","4.78","4.61","1.04","8.57","0.82",".250","1.46",".270","74.8%","4.30","","","","","","","","","","","-36.1","402.6","-36.1","-3.9","","","","-3.91","-33.76","29.85","-21.42","-2.58","1.04","1.20","1.46","1.47","147","-1.35","-2.43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72","64","107","124","","12.3%","11.8%","","","-0.53","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","1.1","2.9","4.0","19 - 38","0.5%","","","","","","","4.12","26.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93","141","66","100","124","101","111","98","104","91","138","","","","","","","","","","","","","","","","","","0"
"Giants","27","26","20","3.78","239","0","0","0","29","","338.1","1479","342","160","142","17","153","40","7","15","1","199","","","","","","","","","","","","5.29","4.07","1.30","9.10","0.45",".259","1.46",".295","71.5%","3.48","","","","","","","","","","","8.8","335.3","8.8","1.0","","","","-1.55","-32.68","31.13","-31.90","-3.43","1.31","1.40","1.59","1.72","119","-2.25","1.06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69","52","108","102","","13.5%","10.3%","","","0.30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.2","-1.4","0.1","-1.2","23 - 30","3.1%","","","","","","","3.80","25.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103","125","82","106","68","104","111","107","99","100","121","","","","","","","","","","","","","","","","","","0"
"Mets","27","22","34","3.80","270","0","0","0","26","","417.0","1800","416","190","176","31","187","53","7","15","5","231","","","","","","","","","","","","4.99","4.04","1.24","8.98","0.67",".259","1.45",".286","74.1%","3.84","","","","","","","","","","","-6.9","413.5","-6.9","-0.7","","","","-8.55","-40.98","32.43","-11.64","-1.24","1.14","1.11","1.22","1.23","129","-1.70","-5.78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56","68","111","109","","12.8%","10.4%","","","-0.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0","-0.7","1.4","0.7","23 - 35","2.4%","","","","","","","3.88","24.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97","124","78","104","101","104","110","104","103","95","121","","","","","","","","","","","","","","","","","","0"
"White Sox","28","11","18","3.90","200","0","0","0","33","","401.1","1693","403","198","174","35","137","10","16","6","0","183","","","","","","","","","","","","4.10","3.07","1.34","9.04","0.78",".262","1.35",".278","70.6%","3.95","","","","","","","","","","","-4.6","400.4","-4.6","-0.4","","","","-3.26","-27.63","24.37","-20.93","-2.11","0.86","1.03","1.54","1.66","77","-0.35","-3.46","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48","53","103","106","","10.8%","8.1%","","","-0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.5","0.1","-0.1","0.0","20 - 36","2.7%","","","","","","","3.85","21.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91","94","92","101","105","102","100","101","98","91","95","","","","","","","","","","","","","","","","","","0"
"Reds","26","37","15","3.93","299","0","0","0","46","","466.2","2015","463","229","204","33","181","33","9","8","4","282","","","","","","","","","","","","5.44","3.49","1.56","8.93","0.64",".254","1.38",".285","69.9%","3.52","","","","","","","","","","","18.4","464.8","18.4","2.1","","","","6.41","-32.15","38.56","-3.04","-0.19","1.07","1.16","1.31","1.29","154","0.56","5.44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94","50","109","98","","14.0%","9.0%","","","0.42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.2","-0.6","-1.7","-2.3","21 - 35","5.0%","","","","","","","3.57","24.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106","107","98","104","96","102","105","103","97","104","105","","","","","","","","","","","","","","","","","","0"
"Cubs","28","37","22","4.00","327","0","0","0","38","","466.0","2044","463","231","207","47","212","44","8","26","4","333","","","","","","","","","","","","6.43","4.09","1.57","8.94","0.91",".254","1.45",".288","73.2%","3.88","","","","","","","","","","","13.0","463.9","13.0","1.5","","","","-2.21","-42.84","40.62","-23.26","-2.63","1.22","1.28","1.49","1.57","189","-2.02","0.21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87","74","101","104","","16.3%","10.4%","","","0.11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6","-0.9","1.0","0.1","23 - 38","5.9%","","","","","","","3.47","29.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","125","126","100","104","137","102","110","105","102","121","121","","","","","","","","","","","","","","","","","","0"
"Mariners","27","21","23","4.26","249","0","0","0","20","","538.1","2343","556","281","255","47","252","26","11","15","2","243","","","","","","","","","","","","4.06","4.21","0.96","9.30","0.79",".267","1.50",".284","71.4%","4.28","","","","","","","","","","","0.2","536.0","0.2","0.2","","","","-3.77","-39.97","36.20","-18.51","-2.16","0.93","1.03","1.34","1.36","117","-1.04","-3.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55","65","111","106","","10.4%","10.8%","","","-0.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.4","-0.7","-0.8","-1.6","22 - 32","-0.4%","","","","","","","4.22","23.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","130","69","104","105","105","111","103","100","88","127","","","","","","","","","","","","","","","","","","0"
"Orioles","27","16","15","4.27","161","0","0","0","33","","284.2","1277","284","158","135","22","168","20","5","21","1","174","","","","","","","","","","","","5.50","5.31","1.04","8.98","0.70",".257","1.59",".289","70.2%","4.19","","","","","","","","","","","-5.6","281.4","-5.6","-0.5","","","","0.64","-24.22","24.86","-40.09","-4.32","1.11","1.24","1.76","1.81","65","-2.41","2.98","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48","45","119","113","","13.6%","13.2%","","","0.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.0","-0.6","-0.9","-1.5","21 - 37","0.5%","","","","","","","4.12","28.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121","163","74","101","93","101","118","105","98","115","155","","","","","","","","","","","","","","","","","","0"
"Braves","27","17","22","4.27","293","0","0","0","32","","452.2","1989","461","245","215","46","209","50","16","22","10","255","","","","","","","","","","","","5.07","4.16","1.22","9.17","0.91",".261","1.48",".284","71.0%","4.27","","","","","","","","","","","-4.5","449.4","-4.5","-0.4","","","","-1.25","-32.62","31.37","-32.13","-3.50","0.96","1.00","1.16","1.10","161","-1.12","-0.17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73","58","109","111","","12.8%","10.5%","","","0.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.9","-0.4","-0.2","-0.5","22 - 39","2.3%","","","","","","","3.90","25.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99","127","77","107","138","105","112","103","98","95","123","","","","","","","","","","","","","","","","","","0"
"Blue Jays","27","20","21","4.40","213","0","0","0","23","","415.0","1814","423","212","203","37","197","25","3","20","3","234","","","","","","","","","","","","5.07","4.27","1.19","9.17","0.80",".262","1.49",".287","72.0%","4.06","","","","","","","","","","","4.8","412.2","4.8","0.6","","","","-2.94","-31.45","28.51","-23.56","-2.70","0.98","1.07","1.47","1.49","87","-1.62","-1.39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51","51","112","105","","12.9%","10.9%","","","0.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","-0.8","1.2","0.4","20 - 32","2.0%","","","","","","","3.93","25.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","112","131","85","103","107","103","111","104","100","109","128","","","","","","","","","","","","","","","","","","0"
