"Team","Age","W","L","ERA","G","GS","CG","ShO","SV","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","GB","FB","LD","IFFB","Balls","Strikes","Pitches","RS","IFH","BU","BUH","K/9","BB/9","K/BB","H/9","HR/9","AVG","WHIP","BABIP","LOB%","FIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","Starting","Start-IP","Relieving","Relief-IP","RAR","WAR","Dollars","tERA","xFIP","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","WPA/LI","Clutch","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","PO%","wFB","wSL","wCT","wCB","wCH","wSF","wKN","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","wSF/C","wKN/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","HLD","SD","MD","ERA-","FIP-","xFIP-","K%","BB%","SIERA","RS/9","E-F","FA% (pfx)","FT% (pfx)","FC% (pfx)","FS% (pfx)","FO% (pfx)","SI% (pfx)","SL% (pfx)","CU% (pfx)","KC% (pfx)","EP% (pfx)","CH% (pfx)","SC% (pfx)","KN% (pfx)","UN% (pfx)","vFA (pfx)","vFT (pfx)","vFC (pfx)","vFS (pfx)","vFO (pfx)","vSI (pfx)","vSL (pfx)","vCU (pfx)","vKC (pfx)","vEP (pfx)","vCH (pfx)","vSC (pfx)","vKN (pfx)","FA-X (pfx)","FT-X (pfx)","FC-X (pfx)","FS-X (pfx)","FO-X (pfx)","SI-X (pfx)","SL-X (pfx)","CU-X (pfx)","KC-X (pfx)","EP-X (pfx)","CH-X (pfx)","SC-X (pfx)","KN-X (pfx)","FA-Z (pfx)","FT-Z (pfx)","FC-Z (pfx)","FS-Z (pfx)","FO-Z (pfx)","SI-Z (pfx)","SL-Z (pfx)","CU-Z (pfx)","KC-Z (pfx)","EP-Z (pfx)","CH-Z (pfx)","SC-Z (pfx)","KN-Z (pfx)","wFA (pfx)","wFT (pfx)","wFC (pfx)","wFS (pfx)","wFO (pfx)","wSI (pfx)","wSL (pfx)","wCU (pfx)","wKC (pfx)","wEP (pfx)","wCH (pfx)","wSC (pfx)","wKN (pfx)","wFA/C (pfx)","wFT/C (pfx)","wFC/C (pfx)","wFS/C (pfx)","wFO/C (pfx)","wSI/C (pfx)","wSL/C (pfx)","wCU/C (pfx)","wKC/C (pfx)","wEP/C (pfx)","wCH/C (pfx)","wSC/C (pfx)","wKN/C (pfx)","O-Swing% (pfx)","Z-Swing% (pfx)","Swing% (pfx)","O-Contact% (pfx)","Z-Contact% (pfx)","Contact% (pfx)","Zone% (pfx)","Pace","RA9-WAR","BIP-Wins","LOB-Wins","FDP-Wins","Age Rng","K-BB%","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","kwERA","TTO%","CH% (pi)","CS% (pi)","CU% (pi)","FA% (pi)","FC% (pi)","FS% (pi)","KN% (pi)","SB% (pi)","SI% (pi)","SL% (pi)","XX% (pi)","vCH (pi)","vCS (pi)","vCU (pi)","vFA (pi)","vFC (pi)","vFS (pi)","vKN (pi)","vSB (pi)","vSI (pi)","vSL (pi)","vXX (pi)","CH-X (pi)","CS-X (pi)","CU-X (pi)","FA-X (pi)","FC-X (pi)","FS-X (pi)","KN-X (pi)","SB-X (pi)","SI-X (pi)","SL-X (pi)","XX-X (pi)","CH-Z (pi)","CS-Z (pi)","CU-Z (pi)","FA-Z (pi)","FC-Z (pi)","FS-Z (pi)","KN-Z (pi)","SB-Z (pi)","SI-Z (pi)","SL-Z (pi)","XX-Z (pi)","wCH (pi)","wCS (pi)","wCU (pi)","wFA (pi)","wFC (pi)","wFS (pi)","wKN (pi)","wSB (pi)","wSI (pi)","wSL (pi)","wXX (pi)","wCH/C (pi)","wCS/C (pi)","wCU/C (pi)","wFA/C (pi)","wFC/C (pi)","wFS/C (pi)","wKN/C (pi)","wSB/C (pi)","wSI/C (pi)","wSL/C (pi)","wXX/C (pi)","O-Swing% (pi)","Z-Swing% (pi)","Swing% (pi)","O-Contact% (pi)","Z-Contact% (pi)","Contact% (pi)","Zone% (pi)","Pace (pi)","FRM","K/9+","BB/9+","K/BB+","H/9+","HR/9+","AVG+","WHIP+","BABIP+","LOB%+","K%+","BB%+","LD%+","GB%+","FB%+","HR/FB%+","Pull%+","Cent%+","Oppo%+","Soft%+","Med%+","Hard%+","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","Events"
"White Sox","26","33","20","2.85","338","0","0","0","40","","463.2","1912","375","165","147","42","190","18","12","17","1","302","","","","","","","","","","","","5.86","3.69","1.59","7.28","0.82",".219","1.22",".244","79.5%","4.04","","","","","","","","","","","14.8","459.0","14.8","1.7","","","","3.61","-38.63","42.24","59.26","5.97","1.26","1.32","1.56","1.67","205","5.31","-2.45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108","62","71","100","","15.8%","9.9%","","","-1.18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.9","4.0","4.2","8.2","21 - 43","5.9%","","","","","","","3.99","27.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103","108","93","82","95","86","89","86","112","107","112","","","","","","","","","","","","","","","","","","0"
"Dodgers","30","28","21","3.08","367","0","0","0","40","","435.0","1828","386","169","149","34","168","44","8","22","6","349","","","","","","","","","","","","7.22","3.48","2.08","7.99","0.70",".234","1.27",".277","76.4%","3.48","","","","","","","","","","","27.9","433.6","27.9","3.1","","","","0.30","-35.78","36.08","22.48","2.27","1.18","1.35","1.58","1.68","220","0.86","-0.60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111","73","87","95","","19.1%","9.2%","","","-0.40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.8","0.1","1.7","1.7","24 - 37","9.9%","","","","","","","3.50","30.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122","107","113","94","95","95","98","100","107","122","108","","","","","","","","","","","","","","","","","","0"
"Mariners","28","23","20","3.16","383","0","0","0","48","","489.2","2052","426","191","172","34","196","39","11","27","2","315","","","","","","","","","","","","5.79","3.60","1.61","7.83","0.62",".231","1.27",".262","75.5%","3.74","","","","","","","","","","","38.8","486.4","38.8","4.1","","","","4.18","-35.72","39.90","46.53","4.99","1.13","1.20","1.32","1.40","231","3.97","-0.27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105","71","76","92","","15.4%","9.6%","","","-0.58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.5","2.1","2.3","4.4","21 - 35","5.8%","","","","","","","3.99","26.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101","106","96","88","72","90","93","92","106","104","108","","","","","","","","","","","","","","","","","","0"
"Mets","27","20","19","3.22","314","0","0","0","39","","419.2","1768","396","179","150","27","133","27","6","17","3","280","","","","","","","","","","","","6.00","2.85","2.11","8.49","0.58",".243","1.26",".279","71.6%","3.35","","","","","","","","","","","29.7","417.1","29.7","3.3","","","","-0.54","-30.69","30.15","9.86","0.95","1.03","1.02","1.15","1.20","165","1.70","-2.22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81","51","89","90","","15.8%","7.5%","","","-0.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7","-0.1","-1.4","-1.5","22 - 32","8.3%","","","","","","","3.69","24.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101","88","115","100","78","99","97","101","100","102","88","","","","","","","","","","","","","","","","","","0"
"Padres","29","19","17","3.33","333","0","0","0","47","","437.1","1839","400","181","162","26","171","29","2","23","3","281","","","","","","","","","","","","5.78","3.52","1.64","8.23","0.54",".240","1.31",".275","73.1%","3.53","","","","","","","","","","","36.3","435.0","36.3","4.0","","","","0.66","-31.81","32.47","15.21","1.78","1.07","1.17","1.33","1.43","185","2.64","-2.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","59","89","92","","15.3%","9.3%","","","-0.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.3","0.4","-0.1","0.3","24 - 38","6.0%","","","","","","","3.97","26.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98","109","89","97","72","98","100","99","102","98","109","","","","","","","","","","","","","","","","","","0"
"Angels","29","11","14","3.38","310","0","0","0","50","","399.2","1652","342","169","150","39","139","18","14","23","3","330","","","","","","","","","","","","7.43","3.13","2.37","7.70","0.88",".228","1.20",".268","74.0%","3.62","","","","","","","","","","","43.6","396.4","43.6","4.6","","","","0.56","-27.53","28.10","17.64","2.12","0.99","1.02","1.17","1.13","166","1.23","-0.66","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81","46","82","88","","20.0%","8.4%","","","-0.24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.2","1.1","-0.4","0.6","23 - 39","11.6%","","","","","","","3.30","30.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","130","92","142","86","102","89","88","94","104","135","95","","","","","","","","","","","","","","","","","","0"
"Yankees","29","26","23","3.41","377","0","0","0","37","","552.0","2344","526","245","209","44","202","22","16","25","6","408","","","","","","","","","","","","6.65","3.29","2.02","8.58","0.72",".247","1.32",".288","73.1%","3.60","","","","","","","","","","","57.7","548.5","57.7","6.1","","","","2.90","-38.54","41.43","23.45","2.42","0.99","1.03","1.14","1.23","219","2.66","0.26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104","66","83","88","","17.4%","8.6%","","","-0.19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.6","-1.0","1.4","0.5","24 - 34","8.8%","","","","","","","3.63","27.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","116","96","121","96","83","97","96","101","103","117","97","","","","","","","","","","","","","","","","","","0"
"Orioles","28","25","26","3.45","372","0","0","0","42","","557.2","2308","509","230","214","43","186","27","10","24","3","389","","","","","","","","","","","","6.28","3.00","2.09","8.21","0.69",".241","1.25",".277","73.7%","3.52","","","","","","","","","","","59.2","555.1","59.2","6.3","","","","3.35","-37.15","40.50","42.92","4.42","1.01","1.07","1.31","1.29","218","5.36","-2.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104","63","86","87","","16.9%","8.1%","","","-0.06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.7","0.4","1.0","1.4","24 - 39","8.8%","","","","","","","3.63","26.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110","88","125","92","80","94","91","98","104","114","91","","","","","","","","","","","","","","","","","","0"
"Cubs","28","29","29","3.46","360","0","0","0","40","","499.2","2125","443","223","192","41","211","37","9","25","2","385","","","","","","","","","","","","6.93","3.80","1.82","7.98","0.74",".233","1.31",".272","72.7%","3.70","","","","","","","","","","","25.6","495.7","25.6","2.8","","","","-1.45","-47.06","45.61","-2.46","-0.44","1.30","1.29","1.51","1.55","212","2.58","-3.70","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114","87","89","96","","18.1%","9.9%","","","-0.24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.1","0.8","0.5","1.2","23 - 36","8.2%","","","","","","","3.71","30.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117","117","99","94","100","95","101","98","101","116","117","","","","","","","","","","","","","","","","","","0"
"Twins","27","24","16","3.53","291","0","0","0","53","","448.2","1886","420","193","176","37","164","25","9","20","1","294","","","","","","","","","","","","5.90","3.29","1.79","8.42","0.74",".245","1.30",".277","73.9%","3.77","","","","","","","","","","","26.1","446.8","26.1","2.8","","","","3.32","-29.00","32.32","34.78","3.47","0.96","1.01","1.22","1.27","150","3.78","-0.30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93","50","83","94","","15.6%","8.7%","","","-0.24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.6","0.3","2.5","2.8","22 - 37","6.9%","","","","","","","3.86","26.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103","96","107","94","86","96","95","97","104","105","98","","","","","","","","","","","","","","","","","","0"
