"Name","Team","Age","W","L","ERA","G","GS","CG","ShO","SV","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","GB","FB","LD","IFFB","Balls","Strikes","Pitches","RS","IFH","BU","BUH","K/9","BB/9","K/BB","H/9","HR/9","AVG","WHIP","BABIP","LOB%","FIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","Starting","Start-IP","Relieving","Relief-IP","RAR","WAR","Dollars","tERA","xFIP","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","WPA/LI","Clutch","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","PO%","wFB","wSL","wCT","wCB","wCH","wSF","wKN","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","wSF/C","wKN/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","HLD","SD","MD","ERA-","FIP-","xFIP-","K%","BB%","SIERA","RS/9","E-F","FA% (pfx)","FT% (pfx)","FC% (pfx)","FS% (pfx)","FO% (pfx)","SI% (pfx)","SL% (pfx)","CU% (pfx)","KC% (pfx)","EP% (pfx)","CH% (pfx)","SC% (pfx)","KN% (pfx)","UN% (pfx)","vFA (pfx)","vFT (pfx)","vFC (pfx)","vFS (pfx)","vFO (pfx)","vSI (pfx)","vSL (pfx)","vCU (pfx)","vKC (pfx)","vEP (pfx)","vCH (pfx)","vSC (pfx)","vKN (pfx)","FA-X (pfx)","FT-X (pfx)","FC-X (pfx)","FS-X (pfx)","FO-X (pfx)","SI-X (pfx)","SL-X (pfx)","CU-X (pfx)","KC-X (pfx)","EP-X (pfx)","CH-X (pfx)","SC-X (pfx)","KN-X (pfx)","FA-Z (pfx)","FT-Z (pfx)","FC-Z (pfx)","FS-Z (pfx)","FO-Z (pfx)","SI-Z (pfx)","SL-Z (pfx)","CU-Z (pfx)","KC-Z (pfx)","EP-Z (pfx)","CH-Z (pfx)","SC-Z (pfx)","KN-Z (pfx)","wFA (pfx)","wFT (pfx)","wFC (pfx)","wFS (pfx)","wFO (pfx)","wSI (pfx)","wSL (pfx)","wCU (pfx)","wKC (pfx)","wEP (pfx)","wCH (pfx)","wSC (pfx)","wKN (pfx)","wFA/C (pfx)","wFT/C (pfx)","wFC/C (pfx)","wFS/C (pfx)","wFO/C (pfx)","wSI/C (pfx)","wSL/C (pfx)","wCU/C (pfx)","wKC/C (pfx)","wEP/C (pfx)","wCH/C (pfx)","wSC/C (pfx)","wKN/C (pfx)","O-Swing% (pfx)","Z-Swing% (pfx)","Swing% (pfx)","O-Contact% (pfx)","Z-Contact% (pfx)","Contact% (pfx)","Zone% (pfx)","Pace","RA9-WAR","BIP-Wins","LOB-Wins","FDP-Wins","Age Rng","K-BB%","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","kwERA","TTO%","CH% (pi)","CS% (pi)","CU% (pi)","FA% (pi)","FC% (pi)","FS% (pi)","KN% (pi)","SB% (pi)","SI% (pi)","SL% (pi)","XX% (pi)","vCH (pi)","vCS (pi)","vCU (pi)","vFA (pi)","vFC (pi)","vFS (pi)","vKN (pi)","vSB (pi)","vSI (pi)","vSL (pi)","vXX (pi)","CH-X (pi)","CS-X (pi)","CU-X (pi)","FA-X (pi)","FC-X (pi)","FS-X (pi)","KN-X (pi)","SB-X (pi)","SI-X (pi)","SL-X (pi)","XX-X (pi)","CH-Z (pi)","CS-Z (pi)","CU-Z (pi)","FA-Z (pi)","FC-Z (pi)","FS-Z (pi)","KN-Z (pi)","SB-Z (pi)","SI-Z (pi)","SL-Z (pi)","XX-Z (pi)","wCH (pi)","wCS (pi)","wCU (pi)","wFA (pi)","wFC (pi)","wFS (pi)","wKN (pi)","wSB (pi)","wSI (pi)","wSL (pi)","wXX (pi)","wCH/C (pi)","wCS/C (pi)","wCU/C (pi)","wFA/C (pi)","wFC/C (pi)","wFS/C (pi)","wKN/C (pi)","wSB/C (pi)","wSI/C (pi)","wSL/C (pi)","wXX/C (pi)","O-Swing% (pi)","Z-Swing% (pi)","Swing% (pi)","O-Contact% (pi)","Z-Contact% (pi)","Contact% (pi)","Zone% (pi)","Pace (pi)","FRM","K/9+","BB/9+","K/BB+","H/9+","HR/9+","AVG+","WHIP+","BABIP+","LOB%+","K%+","BB%+","LD%+","GB%+","FB%+","HR/FB%+","Pull%+","Cent%+","Oppo%+","Soft%+","Med%+","Hard%+","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","Events","playerid"
"Dustin Hermanson","Expos","26","9","14","4.20","34","34","0","0","0","","216.1","928","225","110","101","20","69","4","7","4","1","145","","","","","","","","","","","","6.03","2.87","2.10","9.36","0.83",".264","1.36",".298","70.0%","4.05","","","","","","","","","41.3","216.1","","","41.3","4.0","","","","0.78","-15.77","16.55","9.27","0.93","0.99","0.90","0.87","0.89","34","1.05","-0.26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","92","88","","15.6%","7.4%","","","0.15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.7","-0.2","-0.1","-0.3","26 - 26","8.2%","","","","","","","4.56","25.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","77","117","101","74","101","94","101","99","92","78","","","","","","","","","","","","","","","","","","0","195"
"John Halama","Mariners","27","9","8","4.20","24","24","1","1","0","","152.0","648","167","75","71","18","47","3","5","2","0","87","","","","","","","","","","","","5.15","2.78","1.85","9.89","1.07",".280","1.41",".303","74.3%","4.55","","","","","","","","","23.1","152.0","","","23.1","2.1","","","","1.81","-11.36","13.17","19.29","1.67","1.05","0.96","0.87","1.34","23","1.60","0.12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","90","97","","13.4%","7.3%","","","-0.35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.8","0.0","0.7","0.7","27 - 27","6.2%","","","","","","","4.80","23.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83","75","110","102","91","103","95","101","107","85","77","","","","","","","","","","","","","","","","","","0","1080"
"Wilson Alvarez","Devil Rays","29","9","9","4.22","28","28","1","0","0","","160.0","703","159","92","75","22","79","1","6","3","0","128","","","","","","","","","","","","7.20","4.44","1.62","8.94","1.24",".257","1.49",".293","71.3%","4.92","","","","","","","","","20.1","160.0","","","20.1","1.8","","","","0.92","-12.57","13.49","5.22","0.32","1.01","0.92","0.88","1.36","27","0.00","0.91","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","86","102","","18.2%","11.2%","","","-0.70","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1","0.4","-0.1","0.2","29 - 29","7.0%","","","","","","","4.71","32.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","115","119","97","93","105","95","100","97","102","116","120","","","","","","","","","","","","","","","","","","0","1193"
"Al Leiter","Mets","33","13","12","4.23","32","32","1","1","0","","213.0","923","209","107","100","19","93","8","9","4","1","162","","","","","","","","","","","","6.85","3.93","1.74","8.83","0.80",".255","1.42",".297","71.7%","4.21","","","","","","","","","34.4","213.0","","","34.4","3.3","","","","-0.20","-16.89","16.69","6.17","0.64","1.01","0.89","0.88","0.92","31","-0.10","-0.09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","96","94","","17.6%","10.1%","","","0.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.3","-0.1","0.1","0.1","33 - 33","7.5%","","","","","","","4.65","29.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102","105","97","95","71","97","98","100","101","103","106","","","","","","","","","","","","","","","","","","0","883"
"Masato Yoshii","Mets","34","12","8","4.24","29","29","1","0","0","","170.0","705","164","81","80","24","56","3","5","1","0","104","","","","","","","","","","","","5.51","2.96","1.86","8.68","1.27",".255","1.29",".271","75.2%","4.82","","","","","","","","","16.2","170.0","","","16.2","1.5","","","","0.79","-10.99","11.77","8.11","0.85","0.89","0.85","0.87","0.97","28","0.31","0.57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","96","107","","14.8%","7.9%","","","-0.59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.1","1.1","0.6","1.6","34 - 34","6.8%","","","","","","","4.73","26.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82","79","104","94","112","97","90","92","106","87","84","","","","","","","","","","","","","","","","","","0","807"
"Kyle Peterson","Brewers","23","3","5","4.24","12","12","0","0","0","","70.0","307","78","39","33","3","23","2","2","1","0","31","","","","","","","","","","","","3.99","2.96","1.35","10.03","0.39",".277","1.44",".302","64.8%","3.88","","","","","","","","","14.8","70.0","","","14.8","1.4","","","","0.23","-5.12","5.35","1.23","0.11","1.00","0.94","0.87","1.36","12","0.56","-0.33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","93","84","","10.1%","7.5%","","","0.37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9","-0.1","-0.5","-0.6","23 - 23","2.6%","","","","","","","5.23","18.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","79","75","108","34","106","100","102","91","59","79","","","","","","","","","","","","","","","","","","0","1010235"
"Dave Burba","Indians","32","15","9","4.25","34","34","1","0","0","","220.0","940","211","113","104","30","96","3","8","13","0","174","","","","","","","","","","","","7.12","3.93","1.81","8.63","1.23",".252","1.40",".286","74.0%","4.74","","","","","","","","","32.8","220.0","","","32.8","3.0","","","","2.04","-16.59","18.63","23.38","1.92","1.03","0.95","0.87","1.24","33","1.50","0.48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","86","97","","18.5%","10.2%","","","-0.49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.3","0.8","0.4","1.3","32 - 32","8.3%","","","","","","","4.55","31.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114","106","108","89","105","93","94","95","106","118","109","","","","","","","","","","","","","","","","","","0","1239"
"Darren Oliver","Cardinals","28","9","9","4.26","30","30","2","1","0","","196.1","842","197","96","93","16","74","4","11","6","2","119","","","","","","","","","","","","5.46","3.39","1.61","9.03","0.73",".260","1.38",".291","71.7%","4.28","","","","","","","","","34.6","196.1","","","34.6","3.3","","","","1.47","-15.36","16.83","18.58","1.73","1.10","1.00","0.88","1.45","28","1.53","-0.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","94","91","","14.1%","8.8%","","","-0.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.7","0.2","0.1","0.3","28 - 28","5.3%","","","","","","","4.90","24.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81","91","90","98","65","99","96","98","101","83","93","","","","","","","","","","","","","","","","","","0","206"
"Brian Anderson","Diamondbacks","27","7","1","4.27","19","19","2","1","0","","111.2","471","124","56","53","15","24","2","0","0","1","66","","","","","","","","","","","","5.32","1.93","2.75","9.99","1.21",".277","1.33",".298","72.4%","4.34","","","","","","","","","18.5","111.2","","","18.5","1.8","","","","0.60","-7.24","7.85","8.96","0.89","0.90","0.89","0.87","1.53","17","1.32","-0.65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","91","93","","14.0%","5.1%","","","-0.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1","-0.1","0.4","0.3","27 - 27","8.9%","","","","","","","4.48","22.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79","52","153","108","107","106","92","101","102","82","54","","","","","","","","","","","","","","","","","","0","44"
"Denny Neagle","Reds","30","9","5","4.28","19","19","0","0","0","","109.1","455","93","53","52","22","37","3","4","4","0","74","","","","","","","","","","","","6.09","3.05","2.00","7.66","1.81",".225","1.19",".223","78.5%","5.52","","","","","","","","","5.4","109.1","","","5.4","0.5","","","","0.80","-7.28","8.08","6.05","0.60","0.93","0.89","0.86","1.22","19","0.13","0.73","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","92","117","","16.3%","8.1%","","","-1.24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2","1.8","-0.1","1.7","30 - 30","8.1%","","","","","","","4.57","29.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91","82","112","83","160","86","82","76","111","96","86","","","","","","","","","","","","","","","","","","0","441"
"Armando Reynoso","Diamondbacks","33","10","6","4.30","27","27","0","0","0","","161.0","705","170","86","77","19","66","7","6","7","1","76","","","","","","","","","","","","4.25","3.69","1.15","9.50","1.06",".269","1.47",".281","72.4%","5.07","","","","","","","","","14.6","161.0","","","14.6","1.4","","","","0.49","-13.13","13.63","4.21","0.38","1.07","0.97","0.88","1.16","27","0.08","0.38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","92","109","","10.8%","9.4%","","","-0.76","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","0.6","0.5","1.2","33 - 33","1.4%","","","","","","","5.37","22.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63","99","64","103","94","102","102","95","102","63","99","","","","","","","","","","","","","","","","","","0","72"
"Pat Rapp","Red Sox","31","6","7","4.36","26","26","0","0","0","","126.0","550","129","71","61","13","58","0","5","3","0","77","","","","","","","","","","","","5.50","4.14","1.33","9.21","0.93",".265","1.48",".292","69.6%","4.75","","","","","","","","","15.5","126.0","","","15.5","1.4","","","","0.31","-9.97","10.28","2.41","0.22","1.03","0.91","0.87","1.26","26","0.02","0.28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","89","102","","14.0%","10.6%","","","-0.40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.8","0.3","0.0","0.4","31 - 31","3.5%","","","","","","","5.13","26.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88","111","79","95","79","98","100","97","100","89","113","","","","","","","","","","","","","","","","","","0","1010700"
"Blake Stein","- - -","25","1","2","4.37","12","12","0","0","0","","70.0","311","62","35","34","11","44","1","6","2","0","44","","","","","","","","","","","","5.66","5.66","1.00","7.97","1.41",".238","1.51",".248","79.7%","6.06","","","","","","","","","1.2","69.3","","","1.2","0.1","","","","0.98","-5.57","6.55","6.06","0.53","1.06","1.01","0.87","1.75","12","-0.02","0.94","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","87","123","","14.2%","14.2%","","","-1.69","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6","0.9","0.6","1.5","25 - 25","0.0%","","","","","","","5.55","31.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91","152","60","83","120","88","102","82","114","90","151","","","","","","","","","","","","","","","","","","0","632"
"Chris Carpenter","Blue Jays","24","9","8","4.38","24","24","4","1","0","","150.0","663","177","81","73","16","48","1","3","9","1","106","","","","","","","","","","","","6.36","2.88","2.21","10.62","0.96",".289","1.50",".329","71.5%","4.13","","","","","","","","","30.4","150.0","","","30.4","2.9","","","","0.01","-12.37","12.39","6.13","0.58","1.04","0.91","0.88","1.47","20","0.29","-0.28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","89","87","","16.0%","7.2%","","","0.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","-1.0","0.6","-0.4","24 - 24","8.8%","","","","","","","4.50","25.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102","77","132","110","82","107","101","109","103","102","77","","","","","","","","","","","","","","","","","","0","1292"
"Woody Williams","Padres","32","12","12","4.41","33","33","0","0","0","","208.1","887","213","106","102","33","73","5","2","9","0","137","","","","","","","","","","","","5.92","3.15","1.88","9.20","1.43",".262","1.37",".280","75.3%","4.96","","","","","","","","","15.9","208.1","","","15.9","1.5","","","","0.44","-14.73","15.17","2.72","0.42","0.96","0.90","0.88","1.20","33","-0.11","0.57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","104","111","","15.5%","8.2%","","","-0.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7","0.8","0.4","1.3","32 - 32","7.2%","","","","","","","4.68","27.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88","84","105","99","126","100","95","95","106","91","87","","","","","","","","","","","","","","","","","","0","1190"
"Francisco Cordova","Pirates","27","8","10","4.43","27","27","2","0","0","","160.2","682","166","83","79","16","59","6","4","5","0","98","","","","","","","","","","","","5.49","3.30","1.66","9.30","0.90",".268","1.40",".297","70.7%","4.38","","","","","","","","","24.7","160.2","","","24.7","2.4","","","","0.85","-11.97","12.82","5.48","0.41","1.01","0.94","0.88","1.10","25","1.19","-0.35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","96","95","","14.4%","8.7%","","","0.04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7","-0.1","0.4","0.3","27 - 27","5.7%","","","","","","","4.86","25.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82","89","93","100","79","102","97","101","100","84","91","","","","","","","","","","","","","","","","","","0","1002623"
"Terry Mulholland","- - -","36","9","8","4.43","24","24","0","0","0","","146.1","638","182","84","72","18","37","5","1","2","0","69","","","","","","","","","","","","4.24","2.28","1.86","11.19","1.11",".303","1.50",".320","69.8%","4.57","","","","","","","","","20.3","146.1","","","20.3","2.0","","","","0.37","-12.26","12.63","0.74","0.20","1.07","1.00","0.88","1.22","24","0.03","0.32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","97","99","","10.8%","5.8%","","","-0.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6","-1.0","0.7","-0.3","36 - 36","5.0%","","","","","","","4.94","19.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63","61","104","121","98","116","104","108","99","64","61","","","","","","","","","","","","","","","","","","0","665"
"Chuck Finley","Angels","36","12","11","4.43","33","33","1","0","0","","213.1","913","197","117","105","23","94","2","8","15","0","200","","","","","","","","","","","","8.44","3.97","2.13","8.31","0.97",".243","1.36",".296","68.2%","4.09","","","","","","","","","46.4","213.1","","","46.4","4.4","","","","1.64","-16.70","18.33","6.03","0.63","1.10","0.98","0.87","1.41","32","1.35","0.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","90","84","","21.9%","10.3%","","","0.33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.4","0.3","-1.4","-1.0","36 - 36","11.6%","","","","","","","4.15","34.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","135","107","127","86","83","90","92","98","98","139","110","","","","","","","","","","","","","","","","","","0","384"
"Matt Clement","Padres","24","10","12","4.48","31","31","0","0","0","","180.2","803","190","106","90","18","86","2","9","11","0","135","","","","","","","","","","","","6.73","4.28","1.57","9.46","0.90",".268","1.53",".310","68.9%","4.51","","","","","","","","","22.5","180.2","","","22.5","2.1","","","","-0.65","-14.58","13.92","-8.57","-0.73","1.00","0.87","0.87","1.24","31","-1.08","0.43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","106","101","","16.8%","10.7%","","","-0.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","-0.7","-0.5","-1.2","24 - 24","6.1%","","","","","","","4.81","29.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","115","88","102","79","102","106","105","97","99","113","","","","","","","","","","","","","","","","","","0","271"
"Eric Milton","Twins","23","7","11","4.49","34","34","5","2","0","","206.1","858","190","111","103","28","63","2","3","2","0","163","","","","","","","","","","","","7.11","2.75","2.59","8.29","1.22",".240","1.23",".270","66.9%","4.28","","","","","","","","","37.8","206.1","","","37.8","3.6","","","","0.33","-13.75","14.08","8.20","0.88","0.89","0.89","0.87","0.96","29","2.42","-2.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","90","91","","19.0%","7.3%","","","0.22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6","1.6","-1.5","0.1","23 - 23","11.7%","","","","","","","4.15","29.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114","74","154","86","104","88","83","90","96","121","78","","","","","","","","","","","","","","","","","","0","743"
"Chris Holt","Astros","27","5","13","4.50","26","26","0","0","0","","158.0","696","189","86","79","12","53","1","8","5","0","112","","","","","","","","","","","","6.38","3.02","2.11","10.77","0.68",".298","1.53",".346","70.3%","3.86","","","","","","","","","29.2","158.0","","","29.2","2.8","","","","-1.54","-13.41","11.87","-7.76","-0.75","1.03","0.91","0.87","1.30","26","-0.69","-0.81","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","104","88","","16.1%","7.6%","","","0.64","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6","-2.2","1.1","-1.2","27 - 27","8.5%","","","","","","","4.53","25.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95","81","118","116","60","114","106","117","99","95","80","","","","","","","","","","","","","","","","","","0","1005983"
"Esteban Yan","Devil Rays","24","0","0","4.50","1","1","0","0","0","","4.0","21","6","2","2","0","4","0","0","0","0","5","","","","","","","","","","","","11.25","9.00","1.25","13.50","0.00",".353","2.50",".500","80.0%","3.63","","","","","","","","","1.0","4.0","","","1.0","0.1","","","","0.06","-0.55","0.61","0.67","0.06","1.46","1.00","0.91","0.92","1","-0.01","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","92","76","","23.8%","19.1%","","","0.87","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","-0.2","0.2","0.0","24 - 24","4.8%","","","","","","","4.97","42.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","180","242","75","140","0","130","168","166","115","151","203","","","","","","","","","","","","","","","","","","0","1236"
"Gil Meche","Mariners","20","8","4","4.50","15","15","0","0","0","","84.0","364","71","45","42","9","53","1","2","1","0","46","","","","","","","","","","","","4.93","5.68","0.87","7.61","0.96",".230","1.48",".244","71.4%","5.40","","","","","","","","","5.2","84.0","","","5.2","0.5","","","","0.52","-6.50","7.02","7.13","0.57","1.04","0.98","0.87","1.59","15","0.31","0.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","96","114","","12.6%","14.6%","","","-0.90","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2","1.2","-0.5","0.7","20 - 20","-1.9%","","","","","","","5.78","29.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79","153","52","79","82","85","99","81","103","80","155","","","","","","","","","","","","","","","","","","0","1089"
