"Name","Team","Age","W","L","ERA","G","GS","CG","ShO","SV","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","GB","FB","LD","IFFB","Balls","Strikes","Pitches","RS","IFH","BU","BUH","K/9","BB/9","K/BB","H/9","HR/9","AVG","WHIP","BABIP","LOB%","FIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","Starting","Start-IP","Relieving","Relief-IP","RAR","WAR","Dollars","tERA","xFIP","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","WPA/LI","Clutch","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","PO%","wFB","wSL","wCT","wCB","wCH","wSF","wKN","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","wSF/C","wKN/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","HLD","SD","MD","ERA-","FIP-","xFIP-","K%","BB%","SIERA","RS/9","E-F","FA% (pfx)","FT% (pfx)","FC% (pfx)","FS% (pfx)","FO% (pfx)","SI% (pfx)","SL% (pfx)","CU% (pfx)","KC% (pfx)","EP% (pfx)","CH% (pfx)","SC% (pfx)","KN% (pfx)","UN% (pfx)","vFA (pfx)","vFT (pfx)","vFC (pfx)","vFS (pfx)","vFO (pfx)","vSI (pfx)","vSL (pfx)","vCU (pfx)","vKC (pfx)","vEP (pfx)","vCH (pfx)","vSC (pfx)","vKN (pfx)","FA-X (pfx)","FT-X (pfx)","FC-X (pfx)","FS-X (pfx)","FO-X (pfx)","SI-X (pfx)","SL-X (pfx)","CU-X (pfx)","KC-X (pfx)","EP-X (pfx)","CH-X (pfx)","SC-X (pfx)","KN-X (pfx)","FA-Z (pfx)","FT-Z (pfx)","FC-Z (pfx)","FS-Z (pfx)","FO-Z (pfx)","SI-Z (pfx)","SL-Z (pfx)","CU-Z (pfx)","KC-Z (pfx)","EP-Z (pfx)","CH-Z (pfx)","SC-Z (pfx)","KN-Z (pfx)","wFA (pfx)","wFT (pfx)","wFC (pfx)","wFS (pfx)","wFO (pfx)","wSI (pfx)","wSL (pfx)","wCU (pfx)","wKC (pfx)","wEP (pfx)","wCH (pfx)","wSC (pfx)","wKN (pfx)","wFA/C (pfx)","wFT/C (pfx)","wFC/C (pfx)","wFS/C (pfx)","wFO/C (pfx)","wSI/C (pfx)","wSL/C (pfx)","wCU/C (pfx)","wKC/C (pfx)","wEP/C (pfx)","wCH/C (pfx)","wSC/C (pfx)","wKN/C (pfx)","O-Swing% (pfx)","Z-Swing% (pfx)","Swing% (pfx)","O-Contact% (pfx)","Z-Contact% (pfx)","Contact% (pfx)","Zone% (pfx)","Pace","RA9-WAR","BIP-Wins","LOB-Wins","FDP-Wins","Age Rng","K-BB%","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","kwERA","TTO%","CH% (pi)","CS% (pi)","CU% (pi)","FA% (pi)","FC% (pi)","FS% (pi)","KN% (pi)","SB% (pi)","SI% (pi)","SL% (pi)","XX% (pi)","vCH (pi)","vCS (pi)","vCU (pi)","vFA (pi)","vFC (pi)","vFS (pi)","vKN (pi)","vSB (pi)","vSI (pi)","vSL (pi)","vXX (pi)","CH-X (pi)","CS-X (pi)","CU-X (pi)","FA-X (pi)","FC-X (pi)","FS-X (pi)","KN-X (pi)","SB-X (pi)","SI-X (pi)","SL-X (pi)","XX-X (pi)","CH-Z (pi)","CS-Z (pi)","CU-Z (pi)","FA-Z (pi)","FC-Z (pi)","FS-Z (pi)","KN-Z (pi)","SB-Z (pi)","SI-Z (pi)","SL-Z (pi)","XX-Z (pi)","wCH (pi)","wCS (pi)","wCU (pi)","wFA (pi)","wFC (pi)","wFS (pi)","wKN (pi)","wSB (pi)","wSI (pi)","wSL (pi)","wXX (pi)","wCH/C (pi)","wCS/C (pi)","wCU/C (pi)","wFA/C (pi)","wFC/C (pi)","wFS/C (pi)","wKN/C (pi)","wSB/C (pi)","wSI/C (pi)","wSL/C (pi)","wXX/C (pi)","O-Swing% (pi)","Z-Swing% (pi)","Swing% (pi)","O-Contact% (pi)","Z-Contact% (pi)","Contact% (pi)","Zone% (pi)","Pace (pi)","FRM","K/9+","BB/9+","K/BB+","H/9+","HR/9+","AVG+","WHIP+","BABIP+","LOB%+","K%+","BB%+","LD%+","GB%+","FB%+","HR/FB%+","Pull%+","Cent%+","Oppo%+","Soft%+","Med%+","Hard%+","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","Events","playerid"
"Pat Zachry","Reds","24","12","7","3.02","28","28","6","1","0","","182.0","756","157","67","61","8","74","3","2","5","3","124","","","","","","","","","","","","6.13","3.66","1.68","7.76","0.40",".231","1.27",".272","74.8%","3.09","","","","","","","","","27.2","182.0","","","27.2","3.1","","","","1.40","-11.50","12.90","18.10","1.89","0.96","0.86","0.88","0.92","22","1.53","-0.06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","85","89","","16.4%","9.8%","","","-0.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.7","0.1","0.5","0.6","24 - 24","6.6%","","","","","","","3.24","27.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","124","113","109","90","69","93","96","98","104","126","116","","","","","","","","","","","","","","","","","","0","1014407"
"Dan Larson","Astros","21","5","8","3.02","13","13","5","0","0","","92.1","379","81","40","31","3","28","1","1","1","2","42","","","","","","","","","","","","4.09","2.73","1.50","7.90","0.29",".231","1.18",".256","66.2%","3.09","","","","","","","","","12.3","92.1","","","12.3","1.4","","","","0.08","-5.74","5.82","-0.97","-0.15","0.90","0.83","0.88","0.37","8","0.67","-0.58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","92","92","","11.1%","7.4%","","","-0.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8","0.5","-1.1","-0.6","21 - 21","3.7%","","","","","","","3.59","19.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83","85","98","91","51","93","89","92","92","85","87","","","","","","","","","","","","","","","","","","0","1007361"
"Bo McLaughlin","Astros","22","4","5","3.06","11","11","4","2","0","","70.2","283","62","30","24","6","17","1","2","2","0","27","","","","","","","","","","","","3.44","2.17","1.59","7.90","0.76",".235","1.12",".242","70.3%","3.78","","","","","","","","","4.1","70.2","","","4.1","0.4","","","","0.64","-5.38","6.02","-2.47","-0.13","1.17","1.12","0.89","0.70","7","0.08","0.47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","93","113","","9.5%","6.0%","","","-0.72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7","0.6","-0.4","0.3","22 - 22","3.5%","","","","","","","3.61","17.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69","67","104","91","133","94","85","88","98","73","71","","","","","","","","","","","","","","","","","","0","1008608"
"Don Sutton","Dodgers","31","20","10","3.06","34","34","15","4","0","","264.2","1083","229","97","90","21","82","6","3","4","1","159","","","","","","","","","","","","5.41","2.79","1.94","7.79","0.71",".229","1.18",".254","76.3%","3.43","","","","","","","","","29.8","264.2","","","29.8","3.3","","","","3.04","-17.04","20.08","12.06","1.30","1.03","0.96","0.87","1.32","19","1.37","1.56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","91","99","","14.7%","7.6%","","","-0.37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.8","1.5","0.0","1.5","31 - 31","7.1%","","","","","","","3.18","24.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","109","86","126","90","124","92","89","92","106","113","89","","","","","","","","","","","","","","","","","","0","1012745"
"Al Fitzmorris","Royals","30","15","11","3.06","33","33","8","2","0","","214.2","880","218","87","73","5","53","5","2","3","1","78","","","","","","","","","","","","3.27","2.22","1.47","9.14","0.21",".264","1.26",".287","69.9%","2.98","","","","","","","","","33.9","214.2","","","33.9","3.9","","","","2.02","-14.11","16.13","11.89","1.33","1.01","0.97","0.87","1.55","25","1.14","0.87","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","86","86","","8.9%","6.0%","","","0.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","-0.5","0.1","-0.4","30 - 30","2.8%","","","","","","","3.69","15.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69","70","99","105","36","106","96","104","98","71","72","","","","","","","","","","","","","","","","","","0","1004119"
"Luis Tiant","Red Sox","35","21","12","3.06","38","38","19","3","0","","279.0","1136","274","107","95","25","64","2","3","1","0","131","","","","","","","","","","","","4.23","2.06","2.05","8.84","0.81",".256","1.21",".273","76.5%","3.58","","","","","","","","","33.1","279.0","","","33.1","3.7","","","","3.21","-18.82","22.04","26.98","2.91","1.04","0.96","0.87","1.06","19","3.06","0.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","80","98","","11.5%","5.6%","","","-0.51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.1","0.4","2.0","2.4","35 - 35","5.9%","","","","","","","3.32","19.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","65","137","102","140","102","92","99","107","93","68","","","","","","","","","","","","","","","","","","0","1013054"
"Andy Messersmith","Braves","30","11","11","3.07","28","28","12","3","0","","205.1","842","166","83","70","14","74","1","2","10","0","135","","","","","","","","","","","","5.92","3.24","1.82","7.28","0.61",".217","1.17",".246","71.5%","3.31","","","","","","","","","31.3","205.1","","","31.3","3.6","","","","1.02","-12.83","13.86","14.00","1.50","0.94","0.87","0.87","0.87","16","1.77","-0.68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","82","89","","16.0%","8.8%","","","-0.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.9","1.4","-1.1","0.3","30 - 30","7.2%","","","","","","","3.16","26.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","120","100","119","84","107","87","89","89","100","123","104","","","","","","","","","","","","","","","","","","0","1008799"
"Eduardo Rodriguez","Brewers","24","3","7","3.09","12","12","3","0","0","","81.2","356","80","38","28","4","37","2","2","1","0","47","","","","","","","","","","","","5.18","4.08","1.27","8.82","0.44",".252","1.43",".286","71.4%","3.55","","","","","","","","","8.4","81.2","","","8.4","0.9","","","","-0.46","-6.92","6.46","-3.05","-0.34","1.05","0.93","0.87","1.62","9","-0.91","0.47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","87","101","","13.2%","10.4%","","","-0.47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8","-0.2","0.0","-0.2","24 - 24","2.8%","","","","","","","3.69","24.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110","129","85","102","76","101","109","104","100","106","125","","","","","","","","","","","","","","","","","","0","1011102"
"Jim Lonborg","Phillies","34","18","10","3.09","32","32","8","1","0","","221.2","915","210","85","76","18","50","4","5","2","1","118","","","","","","","","","","","","4.79","2.03","2.36","8.53","0.73",".244","1.17",".265","75.1%","3.37","","","","","","","","","28.6","221.2","","","28.6","3.2","","","","2.58","-12.59","15.18","16.46","1.70","0.90","0.88","0.86","1.11","24","1.31","1.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","86","94","","12.9%","5.5%","","","-0.28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.3","0.6","0.5","1.0","34 - 34","7.4%","","","","","","","3.14","20.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97","63","154","99","127","98","89","96","105","99","65","","","","","","","","","","","","","","","","","","0","1007724"
"Tommy John","Dodgers","33","10","10","3.09","31","31","6","2","0","","207.0","868","207","76","71","7","61","4","0","7","1","91","","","","","","","","","","","","3.96","2.65","1.49","9.00","0.30",".257","1.29",".282","74.4%","3.08","","","","","","","","","30.9","207.0","","","30.9","3.5","","","","-0.22","-15.14","14.93","6.06","0.72","1.05","0.90","0.88","1.26","25","0.55","-0.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","92","89","","10.5%","7.0%","","","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.7","-0.5","0.7","0.2","33 - 33","3.5%","","","","","","","3.62","18.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","82","97","104","53","103","98","102","104","81","83","","","","","","","","","","","","","","","","","","0","1006515"
"Joe Sambito","Astros","24","2","2","3.12","4","4","1","1","0","","26.0","99","22","9","9","2","5","1","0","0","0","13","","","","","","","","","","","","4.50","1.73","2.60","7.62","0.69",".234","1.04",".253","74.4%","3.21","","","","","","","","","3.1","26.0","","","3.1","0.4","","","","-0.18","-1.56","1.38","1.62","0.25","0.82","0.78","0.88","0.39","3","0.38","-0.60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","95","96","","13.1%","5.1%","","","-0.09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","0.2","0.0","0.2","24 - 24","8.1%","","","","","","","3.06","20.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91","54","170","88","121","94","79","92","104","101","60","","","","","","","","","","","","","","","","","","0","1011392"
"Bruce Kison","Pirates","26","14","9","3.13","29","29","6","1","0","","190.0","791","179","83","66","10","51","4","3","4","0","96","","","","","","","","","","","","4.55","2.42","1.88","8.48","0.47",".243","1.21",".268","68.5%","3.16","","","","","","","","","27.0","190.0","","","27.0","3.1","","","","0.66","-13.99","14.65","3.03","0.32","1.06","0.93","0.87","1.33","23","1.06","-0.44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","89","91","","12.1%","6.5%","","","-0.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3","0.4","-1.2","-0.8","26 - 26","5.7%","","","","","","","3.35","19.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92","75","123","98","83","98","92","97","96","93","76","","","","","","","","","","","","","","","","","","0","1006978"
"Steve Carlton","Phillies","31","20","7","3.13","35","35","13","2","0","","252.2","1031","224","94","88","19","72","4","1","8","3","195","","","","","","","","","","","","6.95","2.56","2.71","7.98","0.68",".234","1.17",".276","75.1%","2.93","","","","","","","","","43.8","252.2","","","43.8","5.1","","","","2.80","-15.76","18.56","26.41","2.70","0.95","0.87","0.87","1.11","22","2.53","0.40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","87","82","","18.9%","7.0%","","","0.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.2","-0.1","0.1","0.1","31 - 31","11.9%","","","","","","","2.60","27.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","140","79","177","92","118","94","89","100","105","146","82","","","","","","","","","","","","","","","","","","0","1001964"
"Jim Umbarger","Rangers","23","10","12","3.15","30","30","10","3","0","","197.1","838","208","86","69","12","54","4","2","3","3","105","","","","","","","","","","","","4.79","2.46","1.94","9.49","0.55",".266","1.33",".295","72.0%","3.21","","","","","","","","","26.9","197.1","","","26.9","3.0","","","","-0.25","-14.37","14.12","0.80","-0.02","1.00","0.83","0.86","1.35","20","-0.83","0.58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","90","92","","12.5%","6.4%","","","-0.06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3","-0.9","0.2","-0.7","23 - 23","6.1%","","","","","","","3.30","20.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102","78","130","109","95","106","101","107","101","101","77","","","","","","","","","","","","","","","","","","0","1013276"
"Stan Thomas","Indians","26","3","2","3.15","7","7","2","0","0","","40.0","178","49","18","14","2","14","0","0","0","0","24","","","","","","","","","","","","5.40","3.15","1.71","11.03","0.45",".299","1.58",".341","74.8%","3.13","","","","","","","","","6.4","40.0","","","6.4","0.7","","","","-0.27","-3.16","2.88","-0.94","-0.07","0.95","0.87","0.88","1.76","5","-0.49","0.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","91","87","","13.5%","7.9%","","","0.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4","-0.7","0.4","-0.3","26 - 26","5.6%","","","","","","","3.36","22.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","115","100","115","127","78","119","120","123","104","109","95","","","","","","","","","","","","","","","","","","0","1012994"
"Ray Burris","Cubs","25","15","13","3.16","36","36","10","4","0","","244.2","1035","246","101","86","22","69","5","5","7","1","108","","","","","","","","","","","","3.97","2.54","1.57","9.05","0.81",".256","1.29",".270","75.7%","3.83","","","","","","","","","24.2","244.2","","","24.2","2.7","","","","1.16","-20.41","21.57","8.50","1.04","1.18","1.09","0.88","1.50","26","-0.22","1.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","84","103","","10.4%","6.7%","","","-0.66","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.4","0.3","1.4","1.8","25 - 25","3.8%","","","","","","","3.58","19.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","79","102","105","141","103","98","97","106","80","79","","","","","","","","","","","","","","","","","","0","1001729"
"Don Gullett","Reds","25","10","3","3.18","20","20","4","0","0","","119.0","503","115","48","42","8","46","3","0","7","0","60","","","","","","","","","","","","4.54","3.48","1.30","8.70","0.61",".252","1.35",".275","75.4%","3.66","","","","","","","","","10.7","119.0","","","10.7","1.2","","","","0.90","-8.43","9.33","8.65","0.90","1.02","0.93","0.88","1.08","16","0.33","0.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","90","105","","11.9%","9.2%","","","-0.48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9","0.0","0.7","0.7","25 - 25","2.8%","","","","","","","3.70","22.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92","108","85","101","105","101","103","99","105","92","108","","","","","","","","","","","","","","","","","","0","1005134"
"Dock Ellis","Yankees","31","17","8","3.19","32","32","8","1","0","","211.2","886","195","83","75","14","76","1","4","4","1","65","","","","","","","","","","","","2.76","3.23","0.86","8.29","0.60",".242","1.28",".249","75.2%","4.01","","","","","","","","","11.6","211.2","","","11.6","1.2","","","","1.47","-14.80","16.27","6.49","0.86","1.05","0.97","0.88","2.07","24","-0.38","1.78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","93","115","","7.3%","8.6%","","","-0.82","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.4","1.8","0.4","2.2","31 - 31","-1.2%","","","","","","","4.18","17.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59","102","57","96","103","97","97","90","105","59","103","","","","","","","","","","","","","","","","","","0","1003747"
"John Candelaria","Pirates","22","16","7","3.19","31","31","11","4","0","","217.0","869","171","87","77","22","59","5","2","0","0","136","","","","","","","","","","","","5.64","2.45","2.31","7.09","0.91",".212","1.06",".229","72.1%","3.54","","","","","","","","","22.2","217.0","","","22.2","2.5","","","","1.95","-13.09","15.04","14.75","1.48","0.96","0.93","0.88","1.14","20","1.23","0.81","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","91","101","","15.7%","6.8%","","","-0.35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","2.4","-1.4","1.0","22 - 22","8.9%","","","","","","","2.97","25.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114","76","150","82","159","85","80","83","101","121","80","","","","","","","","","","","","","","","","","","0","1001909"
"Pete Falcone","Cardinals","22","12","16","3.23","32","32","9","2","0","","212.0","892","173","87","76","12","93","1","2","9","1","138","","","","","","","","","","","","5.86","3.95","1.48","7.34","0.51",".217","1.25",".249","72.1%","3.41","","","","","","","","","22.0","212.0","","","22.0","2.5","","","","0.64","-15.72","16.36","14.80","1.49","1.05","0.94","0.87","1.20","23","1.37","-0.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","92","101","","15.5%","10.4%","","","-0.18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.2","1.4","-0.6","0.7","22 - 22","5.0%","","","","","","","3.43","27.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","118","122","97","85","89","87","95","90","101","119","123","","","","","","","","","","","","","","","","","","0","1003910"
"Gaylord Perry","Rangers","37","15","14","3.24","32","32","21","2","0","","250.1","1005","232","93","90","14","52","3","0","1","0","143","","","","","","","","","","","","5.14","1.87","2.75","8.34","0.50",".243","1.13",".274","72.2%","2.84","","","","","","","","","43.8","250.1","","","43.8","5.1","","","","2.41","-16.12","18.53","20.30","2.28","1.01","1.00","0.87","0.81","11","2.65","-0.27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","92","82","","14.2%","5.2%","","","0.40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.9","0.3","-0.5","-0.2","37 - 37","9.1%","","","","","","","2.94","20.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","109","59","184","96","87","97","86","99","101","115","62","","","","","","","","","","","","","","","","","","0","1010210"
"Mickey Lolich","Mets","35","8","13","3.24","30","30","5","2","0","","191.2","794","184","83","69","14","52","1","0","11","2","119","","","","","","","","","","","","5.59","2.44","2.29","8.64","0.66",".248","1.23",".279","70.7%","3.15","","","","","","","","","25.9","191.2","","","25.9","2.9","","","","-1.52","-15.54","14.03","-11.04","-1.30","1.03","0.92","0.87","1.26","25","-1.20","-0.27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","96","92","","15.0%","6.6%","","","0.09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.0","-0.2","-0.7","-0.9","35 - 35","8.4%","","","","","","","3.02","23.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","113","76","149","100","115","100","93","101","99","115","77","","","","","","","","","","","","","","","","","","0","1007712"
"Bob Knepper","Giants","22","1","2","3.24","4","4","0","0","0","","25.0","104","26","9","9","0","7","1","0","2","0","11","","","","","","","","","","","","3.96","2.52","1.57","9.36","0.00",".268","1.32",".302","72.7%","2.59","","","","","","","","","4.9","25.0","","","4.9","0.6","","","","0.28","-1.81","2.08","2.96","0.29","1.15","0.94","0.85","1.38","4","0.11","0.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","91","76","","10.6%","6.7%","","","0.65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","-0.2","0.2","0.0","22 - 22","3.9%","","","","","","","3.57","17.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","78","102","108","0","108","100","109","102","81","79","","","","","","","","","","","","","","","","","","0","1007031"
