"Name","Team","Age","W","L","ERA","G","GS","CG","ShO","SV","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","GB","FB","LD","IFFB","Balls","Strikes","Pitches","RS","IFH","BU","BUH","K/9","BB/9","K/BB","H/9","HR/9","AVG","WHIP","BABIP","LOB%","FIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","Starting","Start-IP","Relieving","Relief-IP","RAR","WAR","Dollars","tERA","xFIP","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","WPA/LI","Clutch","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","PO%","wFB","wSL","wCT","wCB","wCH","wSF","wKN","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","wSF/C","wKN/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","HLD","SD","MD","ERA-","FIP-","xFIP-","K%","BB%","SIERA","RS/9","E-F","FA% (pfx)","FT% (pfx)","FC% (pfx)","FS% (pfx)","FO% (pfx)","SI% (pfx)","SL% (pfx)","CU% (pfx)","KC% (pfx)","EP% (pfx)","CH% (pfx)","SC% (pfx)","KN% (pfx)","UN% (pfx)","vFA (pfx)","vFT (pfx)","vFC (pfx)","vFS (pfx)","vFO (pfx)","vSI (pfx)","vSL (pfx)","vCU (pfx)","vKC (pfx)","vEP (pfx)","vCH (pfx)","vSC (pfx)","vKN (pfx)","FA-X (pfx)","FT-X (pfx)","FC-X (pfx)","FS-X (pfx)","FO-X (pfx)","SI-X (pfx)","SL-X (pfx)","CU-X (pfx)","KC-X (pfx)","EP-X (pfx)","CH-X (pfx)","SC-X (pfx)","KN-X (pfx)","FA-Z (pfx)","FT-Z (pfx)","FC-Z (pfx)","FS-Z (pfx)","FO-Z (pfx)","SI-Z (pfx)","SL-Z (pfx)","CU-Z (pfx)","KC-Z (pfx)","EP-Z (pfx)","CH-Z (pfx)","SC-Z (pfx)","KN-Z (pfx)","wFA (pfx)","wFT (pfx)","wFC (pfx)","wFS (pfx)","wFO (pfx)","wSI (pfx)","wSL (pfx)","wCU (pfx)","wKC (pfx)","wEP (pfx)","wCH (pfx)","wSC (pfx)","wKN (pfx)","wFA/C (pfx)","wFT/C (pfx)","wFC/C (pfx)","wFS/C (pfx)","wFO/C (pfx)","wSI/C (pfx)","wSL/C (pfx)","wCU/C (pfx)","wKC/C (pfx)","wEP/C (pfx)","wCH/C (pfx)","wSC/C (pfx)","wKN/C (pfx)","O-Swing% (pfx)","Z-Swing% (pfx)","Swing% (pfx)","O-Contact% (pfx)","Z-Contact% (pfx)","Contact% (pfx)","Zone% (pfx)","Pace","RA9-WAR","BIP-Wins","LOB-Wins","FDP-Wins","Age Rng","K-BB%","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","kwERA","TTO%","CH% (pi)","CS% (pi)","CU% (pi)","FA% (pi)","FC% (pi)","FS% (pi)","KN% (pi)","SB% (pi)","SI% (pi)","SL% (pi)","XX% (pi)","vCH (pi)","vCS (pi)","vCU (pi)","vFA (pi)","vFC (pi)","vFS (pi)","vKN (pi)","vSB (pi)","vSI (pi)","vSL (pi)","vXX (pi)","CH-X (pi)","CS-X (pi)","CU-X (pi)","FA-X (pi)","FC-X (pi)","FS-X (pi)","KN-X (pi)","SB-X (pi)","SI-X (pi)","SL-X (pi)","XX-X (pi)","CH-Z (pi)","CS-Z (pi)","CU-Z (pi)","FA-Z (pi)","FC-Z (pi)","FS-Z (pi)","KN-Z (pi)","SB-Z (pi)","SI-Z (pi)","SL-Z (pi)","XX-Z (pi)","wCH (pi)","wCS (pi)","wCU (pi)","wFA (pi)","wFC (pi)","wFS (pi)","wKN (pi)","wSB (pi)","wSI (pi)","wSL (pi)","wXX (pi)","wCH/C (pi)","wCS/C (pi)","wCU/C (pi)","wFA/C (pi)","wFC/C (pi)","wFS/C (pi)","wKN/C (pi)","wSB/C (pi)","wSI/C (pi)","wSL/C (pi)","wXX/C (pi)","O-Swing% (pi)","Z-Swing% (pi)","Swing% (pi)","O-Contact% (pi)","Z-Contact% (pi)","Contact% (pi)","Zone% (pi)","Pace (pi)","FRM","K/9+","BB/9+","K/BB+","H/9+","HR/9+","AVG+","WHIP+","BABIP+","LOB%+","K%+","BB%+","LD%+","GB%+","FB%+","HR/FB%+","Pull%+","Cent%+","Oppo%+","Soft%+","Med%+","Hard%+","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","Events","playerid"
"Rick Camp","Braves","31","7","6","3.23","21","21","1","0","0","","128.1","527","110","48","46","8","49","2","2","3","2","61","","","","","","","","","","","","4.28","3.44","1.24","7.71","0.56",".231","1.24",".251","75.4%","3.82","","","","","","","","","13.6","128.1","","","13.6","1.5","","","","1.32","-7.96","9.28","12.65","1.22","0.97","0.89","0.85","1.44","20","0.88","0.47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","85","102","","11.6%","9.3%","","","-0.59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0","1.1","0.4","1.5","31 - 31","2.3%","","","","","","","4.22","22.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76","108","70","89","85","92","94","89","105","78","111","","","","","","","","","","","","","","","","","","0","1001901"
"Storm Davis","Orioles","22","14","8","3.23","31","31","10","2","0","","211.2","873","196","84","76","7","68","6","5","5","1","98","","","","","","","","","","","","4.17","2.89","1.44","8.33","0.30",".245","1.25",".272","71.4%","3.31","","","","","","","","","41.5","211.2","","","41.5","4.5","","","","1.46","-15.23","16.68","17.84","1.92","1.10","1.01","0.88","1.64","21","2.19","-0.87","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","82","82","","11.2%","7.8%","","","-0.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.5","0.7","-0.6","0.1","22 - 22","3.4%","","","","","","","4.08","19.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81","91","89","91","34","95","91","96","100","84","94","","","","","","","","","","","","","","","","","","0","1003080"
"Bob Knepper","Astros","30","15","10","3.23","34","34","11","3","0","","231.0","944","221","93","83","26","55","5","1","2","0","136","","","","","","","","","","","","5.30","2.14","2.47","8.61","1.01",".249","1.19",".269","76.5%","3.78","","","","","","","","","14.9","231.0","","","14.9","1.6","","","","-0.02","-15.39","15.38","5.15","0.75","0.90","0.86","0.84","1.41","23","0.01","-0.03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","94","112","","14.4%","5.8%","","","-0.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","1.0","1.0","1.9","30 - 30","8.6%","","","","","","","3.47","23.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94","67","139","99","153","99","91","95","107","97","70","","","","","","","","","","","","","","","","","","0","1007031"
"Ed Whitson","Padres","29","14","8","3.24","31","31","1","0","0","","189.0","773","181","72","68","16","42","1","3","3","1","103","","","","","","","","","","","","4.90","2.00","2.45","8.62","0.76",".249","1.18",".271","75.6%","3.49","","","","","","","","","23.1","189.0","","","23.1","2.6","","","","0.94","-12.65","13.59","11.54","1.39","0.98","0.92","0.87","1.38","30","0.52","0.43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","93","97","","13.3%","5.4%","","","-0.26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","0.7","0.3","1.0","29 - 29","7.9%","","","","","","","3.55","20.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87","63","138","99","115","99","89","96","106","90","65","","","","","","","","","","","","","","","","","","0","1013911"
"Dan Petry","Tigers","25","18","8","3.24","35","35","7","2","0","","233.1","968","231","94","84","21","66","4","3","7","0","144","","","","","","","","","","","","5.55","2.55","2.18","8.91","0.81",".257","1.27",".286","76.1%","3.59","","","","","","","","","40.0","233.1","","","40.0","4.2","","","","1.21","-16.31","17.52","16.39","1.84","0.98","0.90","0.87","1.37","28","1.71","-0.47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","83","88","","14.9%","6.8%","","","-0.35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.8","-0.1","0.7","0.6","25 - 25","8.1%","","","","","","","3.53","23.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108","80","135","98","92","99","93","101","107","112","83","","","","","","","","","","","","","","","","","","0","1010246"
"Frank Tanana","Rangers","30","15","15","3.25","35","35","9","1","0","","246.1","1054","234","117","89","30","81","3","6","12","4","141","","","","","","","","","","","","5.15","2.96","1.74","8.55","1.10",".242","1.28",".256","73.1%","4.27","","","","","","","","","20.6","246.1","","","20.6","2.1","","","","-0.24","-15.77","15.53","1.24","0.13","0.86","0.77","0.87","0.84","26","-0.16","-0.11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","82","108","","13.4%","7.7%","","","-1.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.3","1.7","-0.5","1.2","30 - 30","5.7%","","","","","","","3.81","23.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","93","108","94","125","93","94","91","102","100","93","","","","","","","","","","","","","","","","","","0","1012818"
"Dave Dravecky","Padres","28","5","5","3.25","14","14","3","2","0","","83.0","340","74","30","30","6","25","0","2","2","0","35","","","","","","","","","","","","3.80","2.71","1.40","8.02","0.65",".236","1.19",".250","76.7%","3.84","","","","","","","","","7.2","83.0","","","7.2","0.8","","","","0.44","-5.56","6.00","7.75","0.82","0.97","0.87","0.87","1.22","11","0.43","0.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","93","107","","10.3%","7.4%","","","-0.59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7","0.8","0.2","1.0","28 - 28","2.9%","","","","","","","4.14","19.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67","85","79","92","99","94","90","89","107","69","88","","","","","","","","","","","","","","","","","","0","1003486"
"John Tudor","Pirates","30","12","11","3.27","32","32","6","1","0","","212.0","881","200","81","77","19","56","2","1","1","1","117","","","","","","","","","","","","4.97","2.38","2.09","8.49","0.81",".243","1.21",".263","76.4%","3.64","","","","","","","","","22.7","212.0","","","22.7","2.5","","","","0.11","-15.19","15.30","9.15","1.04","1.01","0.90","0.87","1.40","26","0.33","-0.22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","89","101","","13.3%","6.4%","","","-0.37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.4","1.2","0.7","1.9","30 - 30","6.9%","","","","","","","3.67","21.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88","75","118","98","122","97","92","93","107","90","76","","","","","","","","","","","","","","","","","","0","1013215"
"Rick Mahler","Braves","30","13","10","3.28","29","29","9","1","0","","206.0","853","196","82","75","13","59","5","1","3","1","100","","","","","","","","","","","","4.37","2.58","1.69","8.56","0.57",".247","1.24",".269","73.2%","3.49","","","","","","","","","28.5","206.0","","","28.5","3.2","","","","2.05","-14.63","16.68","14.12","1.50","1.12","1.02","0.88","1.37","20","1.54","0.28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","86","93","","11.7%","6.9%","","","-0.21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.2","0.8","0.2","1.0","30 - 30","4.8%","","","","","","","3.92","20.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77","81","95","98","86","99","94","95","102","79","83","","","","","","","","","","","","","","","","","","0","1007988"
"Jerry Koosman","Phillies","41","14","15","3.28","34","34","3","1","0","","222.1","945","232","95","81","8","60","5","3","6","2","134","","","","","","","","","","","","5.42","2.43","2.23","9.39","0.32",".263","1.31",".303","70.5%","2.88","","","","","","","","","40.2","222.1","","","40.2","4.6","","","","-0.05","-15.65","15.60","10.24","0.83","0.97","0.83","0.87","1.20","31","0.65","-0.71","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","91","81","","14.2%","6.4%","","","0.40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.3","-1.2","-0.2","-1.3","41 - 41","7.8%","","","","","","","3.56","21.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96","76","126","108","49","105","100","107","99","96","76","","","","","","","","","","","","","","","","","","0","1007103"
"Rich Bordi","Cubs","25","3","1","3.32","7","7","0","0","0","","38.0","154","33","17","14","8","8","0","0","0","0","16","","","","","","","","","","","","3.79","1.89","2.00","7.82","1.89",".226","1.08",".205","80.5%","5.29","","","","","","","","","-1.4","38.0","","","-1.4","-0.1","","","","0.56","-2.29","2.85","2.41","0.28","0.95","0.96","0.87","0.93","7","0.19","0.40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","86","140","","10.4%","5.2%","","","-1.98","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","0.7","0.0","0.7","25 - 25","5.2%","","","","","","","3.87","20.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67","60","113","90","287","90","82","73","113","70","62","","","","","","","","","","","","","","","","","","0","1001199"
"Ray Burris","Athletics","33","12","10","3.32","28","28","5","1","0","","195.1","831","178","82","72","15","82","1","8","6","1","84","","","","","","","","","","","","3.87","3.78","1.02","8.20","0.69",".240","1.33",".254","75.3%","4.29","","","","","","","","","17.3","195.1","","","17.3","1.7","","","","0.43","-14.72","15.15","12.58","1.24","1.05","0.95","0.87","1.82","23","0.68","-0.27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","87","107","","10.1%","9.9%","","","-0.97","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.4","1.6","0.0","1.6","33 - 33","0.2%","","","","","","","4.47","21.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75","119","63","90","79","93","97","90","105","76","120","","","","","","","","","","","","","","","","","","0","1001729"
"Bryn Smith","Expos","28","12","13","3.32","28","28","4","2","0","","179.0","751","178","72","66","15","51","7","3","2","2","101","","","","","","","","","","","","5.08","2.56","1.98","8.95","0.75",".255","1.28",".281","75.8%","3.63","","","","","","","","","18.8","179.0","","","18.8","2.1","","","","-1.02","-13.89","12.87","0.43","-0.12","0.99","0.90","0.88","1.07","24","-1.05","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","94","102","","13.5%","6.8%","","","-0.32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.9","0.2","0.7","0.9","28 - 28","6.7%","","","","","","","3.70","22.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","81","111","103","114","102","97","99","106","91","81","","","","","","","","","","","","","","","","","","0","1012104"
"Joaquin Andujar","Cardinals","31","20","14","3.34","36","36","12","4","0","","261.1","1052","218","104","97","20","70","13","7","6","4","147","","","","","","","","","","","","5.06","2.41","2.10","7.51","0.69",".224","1.10",".245","71.5%","3.52","","","","","","","","","28.5","261.1","","","28.5","3.1","","","","1.96","-15.54","17.50","12.75","1.40","0.91","0.88","0.85","0.83","24","1.90","0.26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","94","100","","14.0%","6.7%","","","-0.18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.6","2.7","-1.3","1.4","31 - 31","7.3%","","","","","","","3.62","22.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","76","118","86","104","89","84","87","100","94","80","","","","","","","","","","","","","","","","","","0","1000266"
"Doug Corbett","Angels","31","1","0","3.38","1","1","0","0","0","","5.1","25","6","2","2","0","4","1","0","1","0","1","","","","","","","","","","","","1.69","6.75","0.25","10.13","0.00",".286","1.88",".300","80.0%","4.64","","","","","","","","","0.4","5.1","","","0.4","0.0","","","","0.17","-0.30","0.47","0.54","0.06","0.99","0.76","0.87","0.96","1","-0.06","0.23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","86","113","","4.0%","16.0%","","","-1.27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.0","0.1","0.1","31 - 31","-12.0%","","","","","","","5.94","20.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33","212","15","111","0","110","137","106","112","30","194","","","","","","","","","","","","","","","","","","0","1002608"
"Kurt Kepshire","Cardinals","24","6","5","3.40","16","16","2","2","0","","106.0","441","97","47","40","7","44","4","0","5","2","68","","","","","","","","","","","","5.77","3.74","1.55","8.24","0.59",".244","1.33",".280","71.7%","3.59","","","","","","","","","10.8","106.0","","","10.8","1.2","","","","-0.22","-8.05","7.84","0.71","0.09","1.04","0.94","0.88","1.48","14","-0.80","0.58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","95","102","","15.4%","10.0%","","","-0.19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.3","0.1","0.0","0.1","24 - 24","5.4%","","","","","","","3.84","27.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102","118","87","95","90","98","101","99","100","104","120","","","","","","","","","","","","","","","","","","0","1006859"
"Eric Show","Padres","28","15","9","3.40","32","32","3","1","0","","206.2","862","175","88","78","18","88","4","4","6","2","104","","","","","","","","","","","","4.53","3.83","1.18","7.62","0.78",".227","1.27",".242","74.0%","4.23","","","","","","","","","9.5","206.2","","","9.5","1.0","","","","0.79","-15.68","16.47","5.43","0.60","1.12","1.04","0.88","1.54","29","0.26","0.45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","97","118","","12.1%","10.2%","","","-0.83","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.8","2.3","-0.5","1.8","28 - 28","1.9%","","","","","","","4.27","24.4%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","121","66","88","119","91","96","86","103","81","122","","","","","","","","","","","","","","","","","","0","1011937"
"Jim Beattie","Mariners","29","12","16","3.41","32","32","12","2","0","","211.0","882","206","86","80","13","75","6","5","6","0","119","","","","","","","","","","","","5.08","3.20","1.59","8.79","0.55",".257","1.33",".288","74.7%","3.58","","","","","","","","","38.5","211.0","","","38.5","4.1","","","","2.68","-14.42","17.11","22.77","2.21","1.03","0.96","0.88","0.99","20","2.22","0.38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","83","85","","13.5%","8.5%","","","-0.17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.7","-0.2","0.8","0.6","29 - 29","5.0%","","","","","","","3.90","23.5%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99","101","98","96","63","99","97","102","105","101","103","","","","","","","","","","","","","","","","","","0","1000731"
"Steve Trout","Cubs","26","13","6","3.43","31","31","6","2","0","","189.0","791","204","78","72","7","59","7","2","7","2","81","","","","","","","","","","","","3.86","2.81","1.37","9.71","0.33",".279","1.39",".307","73.3%","3.36","","","","","","","","","29.5","189.0","","","29.5","3.3","","","","1.35","-13.68","15.03","16.98","1.66","1.07","0.93","0.88","1.57","25","1.29","-0.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","89","89","","10.2%","7.5%","","","0.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.7","-1.2","1.5","0.3","26 - 26","2.8%","","","","","","","4.16","18.6%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68","88","77","112","50","112","105","109","102","69","89","","","","","","","","","","","","","","","","","","0","1013197"
"John Butcher","Twins","27","13","11","3.44","34","34","8","1","0","","225.0","944","242","98","86","18","53","5","4","3","0","83","","","","","","","","","","","","3.32","2.12","1.57","9.68","0.72",".273","1.31",".285","73.4%","3.83","","","","","","","","","31.7","225.0","","","31.7","3.3","","","","2.10","-14.87","16.98","15.98","1.71","0.99","0.93","0.87","1.54","26","1.16","0.97","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","82","95","","8.8%","5.6%","","","-0.39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.5","-0.1","1.3","1.2","27 - 27","3.2%","","","","","","","4.12","16.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65","67","97","106","82","105","96","101","103","66","68","","","","","","","","","","","","","","","","","","0","1001762"
"Mike Witt","Angels","23","15","11","3.47","34","34","9","2","0","","246.2","1032","227","103","95","17","84","3","5","7","1","196","","","","","","","","","","","","7.15","3.06","2.33","8.28","0.62",".241","1.26",".288","72.9%","3.16","","","","","","","","","53.7","246.2","","","53.7","5.9","","","","2.27","-15.91","18.18","20.72","2.16","0.98","0.94","0.87","1.64","25","2.12","0.19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","88","77","","19.0%","8.1%","","","0.31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.8","-0.2","-0.9","-1.1","23 - 23","10.9%","","","","","","","3.19","28.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","139","96","145","91","71","93","92","102","102","143","99","","","","","","","","","","","","","","","","","","0","1014174"
"Juan Berenguer","Tigers","29","11","10","3.47","27","27","2","1","0","","155.2","663","130","69","60","13","77","2","5","7","2","109","","","","","","","","","","","","6.30","4.45","1.42","7.52","0.75",".224","1.33",".255","73.8%","4.03","","","","","","","","","19.7","155.2","","","19.7","2.0","","","","0.44","-10.23","10.67","3.97","0.50","0.93","0.85","0.88","1.06","25","0.76","-0.29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","89","99","","16.4%","11.6%","","","-0.56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","1.1","-0.6","0.5","29 - 29","4.8%","","","","","","","3.92","30.0%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","123","140","88","82","86","86","97","90","103","123","141","","","","","","","","","","","","","","","","","","0","1000865"
"Mark Langston","Mariners","23","16","10","3.47","33","33","5","2","0","","220.1","946","185","99","85","16","116","5","8","4","2","198","","","","","","","","","","","","8.09","4.74","1.71","7.56","0.65",".225","1.37",".278","73.3%","3.60","","","","","","","","","39.6","220.1","","","39.6","4.2","","","","1.37","-17.33","18.70","14.84","1.40","1.11","1.02","0.88","1.93","28","1.30","-0.07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","85","86","","20.9%","12.3%","","","-0.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.9","0.3","-0.6","-0.3","23 - 23","8.7%","","","","","","","3.46","34.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","158","149","106","83","74","87","100","98","103","157","149","","","","","","","","","","","","","","","","","","0","1007323"
