"Name","Team","Age","W","L","ERA","G","GS","CG","ShO","SV","BS","IP","TBF","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","GB","FB","LD","IFFB","Balls","Strikes","Pitches","RS","IFH","BU","BUH","K/9","BB/9","K/BB","H/9","HR/9","AVG","WHIP","BABIP","LOB%","FIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","IFH%","BUH%","Starting","Start-IP","Relieving","Relief-IP","RAR","WAR","Dollars","tERA","xFIP","WPA","-WPA","+WPA","RE24","REW","pLI","inLI","gmLI","exLI","Pulls","WPA/LI","Clutch","FB%","FBv","SL%","SLv","CT%","CTv","CB%","CBv","CH%","CHv","SF%","SFv","KN%","KNv","XX%","PO%","wFB","wSL","wCT","wCB","wCH","wSF","wKN","wFB/C","wSL/C","wCT/C","wCB/C","wCH/C","wSF/C","wKN/C","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","F-Strike%","SwStr%","HLD","SD","MD","ERA-","FIP-","xFIP-","K%","BB%","SIERA","RS/9","E-F","FA% (pfx)","FT% (pfx)","FC% (pfx)","FS% (pfx)","FO% (pfx)","SI% (pfx)","SL% (pfx)","CU% (pfx)","KC% (pfx)","EP% (pfx)","CH% (pfx)","SC% (pfx)","KN% (pfx)","UN% (pfx)","vFA (pfx)","vFT (pfx)","vFC (pfx)","vFS (pfx)","vFO (pfx)","vSI (pfx)","vSL (pfx)","vCU (pfx)","vKC (pfx)","vEP (pfx)","vCH (pfx)","vSC (pfx)","vKN (pfx)","FA-X (pfx)","FT-X (pfx)","FC-X (pfx)","FS-X (pfx)","FO-X (pfx)","SI-X (pfx)","SL-X (pfx)","CU-X (pfx)","KC-X (pfx)","EP-X (pfx)","CH-X (pfx)","SC-X (pfx)","KN-X (pfx)","FA-Z (pfx)","FT-Z (pfx)","FC-Z (pfx)","FS-Z (pfx)","FO-Z (pfx)","SI-Z (pfx)","SL-Z (pfx)","CU-Z (pfx)","KC-Z (pfx)","EP-Z (pfx)","CH-Z (pfx)","SC-Z (pfx)","KN-Z (pfx)","wFA (pfx)","wFT (pfx)","wFC (pfx)","wFS (pfx)","wFO (pfx)","wSI (pfx)","wSL (pfx)","wCU (pfx)","wKC (pfx)","wEP (pfx)","wCH (pfx)","wSC (pfx)","wKN (pfx)","wFA/C (pfx)","wFT/C (pfx)","wFC/C (pfx)","wFS/C (pfx)","wFO/C (pfx)","wSI/C (pfx)","wSL/C (pfx)","wCU/C (pfx)","wKC/C (pfx)","wEP/C (pfx)","wCH/C (pfx)","wSC/C (pfx)","wKN/C (pfx)","O-Swing% (pfx)","Z-Swing% (pfx)","Swing% (pfx)","O-Contact% (pfx)","Z-Contact% (pfx)","Contact% (pfx)","Zone% (pfx)","Pace","RA9-WAR","BIP-Wins","LOB-Wins","FDP-Wins","Age Rng","K-BB%","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","kwERA","TTO%","CH% (pi)","CS% (pi)","CU% (pi)","FA% (pi)","FC% (pi)","FS% (pi)","KN% (pi)","SB% (pi)","SI% (pi)","SL% (pi)","XX% (pi)","vCH (pi)","vCS (pi)","vCU (pi)","vFA (pi)","vFC (pi)","vFS (pi)","vKN (pi)","vSB (pi)","vSI (pi)","vSL (pi)","vXX (pi)","CH-X (pi)","CS-X (pi)","CU-X (pi)","FA-X (pi)","FC-X (pi)","FS-X (pi)","KN-X (pi)","SB-X (pi)","SI-X (pi)","SL-X (pi)","XX-X (pi)","CH-Z (pi)","CS-Z (pi)","CU-Z (pi)","FA-Z (pi)","FC-Z (pi)","FS-Z (pi)","KN-Z (pi)","SB-Z (pi)","SI-Z (pi)","SL-Z (pi)","XX-Z (pi)","wCH (pi)","wCS (pi)","wCU (pi)","wFA (pi)","wFC (pi)","wFS (pi)","wKN (pi)","wSB (pi)","wSI (pi)","wSL (pi)","wXX (pi)","wCH/C (pi)","wCS/C (pi)","wCU/C (pi)","wFA/C (pi)","wFC/C (pi)","wFS/C (pi)","wKN/C (pi)","wSB/C (pi)","wSI/C (pi)","wSL/C (pi)","wXX/C (pi)","O-Swing% (pi)","Z-Swing% (pi)","Swing% (pi)","O-Contact% (pi)","Z-Contact% (pi)","Contact% (pi)","Zone% (pi)","Pace (pi)","FRM","K/9+","BB/9+","K/BB+","H/9+","HR/9+","AVG+","WHIP+","BABIP+","LOB%+","K%+","BB%+","LD%+","GB%+","FB%+","HR/FB%+","Pull%+","Cent%+","Oppo%+","Soft%+","Med%+","Hard%+","EV","LA","Barrels","Barrel%","maxEV","HardHit","HardHit%","Events","playerid"
"Jim Palmer","Orioles","26","21","10","2.07","36","36","18","3","0","","274.1","1094","219","73","63","21","70","1","1","4","1","184","","","","","","","","","","","","6.04","2.30","2.63","7.18","0.69",".214","1.05",".242","83.3%","2.83","","","","","","","","","","","","","36.0","4.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69","90","","16.8%","6.4%","","","-0.76","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.3","1.5","1.4","3.0","26 - 26","10.4%","","","","","","","2.78","25.1%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110","74","148","90","108","91","86","92","111","114","77","","","","","","","","","","","","","","","","","","0","1009973"
"Roger Nelson","Royals","28","11","6","2.08","34","19","10","6","3","","173.1","652","120","41","40","13","31","1","1","4","0","120","","","","","","","","","","","","6.23","1.61","3.87","6.23","0.68",".194","0.87",".220","83.0%","2.54","","","","","","","","","","","","","27.6","3.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68","79","","18.4%","4.8%","","","-0.47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.2","1.9","-0.1","1.8","28 - 28","13.7%","","","","","","","2.40","25.2%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","113","52","218","78","106","83","71","84","111","125","57","","","","","","","","","","","","","","","","","","0","1009511"
"Don Sutton","Dodgers","27","19","9","2.08","33","33","18","9","0","","272.2","1061","186","78","63","13","63","1","4","9","1","207","","","","","","","","","","","","6.83","2.08","3.29","6.14","0.43",".187","0.91",".224","74.5%","2.24","","","","","","","","","","","","","54.0","6.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64","73","","19.5%","5.9%","","","-0.16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.5","3.5","-2.8","0.8","27 - 27","13.6%","","","","","","","2.41","26.7%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121","65","187","73","59","77","71","82","102","131","70","","","","","","","","","","","","","","","","","","0","1012745"
"Mike Paul","Rangers","27","8","9","2.17","49","20","2","1","1","","161.2","674","149","50","39","4","52","12","2","3","2","108","","","","","","","","","","","","6.01","2.89","2.08","8.29","0.22",".240","1.24",".285","77.5%","2.39","","","","","","","","","","","","","27.0","3.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71","74","","16.0%","7.7%","","","-0.22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0","-1.0","0.7","-0.3","27 - 27","8.3%","","","","","","","3.04","24.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","109","93","117","104","35","103","101","109","103","109","93","","","","","","","","","","","","","","","","","","0","1010082"
"Doug Rau","Dodgers","23","2","2","2.20","7","3","2","0","0","","32.2","130","18","11","8","1","11","2","1","0","0","19","","","","","","","","","","","","5.23","3.03","1.73","4.96","0.28",".153","0.89",".173","66.4%","2.74","","","","","","","","","","","","","4.2","0.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68","88","","14.6%","8.5%","","","-0.53","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","0.9","-0.7","0.1","23 - 23","6.2%","","","","","","","3.30","23.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93","95","98","59","38","63","69","64","91","98","100","","","","","","","","","","","","","","","","","","0","1010717"
"Nolan Ryan","Angels","25","19","16","2.28","39","39","20","9","0","","284.0","1154","166","80","72","14","157","4","10","18","0","329","","","","","","","","","","","","10.43","4.98","2.10","5.26","0.44",".168","1.14",".236","80.7%","2.49","","","","","","","","","","","","","43.7","5.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79","82","","28.5%","13.6%","","","-0.21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.4","1.6","-0.6","1.0","25 - 25","14.9%","","","","","","","2.25","43.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","190","160","118","66","70","72","92","90","108","194","164","","","","","","","","","","","","","","","","","","0","1011348"
"Jon Matlack","Mets","22","15","10","2.32","34","32","8","4","0","","244.0","1003","215","79","63","14","71","14","2","7","1","169","","","","","","","","","","","","6.23","2.62","2.38","7.93","0.52",".231","1.17",".269","77.9%","2.66","","","","","","","","","","","","","40.6","4.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68","82","","16.9%","7.1%","","","-0.33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.8","0.2","0.7","0.9","22 - 22","9.8%","","","","","","","2.86","25.3%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110","82","135","94","71","95","91","99","106","113","84","","","","","","","","","","","","","","","","","","0","1008246"
"Jim Willoughby","Giants","23","6","4","2.36","11","11","7","0","0","","87.2","349","72","25","23","8","14","4","2","2","0","40","","","","","","","","","","","","4.11","1.44","2.86","7.39","0.82",".216","0.98",".225","82.0%","3.22","","","","","","","","","","","","","10.5","1.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67","95","","11.5%","4.0%","","","-0.86","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7","1.2","0.3","1.5","23 - 23","7.5%","","","","","","","3.14","17.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73","45","162","88","113","89","76","82","112","77","47","","","","","","","","","","","","","","","","","","0","1014047"
"Steve Kline","Yankees","24","16","9","2.40","32","32","11","4","0","","236.1","956","210","79","63","11","44","6","10","1","0","58","","","","","","","","","","","","2.21","1.68","1.32","8.00","0.42",".233","1.07",".239","74.4%","3.20","","","","","","","","","","","","","19.6","2.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82","105","","6.1%","4.6%","","","-0.80","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.8","1.8","-0.3","1.5","24 - 24","1.5%","","","","","","","3.86","11.8%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","54","74","100","66","99","87","91","99","41","55","","","","","","","","","","","","","","","","","","0","1007005"
"Doyle Alexander","Orioles","21","6","8","2.45","35","9","2","2","2","","106.1","423","78","36","29","5","30","8","1","7","1","49","","","","","","","","","","","","4.15","2.54","1.63","6.60","0.42",".199","1.02",".216","71.6%","2.96","","","","","","","","","","","","","9.3","1.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82","94","","11.6%","7.1%","","","-0.51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4","1.4","-1.1","0.3","21 - 21","4.5%","","","","","","","3.50","19.9%","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75","82","92","83","67","85","83","82","95","79","85","","","","","","","","","","","","","","","","","","0","1000122"
